"IDRSSD"	RCONG554	RCONG555	RCONG556	RCONG557	RCONG558	RCONG559	RCONG560	RCONG561	RCONG562	RCONG563	RCONG564	RCONG565	RCONG566	RCONG567	RCONG568	RCONG569	RCONG570	RCONG571	RCONG572	RCONG573	RCONG574	RCONG575	RCONG576	RCONG577	RCONG578	RCONG579	RCONG580	RCONG581	RCONG582	RCONG583	RCONG584	RCONG585	RCONG586	RCONG587	RCONG588	RCONG589	RCONG590	RCONG804	RCONG805	RCONG806	RCONG807	RCONG808	RCONG809	RCONHT87	RCONHT88	RCONHT89	RCONHT91	RCONHT92	RCONHT93	RCONJA36	TEXTG546	TEXTG551	TEXTG556	TEXTG561	TEXTG571	TEXTG576	TEXTG581	TEXTG586	
195111																																																											
195157																																																											
195456																																																											
196752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
196800																																						1618	0	0	0	0	0	0	0	0	0	0	0	81760									
197142																																																											
197254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
197302																																																											
197478																																																											
197759																																																											
198073																																																											
198149																																																											
198251																																																											
198961																																																											
199137																																																											
199351																																																											
199436																																																											
199463																																																											
200378													2799			2799																						0	2799	0	0	2799	0	3862	0	0	4969	0	0	915054									
200435																																						0	0	0	0	0	0	0	0	0	0	0	0	171682									
201254																																																											
201834	0	0	0	0	0	0	0	0	0	0	0	0	1898	0	0	1898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1898	0	0	1898	0	0	0	0	0	0	0	278763									
202514																																																											
202541																																																											
202907																																						0	0	0	0	0	0	0	0	0	0	0	0	2760463									
203043																																																											
203052																																																											
203575																																																											
204004																																						0	0	0	0	0	0	0	0	0	0	0	0	1657001									
204237																																																											
204826																																																											
205243																																																											
205346																																																											
205458																																																											
205542																																																											
206156																																																											
206174																																																											
206473																																																											
206772																																																											
206950																																																											
207041																																																											
207050																																																											
207452																																																											
207470																																																											
207555																																																											
207845																																																											
207872																																																											
208057																																						1845	0	0	0	0	0	0	0	0	0	0	0	389249									
208244																																																											
208347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
208440																																																											
208459																																																											
208570																																																											
208655																																																											
208972																																																											
209148																																																											
209362																																																											
209559																																																											
209858																																																											
210238																																																											
210256																																																											
210434																																																											
211114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
211271																																						26367	0	0	0	0	0	6605	0	0	5890	0	0	237686									
211338																																																											
211851																																																											
212018																																																											
212344																																																											
212522																																						0	0	0	0	0	0	0	0	0	0	0	0	567742									
212577																																						4585	0	0	0	0	0	0	0	0	0	0	0	134348									
213471																																																											
213538																																																											
213912																																						314	0	0	0	0	0	0	0	0	0	0	0	27853									
213958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
214106																																						0	0	0	0	0	0	0	0	0	0	0	0	309015									
214414																																						0	0	0	0	0	0	0	0	0	0	0	0	343126									
214722																																						0	0	0	0	0	0	0	0	0	0	0	0	433852									
214807	0	0	0	0	0	0	0	0	0	0	0	0	770000	5000	0	775000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	770000	5000	0	775000	0	0	0	0	0	0	0	364000									
214843																																																											
215345																																																											
215653																																																											
215662																																						0	0	0	0	0	0	0	0	0	0	0	0	432885									
215710																																																											
216164																																																											
216230																																																											
216922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2100406									
217059																																																											
218131																																																											
218261																																																											
218850																																																											
218878																																																											
219044																																																											
219651																																																											
219679																																																											
220059																																																											
220527																																						0	0	0	0	0	0	0	0	0	0	0	0	378794									
220844																																																											
220974																																																											
221775																																																											
222156																																																											
222558																																																											
222754																																																											
223322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7351	0	0	0	0	0	0	0	0	0	0	0	91963									
223452																																																											
223751																																																											
223845																																																											
224954																																																											
225054																																																											
225157																																																											
225559																																																											
225942																																																											
226949																																																											
227151																																																											
227357																																																											
227656																																																											
227777																																																											
228000																																																											
228158																																																											
228279																																																											
228345																																																											
229070																																																											
229173																																																											
229342																																																											
229454																																																											
229801													729889			729889																						0	729889	0	0	729889	0	23834	10000	0	23860	10000	0	1221460									
229913																																																											
230423																																																											
230610																																																											
230759																																						0	0	0	0	0	0	0	0	0	0	0	0	1780800									
231279																																																											
232847																																																											
232856																																																											
233031																																																											
233246																																																											
233358																																																											
233442																																																											
233527																																																											
233554																																																											
234355																		959			959																	11680	1083	0	124	959	0	0	0	0	0	0	0	400810					FV Adjustable Rate Hedges				
234506																																																											
234739																																																											
234841																																																											
235174																																																											
235231																																																											
235446																																																											
235530																																																											
235558																																																											
235950																																																											
236153																																						0	0	0	0	0	0	0	0	0	0	0	0	512897									
236256																																																											
236603																																																											
236706													41721			41721																						0	41721	0	0	41721	0	0	0	0	0	0	0	533586									
236957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
237066																																						0	0	0	0	0	0	0	0	0	0	0	0	584356									
237619																																						0	0	0	0	0	0	0	0	0	0	0	0	414769									
237954																																																											
238139																																																											
238250																																																											
238737																																																											
239556																																																											
239613																																																											
239659																																																											
240954																																																											
241009																																																											
241157																																						0	0	0	0	0	0	0	0	0	0	0	0	204362									
241559																																																											
241607																																																											
242257																																																											
242444	0	0	0	0	0	0	0	0	0	0	0	0	746	0	746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	746	0	746	0	0	0	0	0	0	0	0	591477									
242949																																																											
242958																																																											
242976																																																											
243375																																																											
243414																																																											
243955																																																											
244037																																																											
244149													8			8																						0	8	0	0	8	0	123640	0	0	122266	0	0	76802									
244158																																																											
244251																																																											
245016																																																				Life Insurance	CONSt IN PROGRESS						
245276																																						50601	0	0	0	0	0	0	0	0	0	0	0	1513255									
245351																																																											
245557																																																											
246022																																																											
246134																																																											
246451																																																											
246657																																						0	0	0	0	0	0	0	0	0	0	0	0	386943									
246947																																																											
246956																																																											
247140																																																											
247355																																																											
247476																																																											
247551																																																											
247908																																																											
248240																																						126	0	0	0	0	0	0	0	0	0	0	0	132617									
248352																																																											
248455																																																											
248633																																																											
248745																																																											
249416																																																											
249612													1669			1669																						0	1669	0	0	1669	0	0	0	0	0	0	0	2734723									
249658																																																											
250430																																																											
250476																																																											
250850																																																											
251352																																						0	0	0	0	0	0	0	0	0	0	0	0	91086									
251558																																																											
251745																																																											
251978																																																											
252041																																																											
252452																																																											
252658																																																											
253356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439432									
253468																																						0	0	0	0	0	0	0	0	0	0	0	0	635441									
253646																																																											
253730																																																											
254317																																																											
254504																																																											
254849																																																											
255350																																																											
255547																																																											
255556																																																											
255574																																																											
255659																																						0	0	0	0	0	0	0	0	0	0	0	0	1955996									
256058																																																											
256076																																																											
256179																																																											
256553																																						113	0	0	0	0	0	0	0	0	0	0	0	569937	Foreclosed Assets								
257233																																																											
257345																																																											
257578																																																											
257653																																																											
257756																																																											
258146																																																											
258306																																																											
258379																																																											
258539																																																											
258771													15429	-245	1	14990	193																					76589	15429	-245	1	14990	193	25170	0	0	25725	0	0	1267952									
258874																																																											
259059																																																											
259330																																						0	0	0	0	0	0	0	0	0	0	0	0	126551									
259442																																																											
259956																																																											
260055	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	76	0	4861	0	0	4943	0	0	692991									
260831																																																											
261146																																																											
261360																																																											
261940																																																											
262059																																																											
262237																																																											
262358																																																											
262741																																																											
262844																																																											
262956																																																											
263243																																																											
263627																																																											
264455																																																											
264772	0	0	0	0	0	0	0	0	0	0	0	0	8739	0	0	5482	3257	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24941	8739	0	0	5482	3257	0	0	679411	0	0	727425	790542	Loan Servicing Asset								
265340																																																											
265407																																																											
265452																																																											
265676																																																											
266066																																																											
266244																																																											
266253																																																											
266655																																																											
266851																																																											
266945																																																											
267652																																																											
268006																																						0	0	0	0	0	0	0	0	0	0	0	0	376424									
268136																																																											
268677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	47644									
268828																																																											
268976																																																											
269049																																																											
269058																																																											
269571																																																											
269759																																																											
270148																																																											
270353																																																											
270504																																																											
270531																																																											
270652																																																											
271136																																																											
271275																																																											
271341																																																											
271529																																																											
272030																																																											
272058																																																											
272151																																																											
272272																																																											
272302																																						0	0	0	0	0	0	0	0	0	0	0	0	489939									
273336	5889		4519				4519											5889			5889																	6166	5889	0	0	5889	0	0	0	0	0	0	0	619550	Investment in Renewable Energy Tax Credit	Gross Positive Fair Value of Back to Back SWAPs	Net FV of LLP fund assets		Gross Negative Fair Value of Back to Back SWAPs				
273550																																																											
273653																																																											
273662																																																											
273840																																																											
273859																																																											
274025																																																											
274052																																																											
274548																																																											
274829																																																											
274856																																																											
275255																																																											
275358																																																											
275479																																																											
275657																																																											
276074																																																											
276159																																																											
276551																																																											
276579	0	0	0	0	0	0	0	0	0	0	0	0	512686	0	0	512686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105998	512686	0	0	512686	0	0	0	0	0	0	0	10377168	Bank owned life insurance								
276645																																																											
276654																																																											
276850																																																											
276953																																																											
277240																																																											
277277																																																											
277679																																																											
277736																																																											
277820																																																											
278256																																																											
278555																																																											
278733																																																											
278751																																																											
278818																																						0	0	0	0	0	0	0	0	0	0	0	0	382227									
278872																																																											
279105																																						0	0	0	0	0	0	0	0	0	0	0	0	297751									
279842																																																											
279954																																						0	0	0	0	0	0	0	0	0	0	0	0	340899									
280110																																																			Equity securities that do not have readily determinable fair values								
280138																																																											
280352																																																											
280558																																																											
282075																																						0	0	0	0	0	0	0	0	0	0	0	0	318523									
282226																																																											
282824																																																											
283157																																																											
283438																																						0	0	0	0	0	0	0	0	0	0	0	0	372733									
283652																																																											
283737																																																											
283867																																																											
284154																																																											
284239																																																											
284556																																																											
284752																																																											
284958																																																											
285151																																																											
285348																																																											
285544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6842									
285553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
285740																																						0	0	0	0	0	0	0	0	0	0	0	0	133688									
285777																																																											
285852																																																											
285928																																																											
286251																																																											
286457																																																											
286840																																																											
287007																																																											
287342																																																											
287922																																																											
287959																																																											
288152																																																											
288376																																																											
288853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13075	139	0	0	3	136	0	254282	0	0	286952	0	5899229									
289056																																																											
289225																																																											
289515																																																											
289702																																																											
289739																																																											
289757																																																											
290249																																																											
290838																																																											
290922																																																											
291059																																																											
291330																																																											
291376																																																											
291611																																																											
291732																																																											
292234																																																											
292467																																																											
292850																																																											
292908																																						1206	0	0	0	0	0	0	0	0	0	0	0	334460									
293053																																																											
293352																																																											
293437																																																											
293651																																																											
293754																																																											
294023																																																											
294751																																																											
294779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42582									
294827																																																											
295011																																																											
295057																																																											
295646																																																											
296456																																																											
296474																																																											
296559																																																											
296755																																																											
296858																																																											
297051																																																											
297761																																																											
298049																																																											
298218																																																											
298245																																																											
299868																																																											
300009																																																											
300063																																																											
300353																																																											
300933																																																											
300942																																																											
300960																																																											
301574																																																											
301800																																						0	0	0	0	0	0	0	0	0	0	0	0	171028									
302030																																																											
302133																																																											
302553																																																											
302656	0	0	0	0	0	0	0	0	0	0	0	0	3069	0	0	3069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3069	0	0	3069	0	0	0	0	0	0	0	569101									
303653																																																											
303701																																																											
303747																																																											
303952																																																											
304173																																																											
304520																																																											
304575																																																											
304762																																																											
304913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
305059																																																											
305077																																																											
305237																																																											
305442																																																											
306056																																																											
306159																																																											
306337																																																											
306908																																																											
307062																																																											
307334																																																											
307361																																																											
307679																																																											
308256																																																											
308340																																																											
308836																																																											
309150																																																											
309655																																																											
309851																																																											
310754																																																											
310950																																																											
310978													16994			16000	994																					3870	16994	0	0	16000	994	157421	0	0	156880	0	0	194760									
311050																																																											
311144																																																											
311256																																																											
311265																																																											
311603																																																											
311658																																																											
311845																		22352				22352																462499	23833	781	0	1983	22631	613352	0	0	689207	0	0	6993968					GNMA ROAP early buyout eligible loans				
311939																																																											
312244																																																											
312356																																																											
313009																																																											
313157																																																											
313223																																																											
313577																																																											
314257																																																											
314444																																																											
315656																																																											
316840	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2711	0	8443	2671	0	8496	595623	Manatory Forward Contracts	Rate Lock Loan Commitments							
316859																																																											
316934																																																											
317258																																																											
317342													12154			12154																						0	12154	0	0	12154	0	0	0	0	0	0	0	1017245									
317379																																																											
317650																																																											
318974																																																											
319047																																																											
319458																																																											
319551																																																											
320034																																																											
320052																																																											
320070																																																											
320119													28777			28777																						0	28777	0	0	28777	0	0	0	0	0	0	0	1668558									
321152																																																											
321255																																																											
321273																																																											
321330																																																											
321947																																																											
322449																																																											
322551																																																											
323204																																																											
323651																																																											
324153																																																											
324229																																																											
324256																																																											
324340																																						0	0	0	0	0	0	0	0	0	0	0	0	496035									
324854																																																											
324863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202162									
324975																																																											
325141																																																											
325459																																																											
325534																																																											
326054																																																											
326344																																																											
326858																																																											
326979																																																											
327220																																																											
327305																																						0	0	0	0	0	0	0	0	0	0	0	0	143090									
327435																																																											
327556																																																											
327855																																																											
328058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
328357																																						0	0	0	0	0	0	0	1813	0	0	1841	0	6485									
328656																																																											
328777																																						0	0	0	0	0	0	0	0	0	0	0	0	597922	SBIC Investment								
329149																																																											
329345																																																											
329550																																																											
329952																																																											
330239																																																											
330248																																																											
330855																																						0	0	0	0	0	0	0	0	0	0	0	0	285496									
330873																																																											
330949																																																											
331076																																																											
331375																																																											
331544																																																											
331713																																																											
332224																																																											
332345																																																											
332671																																																											
332756																																																											
333034																																																											
333203																																						0	0	0	0	0	0	0	0	0	0	0	0	250253									
333650																																																											
333856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
333940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
334264																																																											
335346																																																											
336147																																																											
336361																																																											
336576																																																											
337340																																																											
338646																																																											
338851																																																											
338945																																																											
339072																																						0	0	0	0	0	0	0	0	0	0	0	0	37240									
339353																																																											
339456																																																											
339607																																																											
339773													38044			38044																						0	38044	0	0	38044	0	0	0	0	0	0	0	185943									
339858	0	0	0	0	0	0	0	0	0	0	0	0	5492	0	0	5492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311382	5492	0	0	5492	0	69653	0	0	71304	0	0	11920534									
340135																																																											
340144																																																											
340256																																																											
340443																																																											
340742	149		135			135		102			102												33			33		1			1		20			20		0	54	0	0	54	0	0	0	0	0	0	0	130476	Interest rate swap	Mortgage interest rate lock commitments	Mortgage written options	TBAs related to mortgage banking		Mortgage interest rate lock commitments	Mortgage written options	TBAs related to mortgage banking	
340751																																																											
341310																																																											
342054																																																											
342362																																																											
342410													790			790																						17	790	0	0	790	0	6010	438	0	7381	442	0	495042									
342634	0	0	0	0	0	0	0	0	0	0	0	0	2489	0	0	2343	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142722	2489	0	0	2343	146	105542	0	0	105618	0	0	1766174	Loans held for sale								
343051																																																											
343248																																																											
343770																																																											
343903																																																											
343958																																																											
344647																																						0	0	0	0	0	0	0	0	0	0	0	0	337436									
344852																																																											
345309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360977									
345345																																																											
345747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
345756																																						0	0	0	0	0	0	0	0	0	0	0	0	39715									
345877																																																											
346379																																																											
346566																																																											
346771																																																											
347022																																																											
347639																																																											
347956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16873	0	0	16873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16873	0	0	16873	0	0	0	0	0	0	0	45372	INTEREST RATE SWAPS				INTEREST RATE SWAPS				
348159																																																											
348720																																																											
349129																																																											
349343																																																											
350572																																																											
350657																																																											
350750																																																											
351131																																																											
351560																																																											
351878																																																											
352370																																																											
352651																																																											
352745																																																											
352772													45981	19094		65050	25																					11284	45982	19094	0	65051	25	11634	0	0	11468	0	0	2294523	Investments in limited partnerships at fair value								
353238																																																											
353546																																																											
353555																																						0	0	0	0	0	0	0	0	0	0	0	0	430110									
353957																																																											
354057																																																											
354253																																																											
354310	148																	11374			11374																	0	12744	0	0	11374	1370	0	0	0	0	0	0	337929	Interest Rate Locks	Forward Contracts			Interest Rate Swaps				
354552																																																											
354851																																																											
355120																																																											
355559																																																											
355858																																						0	0	0	0	0	0	0	0	0	0	0	0	192027									
356239																																																											
356659																																																											
356752																																																											
357526																																																											
357553																																																											
357777																																																											
357937																																																											
358112																																																											
358448																																																											
358756																																																											
359472																																																											
359744																																																											
360777																																																											
361055																																																											
361167													27876			27876																						2210	27876	0	0	27876	0	0	0	0	0	0	0	1340632									
