"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
143952																																																																																																						
144034																																																																																																						
144052																																																																																																						
144155																																																														5298	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
144678																																																																																																						
144856																																																																																																						
144913																																																																																																						
145059																																																																																																						
145545																																																																																																						
145554																																																																																																						
145741																																																																																																						
145844																																																																																																						
146056																																																																																																						
146663																																																																																																						
147651																																																																																																						
147679																																																																																																						
147857																																																														0	0	0	0	0	0	0	0	0			4944	0	37	0	0	0					0	0	0	0		0						0	0						0	
147923																																																																																																						
148171																																																																																																						
148238																																																																																																						
148340																																																																																																						
148470																																																																																																						
148715																																																																																																						
148920																																																																																																						
149150																																																																																																						
150035																																																														24296	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
150044																																																																																																						
150727																																																																																																						
151546																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
151957																																																																																																						
152057																																																																																																						
152253																																																																																																						
152440																																																																																																						
153054																																																																																																						
153353																																																																																																						
154154																																																																																																						
154770																																																																																																						
155759																																																																																																						
156457																																																																																																						
156970																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	260					0	0	0	0		0						0	0						0	
157155																																																																																																						
157379																																																																																																						
157650																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
157744																																																																																																						
157856																																																																																																						
158376																																																																																																						
158741																																																																																																						
159636																																																														0	0	0	0	0	0	0	0	0			94289	0	94289	0	0	99824					0	0	0	0		0						0	0						0	
159645																																																																																																						
159953																																																																																																						
159971																																																																																																						
160360																																																																																																						
160454																																																																																																						
160959																																																														83379	0	0	0	0	0	0	0	0			85	0	2	0	0	0					0	0	0	0		0						0	0						0	
161273																																																																																																						
161602																																																																																																						
162337																																																																																																						
163343																																																																																																						
163549																																																														282937	0	0	0	0	0	0	68	0			1709	0	68	0	1709	624228						0	0	0		0						0	0						0	
163857																																																																																																						
164153																																																																																																						
164331																																																																																																						
164377																																																																																																						
164957																																																																																																						
164975																																																																																																						
165628																																																														373435	0	0	0	0	0	0	0	0	0	0	205295	0	7496	0	0	2178180	0	0	0	0		70	0	0	0	0						0	0						0	
165758																																																																																																						
166111																																																																																																						
166531																																																																																																						
166652																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	201150					0	0	0	0		0						0	0						0	
166849																																																																																																						
167453																																																																																																						
167752																																																																																																						
168357																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0		0						0	0						0	
168571																																																																																																						
169354																																																																																																						
169653																																																														11878	0	0	0	0	0	0	0	0			2373	0	76	0	0	2551513						1895	0	0		0						0	0						0	
169756																																																																																																						
170257																																																																																																						
170275																																																																																																						
170332																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
171133	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
171656																																																														0	0	0	0	0	0	0	0	0			23866	0	502	0	0	0						0	0	0		0						0	0						0	
171759																																																																																																						
171768																																																																																																						
172251																																																																																																						
172457																																																																																																						
172475																																																																																																						
172859																																																																																																						
173306																																																														0	0	0	0	0	0	0	0	0			1959	0	98	0	1959	127807						0	0	0		0						0	0						0	
173342																																																																																																						
173557																																																																																																						
173575																																																														0	0	0	0	0	0	0	0	0			265	0	18	0	0	0						0	0	0		0						0	0						0	
173641																																																																																																						
173959																																																																																																						
174321																																																																																																						
174367																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
174572																																																														110224	0	0	0	0	0	0	0	0			0	0	0	0	0	441179					0	0	0	0		0						0	0						0	
175056																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
175140																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	100251	33949					0	0	0	0		0						0	0						0	
175458																																																																																																						
175609																																																																																																						
176101																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
176325																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
176437																																																																																																						
176464																																																																																																						
176642																																																																																																						
177135																																																																																																						
177443																																																																																																						
177500																																																																																																						
177555																																																																																																						
177751																																																																																																						
177920																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
178150																																																																																																						
178244																																																																																																						
178356																																																																																																						
178851																																																																																																						
179148																																																																																																						
179335																																																																																																						
179700																																																														13074	0	0	0	0	0	0	0	0			0	0	0	0	0	60395						0	0	0		0						0	0						0	
180144																																																																																																						
180537																																																																																																						
180845																																																																																																						
181963																																																																																																						
182951																																																																																																						
183668																																																																																																						
183770																																																																																																						
183958																																																																																																						
184656																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
184759																																																																																																						
185251																																																																																																						
185448																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
185859																																																																																																						
186221																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
186548																																																																																																						
186717																																																																																																						
186744																																																																																																						
187648																																																																																																						
187947																																																														9801	0	0	0	0	0	0	0	0			0	0	0	0	0	156926						0	0	0		0						0	0						0	
188056																																																																																																						
188177																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
188430																																																														20469	0	0	0	0	0	0	0	0			0	0	0	0	0	26702						0	0	0		0						0	0						0	
188449																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
188720																																																																																																						
188739																																																																																																						
188917																																																																																																						
189129																																																																																																						
189950																																																																																																						
190563																																																																																																						
190648																																																																																																						
190947																																																																																																						
190956																																																																																																						
191355																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	41856					0	0	0	0		0						0	0						0	
191935																																																																																																						
192147																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
192558																																																														0	0	0	0	0	0	0	0	0			761	0	73	0	761	216171					0	222	0	0		0						0	0						0	
192651																																																																																																						
192857																																																																																																						
193162																																																																																																						
193537																																																																																																						
193649																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
193809																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	254553						0	0	0		0						0	0						0	
194440																																																																																																						
194570																																																																																																						
194936																																																																																																						
195111																																																																																																						
195157																																																																																																						
195456																																																																																																						
196752																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
196800																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	18371	118400					0	0	0	0		0						0	0						0	
197142																																																																																																						
197254																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
197302																																																																																																						
197478	3712460	0	0	0	0	0	0	25822								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6092	19886	6092	14996	6092	277208	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197759																																																																																																						
198073																																																																																																						
198149																																																																																																						
198251																																																																																																						
198961																																																																																																						
199137																																																																																																						
199351																																																																																																						
199436																																																																																																						
199463																																																																																																						
200378																																																														39132	0	0	0	0	0	0	0	0			0	0	0	0	0	1639426						0	0	0		0						0	0						0	
200435																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
201254																																																																																																						
201834																																																														0	0	0	0	0	0	0	0	0			11799	0	11799	0	0	0					0	0	0	0		0						0	0						0	
202514																																																																																																						
202541																																																																																																						
202907																																																														509645	0	0	0	0	0	0	0	0	0	0	97269	0	3437	0	97269	436325	0	0	0	0		813	0	0	0	0						0	0						0	
203043																																																														0	0	0	0	0	0	0	0	0			24352	0	5120	0	24352	252537						0	0	0		0						0	0						0	
203052																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
203575																																																																																																						
204004																																																														0	0	0	0	0	0	0	0	0	0	0	7507	0	1629	0	7507	73288	0	0	0	0	0	10	0	0	0	0						0	0						0	
204237																																																																																																						
204826																																																																																																						
205243																																																																																																						
205346																																																																																																						
205458																																																																																																						
205542																																																																																																						
206156																																																																																																						
206174																																																																																																						
206473																																																																																																						
206772																																																																																																						
206950																																																																																																						
207041																																																																																																						
207050																																																																																																						
207452																																																																																																						
207470																																																																																																						
207555																																																																																																						
207845																																																																																																						
207872																																																																																																						
208057																																																														6464	0	0	0	0	0	0	0	0			0	0	0	0	0	184361					0	0	0	0		0						0	0						0	
208244	1246277	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13521	0	13521	0	13521	4257661	0	0	0	0	0	2409	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208347																																																														0	0	0	0	0	0	0	0	0			17782	0	502	0	0	22950					0	0	0	0		0						0	0						0	
208440																																																																																																						
208459																																																																																																						
208570																																																																																																						
208655																																																																																																						
208972																																																																																																						
209148																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	103475					0	0	0	0		0						0	0						0	
209362																																																																																																						
209559																																																																																																						
209858																																																																																																						
210238																																																																																																						
210256																																																																																																						
210434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211114																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
211271																																																														0	665013	0	2242	0	0	0	0	0			51489	0	26816	0	0	1997374					0	0	0	0		0						0	0						0	
211338																																																																																																						
211851																																																																																																						
212018																																																														17725	0	0	0	0	0	0	0	0			0	0	0	0	0	11649						0	0	0		0						0	0						0	
212344																																																																																																						
212522																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	317950					0	0	0	0		0						0	0						0	
212577																																																														317018	0	0	0	0	0	0	0	0			0	0	0	0	0	67573					0	0	0	0		0						0	0						0	
213471																																																																																																						
213538																																																																																																						
213912																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	25227						0	0	0		0						0	0						0	
213958																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
214106																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
214414																																																														245127	0	0	0	0	0	0	0	0			0	0	0	0	0	367283					0	217	0	0		0						0	0						0	
214722																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	291160						0	0	0		0						0	0						0	
214807																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
214843																																																																																																						
215345																																																																																																						
215653																																																																																																						
215662																																																														0	0	0	0	0	0	0	0	0			4652	0	394	0	0	0						0	0	0		0						0	0						0	
215710																																																																																																						
216164																																																																																																						
216230																																																																																																						
216922																																																														364859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
217059																																																														0	0	0	0	0	0	0	0	0			462	0	2	0	462	0						0	0	0		0						0	0						0	
218131																																																																																																						
218261																																																																																																						
218850																																																																																																						
218878																																																														0	0	0	0	0	0	0	0	0			306	0	34	0	306	74528						0	0	0		0						0	0						0	
219044																																																																																																						
219651																																																																																																						
219679																																																																																																						
220059																																																																																																						
220527																																																														3469	0	0	0	0	0	0	0	0			0	0	0	0	0	254						0	0	0		0						0	0						0	
220844																																																																																																						
220974																																																																																																						
221775																																																																																																						
222156																																																																																																						
222558																																																																																																						
222754																																																																																																						
223322																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	1006	652313					0	0	0	0		0						0	0						0	
223452																																																																																																						
223751																																																																																																						
223845																																																																																																						
224954																																																																																																						
225054																																																																																																						
225157																																																																																																						
225559																																																																																																						
225942																																																																																																						
226949																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
227151																																																																																																						
227357																																																																																																						
227656																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0		0						0	0						0	
227777																																																																																																						
228000																																																																																																						
228158																																																																																																						
228279																																																																																																						
228345																																																																																																						
229070																																																																																																						
229173																																																																																																						
229342																																																														0	0	0	0	0	0	0	0	0			0	0	5	0	0	0						0	0	0		0						0	0						0	
229454																																																																																																						
229801																																																														1794529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3289464	0	0	0	0	0	0	0	0	0	0						0	0						0	
229913	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
230423																																																																																																						
230610																																																																																																						
230759																																																														222791	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
231279																																																																																																						
232847																																																																																																						
232856																																																																																																						
233031	22293000	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	6405000	6000	2135000	6000	61683000	0	0	0	0	0	30000	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
233246																																																																																																						
233358																																																																																																						
233442																																																																																																						
233527																																																																																																						
233554																																																																																																						
234355																																																														0	0	0	0	0	0	0	0	0			276	0	10	0	276	831463					0	919	0	0		0						0	0						0	
234506																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
234739																																																																																																						
234841																																																																																																						
235174																																																																																																						
235231																																																																																																						
235446																																																																																																						
235530																																																																																																						
235558																																																																																																						
235950																																																																																																						
236153																																																														0	0	0	0	0	0	0	0	0			72754	0	70917	0	0	681530						0	0	0		0						0	0						0	
236256																																																																																																						
236603																																																																																																						
236706																																																														235855	0	0	0	0	0	0	0	0			0	0	0	0	0	2537						0	0	0		0						0	0						0	
236957																																																														136514	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
237066																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
237619																																																														137196	0	0	0	0	0	0	0	0			0	0	0	0	0	14770						0	0	0		0						0	0						0	
237954																																																																																																						
238139																																																																																																						
238250																																																																																																						
238737																																																																																																						
239556																																																																																																						
239613																																																																																																						
239659																																																																																																						
240954																																																																																																						
241009																																																																																																						
241157																																																														0	0	0	0	0	0	0	379	0			7586	0	379	0	7586	63385						0	0	0		0						0	0						0	
241559																																																																																																						
241607																																																																																																						
242257																																																																																																						
242444																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	283635						0	0	0		0						0	0						0	
242949																																																																																																						
242958																																																																																																						
242976																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
243375																																																																																																						
243414																																																																																																						
243955																																																																																																						
244037																																																																																																						
244149																																																														0	0	0	0	0	0	0	0	0			133338	0	130716	0	38289	4175805						5118	0	0		0						0	0						0	
244158																																																																																																						
244251																																																																																																						
245016	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
245276																																																														0	1915929	0	17713	0	0	0	0	0	0	0	101343	0	101343	0	101343	5438149	0	0	0	0	0	18208	0	0	0	0						0	0						0	
245351																																																																																																						
245557																																																																																																						
246022																																																														0	0	0	0	0	0	0	0	0			9827	0	9827	0	0	0						0	0	0		0						0	0						0	
246134																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
246451																																																																																																						
246657																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
246947																																																																																																						
246956																																																																																																						
247140																																																																																																						
247355																																																																																																						
247476																																																																																																						
247551																																																																																																						
247908																																																																																																						
248240																																																														229140	0	0	0	0	0	0	8	0			546	0	2	0	546	953104					0	352	0	0		0						0	0						0	
248352																																																																																																						
248455																																																																																																						
248633																																																																																																						
248745																																																																																																						
249416																																																																																																						
249612																																																														19248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2495	0	0	0	0		0	0	0	0	0						0	0						0	
249658																																																																																																						
250430																																																																																																						
250476																																																																																																						
250850																																																																																																						
251352																																																														0	0	0	0	0	0	0	0	0			2419	0	65	0	2419	0					0	0	0	0		0						0	0						0	
251558																																																																																																						
251745																																																																																																						
251978																																																																																																						
252041																																																																																																						
252452																																																																																																						
252658																																																																																																						
253356																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
253468																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
253646																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
253730																																																																																																						
254317																																																																																																						
254504																																																																																																						
