"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
1669																																																																																																																									false	false	false																																																																																																																		0				
1856																																																																																																																									false	false	false																																																																																																																		0				
2161																																																																																																																									false	false	false																																																																																																																		0				
2732																																																																																																																									true	true	false																																																																																																																		181				
2750																																																																																																																									true	false	false																																																																																																																		0				
3252																																																																																																																									true	false	false																																																																																																																		0				
3458																																																																																																																									false	false	false																																																																																																																		0				
3720																																																																																																																									true	false	false																																																																																																																		0				
3971																																																																																																																									false	false	false																																																																																																																		0				
4156																																																																																																																									false	false	false																																																																																																																		0				
4231																																																																																																																									false	false	false																																																																																																																		0				
5069																																																																																																																									false	false	false																																																																																																																		0				
5135																																																																																																																									false	false	false																																																																																																																		0				
5210																																																																																																																									true	true	true																																																																																																																		2240				
5461																																																																																																																									false	false	false																																																																																																																		0				
5751																																																																																																																									true	true	true																																																																																																																		384				
6039																																																																																																																									false	false	false																																																																																																																		0				
6329																																																																																																																									true	false	false																																																																																																																		0				
7009																																																																																																																									true	true	true	11158393	11176	2753	7	572008	0	9	0	208220	0	3	0	0	0	0	0	0	0	681707	267	0	0	0	0	12774517	12387	3055	8	20507387	7109																		3	193755	0	0	0	0	154189	1211	23	1	0	0	0	0																																																					79954	0	0		
7045																																																																																																																									true	true	true																																																																																																																		8				
7072																																																																																																																									false	false	false																																																																																																																		0				
7456																																																																																																																									false	false	false																																																																																																																		0				
7634																																																																																																																									false	false	false																																																																																																																		0				
8462																																																																																																																									false	false	false																																																																																																																		0				
8631																																																																																																																									false	false	false																																																																																																																		0				
9357																																																																																																																									false	false	false																																																																																																																		0				
9553																																																																																																																									false	false	false																																																																																																																		0				
9807																																																																																																																									true	true	true	0	69470	0	75	0	4822	0	17	0	0	0	0	0	36917	0	113	0	938305	0	0	0	0	0	0	0	1052199	0	350	16020	5																		0	0	0	142	0	0	0	2685	0	3	0	32659	0	82																																																					443	199	0		
9955																																																																																																																									false	false	false																																																																																																																		0				
10250																																																																																																																									false	false	false																																																																																																																		0				
10849																																																																																																																									false	false	false																																																																																																																		0				
11145																																																																																																																									false	false	false																																																																																																																		0				
11640																																																																																																																									true	true	true																																																																																																																		258				
11837																																																																																																																									false	false	false																																																																																																																		0				
12030																																																																																																																									false	false	false																																																																																																																		0				
12142																																																																																																																									false	false	false																																																																																																																		0				
12311	true	true	true	5159656	697063	4343	155	6184	636191	24	302	1	962525	1	150	2447508	687944	5078	399	26921	23838774	13040489	6571	455770	447215	259	84	22345848	27747580	16806	7088	113344535	1223																		0	0	42	5830	284061	161	1209319	193807	488	7	2412646	71322	5025	108																																																					0	0	0	0																																																																																																																					140236	6032	2481		
12647																																																																																																																									false	false	false																																																																																																																		0				
12946																																																																																																																									true	true	true																																																																																																																		2643				
13103																																																																																																																									true	true	true																																																																																																																		0				
13251																																																																																																																									false	false	false																																																																																																																		0				
13457																																																																																																																									false	false	false																																																																																																																		0				
14155																																																																																																																									false	false	false																																																																																																																		0				
14650																																																																																																																									false	false	false																																																																																																																		0				
14753																																																																																																																									false	false	false																																																																																																																		0				
14865																																																																																																																									false	false	false																																																																																																																		0				
14977																																																																																																																									false	false	false																																																																																																																		0				
16551																																																																																																																									false	false	false																																																																																																																		0				
17110																																																																																																																									true	true	true	1760832	157875	668	46	1151569	0	84	0	165649	2	21	1	1305307	25679	2328	35	0	0	6220959	3506	0	0	0	0	12190796	822699	7047	226	6869	11																		0	0	0	0	451487	136	1586480	187656	440	8	1305307	28063	2328	38																																																					46052	0	0		
17147																																																																																																																									true	true	true	1053276	75724	892	52	12611	345652	7	131	170056	0	34	0	406973	15947	886	17	0	799	1645623	830	0	0	0	0	3334915	452973	2681	229	3033224	88																		0	0	0	18	14851	11	46376	0	32	0	406973	28834	886	40																																																					17607	36	0		
17259																																																																																																																									false	false	false																																																																																																																		0				
17950																																																																																																																									false	false	false																																																																																																																		0				
17978																																																																																																																									false	false	false																																																																																																																		0				
18050																																																																																																																									false	false	false																																																																																																																		0				
18827																																																																																																																									false	false	false																																																																																																																		0				
18836																																																																																																																									false	false	false																																																																																																																		0				
18854																																																																																																																									false	false	false																																																																																																																		0				
19356																																																																																																																									true	false	false																																																																																																																		0				
19936																																																																																																																									false	false	false																																																																																																																		0				
19972																																																																																																																									false	false	false																																																																																																																		0				
20053																																																																																																																									false	false	false																																																																																																																		0				
20633																																																																																																																									true	true	true																																																																																																																		569				
20857																																																																																																																									false	false	false																																																																																																																		0				
21256																																																																																																																									false	false	false																																																																																																																		0				
21359																																																																																																																									false	false	false																																																																																																																		0				
21658																																																																																																																									false	false	false																																																																																																																		0				
22048																																																																																																																									true	true	true																																																																																																																		109				
22543																																																																																																																									false	false	false																																																																																																																		0				
22552																																																																																																																									false	false	false																																																																																																																		0				
22730																																																																																																																									false	false	false																																																																																																																		0				
23456																																																																																																																									false	false	false																																																																																																																		0				
23504																																																																																																																									true	true	true																																																																																																																		0				
23643																																																																																																																									true	true	true																																																																																																																		6				
23755																																																																																																																									false	false	false																																																																																																																		0				
24006																																																																																																																									false	false	false																																																																																																																		0				
24378																																																																																																																									false	false	false																																																																																																																		0				
24659																																																																																																																									false	false	false																																																																																																																		0				
24949																																																																																																																									true	true	true																																																																																																																		60				
25357																																																																																																																									false	false	false																																																																																																																		0				
25647																																																																																																																									true	true	false																																																																																																																		17				
26765																																																																																																																									false	false	false																																																																																																																		0				
27070																																																																																																																									false	false	false																																																																																																																		0				
27548																																																																																																																									false	false	false																																																																																																																		0				
27614																																																																																																																									false	false	false																																																																																																																		0				
27847																																																																																																																									false	false	false																																																																																																																		0				
28013																																																																																																																									false	false	false																																																																																																																		0				
28152																																																																																																																									false	false	false																																																																																																																		0				
28675																																																																																																																									false	false	false																																																																																																																		0				
28732																																																																																																																									true	false	false																																																																																																																		0				
29476																																																																																																																									true	true	true																																																																																																																		0				
29636																																																																																																																									true	true	true																																																																																																																		0				
29878																																																																																																																									false	false	false																																																																																																																		0				
30052																																																																																																																									false	false	false																																																																																																																		0				
30502																																																																																																																									false	false	false																																																																																																																		0				
30650																																																																																																																									false	false	false																																																																																																																		0				
30810	false	false	false																																																																																																																																																																																																																																										0				
31134																																																																																																																									false	false	false																																																																																																																		0				
31255																																																																																																																									true	false	false																																																																																																																		0				
31657																																																																																																																									false	false	false																																																																																																																		0				
31826																																																																																																																									false	false	false																																																																																																																		0				
31835																																																																																																																									false	false	false																																																																																																																		0				
32234																																																																																																																									true	true	true																																																																																																																		139				
32766																																																																																																																									false	false	false																																																																																																																		0				
32971																																																																																																																									true	true	true																																																																																																																		457				
33147																																																																																																																									true	false	false																																																																																																																		0				
33259																																																																																																																									false	false	false																																																																																																																		0				
33370																																																																																																																									false	false	false																																																																																																																		0				
33839																																																																																																																									false	false	false																																																																																																																		0				
33857																																																																																																																									false	false	false																																																																																																																		0				
34434																																																																																																																									false	false	false																																																																																																																		0				
34537																																																																																																																									true	true	true	318157	0	168	1	0	0	0	0	0	0	0	0	90850	0	259	0	0	32	741803	392	0	0	0	0	1304761	32	833	2	59853	17																		0	0	0	1	0	0	153951	0	14	0	90850	0	259	0																																																					6867	2	0		
34555																																																																																																																									false	false	false																																																																																																																		0				
34742																																																																																																																									true	false	false																																																																																																																		0				
35057																																																																																																																									false	false	false																																																																																																																		0				
35301	true	true	true	10112000	19178000	2653	5490	582757000	241003000	5458	17954	429150000	702961000	2277	2198	41664000	226152000	395	1109490	0	2975000	715330000	665	12164000	13330057000	26	7485	1925109000	14560944000	12356	1146679	22544690000	37016				128	703782000	236	236940000	104	89140000	0	0	0	0	17	100779000	0	0	485	1130641000	0	19	27138000	3688	133932000	11480000	882	355	13612000	189242000	224	1105187																																																					0	14861935000	0	9848																																																																																																																					4105000	0	1317000		
35646																																																																																																																									false	false	false																																																																																																																		0				
35879																																																																																																																									false	false	false																																																																																																																		0				
