"IDRSSD"	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	RCONMG95	
1669																								0	0	4002	3771	0	0	20604	16479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1856																								0	0	222	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
2161																								0	0	0	0					0	0	0	0	0	0	3869	3686	0	0	0	0	0	0	0	0	0	0	1001	803		
2732																								0	0	12196	11626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
2750																								0	0	7543	6775	0	0	192	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3252																								0	0	10060	9871	0	0	5732	5298	0	0	0	0	0	0	12259	11732	0	0	0	0	0	0	13517	12770	0	0	0	0		
3458																								0	0	2722	2602	0	0	4957	4019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3720																								7752	6746	9894	9356	0	0	63264	52150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3971																								0	0	52447	43494	0	0	8614	7294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
4156																								0	0	9107	8007	0	0	5502	4751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
4231																								0	0	4867	4665	0	0	17647	14521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
5069																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
5135																								0	0	47103	46026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
5210																								0	0	228045	196774	2660	2479	180260	151229	0	0	0	0	0	0	37187	31252	0	0	0	0	0	0	676	632	0	0	0	0		
5461																								26931	24182	78796	73246	103887	88840	5736	5122	0	0	0	0	467	419	3869	3699	0	0	0	0	0	0	0	0	0	0	0	0		
5751																								0	0	3741	3715	0	0	13790	13539	0	0	1989	1955	0	0	1973	2079	0	0	0	0	0	0	190	188	0	0	3461	3290		
6039																								0	0	8500	8218					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
6329																								0	0	57290	54210					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
7009																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
7045																								0	0	1003	902					0	0	0	0	0	0	361	319	0	0	0	0	0	0	0	0	0	0	0	0		
7072																								0	0	9000	7879	38475	34697	538	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
7456																								0	0	3435	3072	0	0	233	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
7634																								0	0	1468	1335	0	0	6054	5298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
8462																								0	0	30070	27249	0	0	40738	36029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
8631																								0	0	13091	11891	0	0	7576	6337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
9357																								0	0	15863	14952	0	0	10591	9863	0	0	0	0	0	0	7539	7109	0	0	0	0	0	0	1261	1252	0	0	0	0		
9553																								0	0	332	330	0	0	16161	13880	0	0	0	0	0	0	32	30	0	0	0	0	0	0	0	0	0	0	0	0		
9807																								27496	26867	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
9955																								0	0	16136	14657	0	0	381	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
10250																								0	0	19273	16683	0	0	114071	96585	0	0	0	0	0	0	978	946	0	0	0	0	0	0	0	0	0	0	0	0		
10849																								0	0	7199	6709	0	0	10690	9255	0	0	30	26	0	0	6115	5464	0	0	0	0	0	0	0	0	0	0	0	0		
11145																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32044	28641	-1685	
11640																								0	0	22092	18708	0	0	12283	9400	0	0	0	0	0	0	10967	9558	0	0	0	0	0	0	0	0	0	0	0	0		
11837																								0	0	13880	12696	0	0	35236	28717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
12030																								0	0	3075	3085	0	0	0	0	0	0	0	0	213	213	2311	2322	0	0	0	0	0	0	0	0	0	0	0	0		
12142																								10088	8974	1	1	33849	29226	11316	9908	0	0	0	0	4975	4376	4277	3786	0	0	0	0	2278	1825	1870	1683	0	0	0	0		
12311																																																					
12647																								23897	20838	0	0	6371	5165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	189	0	0	0	0	0	0		
12946																								0	0	168517	146796	0	0	95514	78344	0	0	61	53	0	0	8595	6665	0	0	0	0	0	0	0	0	0	0	0	0		
13103																								26819	26819	0	0					0	0	67173	62888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
13251																								0	0	0	0	0	0	1499	1256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
13457																								0	0	1278	1279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14155																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14650																								0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14753																								0	0	4945	4520	82	78	442	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14865																								0	0	125211	118475	1294	1136	12830	12330	0	0	4520	4444	0	0	44662	41653	0	0	0	0	0	0	5577	5363	0	0	0	0		
14977																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
16551																								0	0	1997	1912	0	0	558	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
17110																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
17147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378706	299824	113122	92314					0	0	0	0	11434	10869	31938	25828	0	0	0	0	5703	4890	10271	9757	0	0	0	0		
17259																								0	0	2500	2374	0	0	5781	4935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
17950																								0	0	5631	5051	0	0	123833	105373	0	0	0	0	0	0	19053	16750	0	0	0	0	0	0	811	714	0	0	0	0		
17978																								85913	75190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
18050																								0	0	0	0	0	0	167831	141227	0	0	22383	19606	0	0	0	0	0	0	0	0	0	0	1651	1374	0	0	0	0		
18827																								0	0	34142	30157	0	0	6719	5815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
18836																								0	0	4988	4568	0	0	6091	5244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
18854																								0	0	146	140					0	0	0	0	0	0	12041	10799	0	0	0	0	0	0	2205	1963	0	0	0	0		
19356																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
19936																								0	0	17625	15166	33	32	25477	21924	0	0	0	0	0	0	1748	1644	0	0	0	0	0	0	0	0	0	0	0	0		
19972																								0	0	0	0	39	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
20053																								0	0	1237	1126	0	0	1301	1138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
20633																								0	0	12233	10979	0	0	13227	11610	0	0	0	0	0	0	7519	6496	0	0	0	0	0	0	0	0	0	0	0	0		
20857																								2500	2280	0	0	0	0	2001	1823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
21256																								0	0	3299	3115	0	0	12	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
21359																								0	0	1765	1512	0	0	10556	8658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
21658																								0	0	19769	18173					0	0	0	0	0	0	1345	1248	0	0	0	0	0	0	0	0	0	0	0	0		
22048																								0	0	4373	3848	0	0	27912	23034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
22543																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
22552																								0	0	0	0	0	0	11723	9832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
22730																								0	0	3192	2851	0	0	43348	36796	0	0	869	747	0	0	5056	4566	0	0	0	0	0	0	2434	2233	0	0	0	0		
23456																								0	0	0	0	0	0	52487	44048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
23504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10694	8394	52539	48829	89461	74155	0	0					10694	8394	52539	48829	79026	66012	17173	14898	0	0	0	0	178065	151049	118549	99997	0	0	0	0		
23643																								0	0	2040	1985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
23755																								0	0	7255	6266	19346	18027	20351	17433	0	0	0	0	0	0	3568	3078	0	0	0	0	0	0	0	0	0	0	0	0		
24006																								0	0	39234	38660	0	0	48290	45445	0	0	0	0	0	0	1271	1233	0	0	0	0	0	0	42853	37435	0	0	0	0		
24378																								2000	1953	0	0	8668	7681	5035	4810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
24659																								514	497	1000	997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
24949																								13764	11986	5926	5514	21653	19758	6401	5950	0	0	0	0	16408	15434	12748	12546	0	0	0	0	14484	12692	5518	4952	0	0	0	0		
25357																								0	0	0	0	599	596	7082	7031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
25647																								0	0	12319	11329					0	0	0	0	0	0	404	404	0	0	0	0	0	0	291	236	0	0	0	0		
26765																								0	0	0	0	0	0	179235	152026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
27070																								0	0	10903	9981	0	0	26228	22931	0	0	0	0	0	0	5162	4495	0	0	0	0	0	0	5622	5095	0	0	3563	3260		
27548																								0	0	9499	9778	0	0	12539	12894	0	0	962	967	0	0	3958	4024	0	0	0	0	0	0	1816	1893	0	0	272	272		
27614																								0	0	0	0	0	0	135483	110735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
27847																								0	0	0	0	28	28	31078	27378	0	0	0	0	0	0	7708	6297	0	0	0	0	0	0	0	0	0	0	0	0		
28013																								0	0	75898	72309					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
28152																								3459	3253	7494	6862					0	0	0	0	0	0	1618	1466	0	0	0	0	0	0	0	0	0	0	0	0		
28675																								0	0	6559	6338					0	0	0	0	0	0	2775	2655	0	0	0	0	0	0	0	0	0	0	0	0		
28732																								7391	7111	6475	5802	1221	1158	6789	5882	0	0	0	0	0	0	481	465	0	0	0	0	0	0	0	0	0	0	0	0		
29476																								0	0	1500	1456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
29636																								4049	3434	0	0	211589	183284	64492	53728	0	0	9382	9166	5939	5255	1264	1090	0	0	0	0	54686	45901	1901	1771	0	0	0	0		
29878																								0	0	50044	45298					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30052																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30502																								0	0	73261	61617	0	0	222943	174837	0	0	0	0	0	0	5799	4997	0	0	0	0	0	0	156	152	0	0	0	0	0	
30650																								0	0	5332	4874	0	0	6289	5433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30810																																																					
31134																								0	0	2000	1764					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31255																								0	0	249	249					0	0	0	0	0	0	944	905	0	0	0	0	0	0	0	0	0	0	0	0		
31657																								0	0	0	0	99400	81381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31826																								0	0	9598	8210					0	0	0	0	0	0	83	84	0	0	0	0	0	0	0	0	0	0	0	0		
31835																								0	0	17499	15009	0	0	1720	1399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
32234																								0	0	937	937	10902	9577	0	0	0	0	4490	4462	3826	3316	0	0	0	0	0	0	0	0	17	1	949	840	2468	2365		
32766																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
32971																								0	0	0	0	1	1	3980	3789	0	0	573	563	0	0	2798	2616	0	0	0	0	0	0	2519	2332	0	0	0	0		
33147																								0	0	2471	2142	0	0	4290	3553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	204	0	0	0	0		
33259																								0	0	31022	26482	0	0	26741	22166	0	0	0	0	0	0	944	867	0	0	0	0	0	0	0	0	0	0	0	0		
33370																								0	0	0	0	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
33839																								0	0	9505	8810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
33857																								0	0	0	0					0	0	1160	890	0	0	0	0	0	0	0	0	0	0	1345	1290	0	0	0	0		
34434																								0	0	14421	13025	0	0	22483	19481	0	0	0	0	0	0	502	485	0	0	0	0	0	0	6520	5636	0	0	0	0		
34537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1014	846	391644	381162	0	0	39189	38248					1014	846	391644	381162	86128	72903	280832	257184	0	0	0	0	3129	2529	44080	40318	0	0	17934	16714		
34555																								0	0	7066	6671					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
34742																								0	0	27466	24698	0	0	9203	7998	0	0	993	913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
35057																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
35301																																																					
35646																								0	0	9700	8614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
35879																								28017	26504	0	0	0	0	8173	6862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	596	0	0	0	0		
36456																								0	0	18989	16399	0	0	6895	5747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
36933																								0	0	5125	4508	0	0	37352	30498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
37051																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
37341																								0	0	762	742	0	0	375	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
37435																								34823	31328	54885	53077	9426	7951	151980	128722	0	0	10561	10239	9365	8278	33198	28000	0	0	0	0	0	0	20013	18247	0	0	0	0		
37640																								0	0	20884	17986					0	0	0	0	0	0	247297	198513	0	0	0	0	0	0	4480	3369	0	0	0	0		
37659																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
37949																								0	0	4335	4284	0	0	27985	24268	0	0	3726	3708	0	0	216	214	0	0	0	0	0	0	1189	1053	0	0	0	0		
38740																								0	0	294	276	0	0	49947	39957	0	0	0	0	0	0	22676	18984	0	0	0	0	0	0	1070	807	0	0	0	0		
39327																								19440	18451	51457	46403	0	0	80235	69682	0	0	0	0	0	0	24673	21743	0	0	0	0	0	0	9006	8256	0	0	0	0		
39756																								0	0	4084	4066					0	0	4967	4929	0	0	4771	4801	0	0	0	0	0	0	910	717	0	0	0	0		
40033																								0	0	6691	5616	0	0	1891	1686	0	0	254	266	0	0	0	0	0	0	0	0	0	0	115	107	0	0	0	0		
40499																								19795	18683	49028	39854					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40855																								0	0	7545	7490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
41553																								0	0	62029	48711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
41629																								0	0	29989	26464	0	0	1893	1564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
41825																								1917	1698	3499	2896					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
42037																								0	0	1000	959	0	0	11455	9667	0	0	396	377	0	0	161	148	0	0	0	0	0	0	0	0	0	0	0	0		
42354																								0	0	2003	1989	0	0	22657	18485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
42372																								0	0	3179	3152	0	0	14543	13046	0	0	0	0	0	0	639	647	0	0	0	0	0	0	31423	26790	0	0	0	0		
42420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2853	2798	0	0	22461	17256	1000	887					2853	2798	0	0	0	0	0	0	0	0	0	0	35339	26927	127732	100415	0	0	0	0		
42448																								0	0	33583	30658					0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	571	0	0	0	0		
42457																								0	0	1000	936	0	0	8418	6922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1961	1951		
43052																								0	0	2985	2839	0	0	8977	8108	0	0	0	0	0	0	901	791	0	0	0	0	0	0	0	0	0	0	0	0		
43351																								0	0	0	0	0	0	538	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
43856																								0	0	1862	1761	0	0	2689	2432	0	0	0	0	0	0	4542	4339	0	0	0	0	0	0	0	0	0	0	0	0		
43959																								0	0	21499	16491	0	0	22496	18711	0	0	0	0	0	0	939	809	0	0	0	0	0	0	0	0	0	0	0	0		
44040																								0	0	17483	15700	0	0	58091	49340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
44433																								0	0	5345	4633					0	0	0	0	0	0	16829	14600	0	0	0	0	0	0	0	0	0	0	4199	3514		
44741																								0	0	47011	43367	0	0	1878	1564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
44750																								0	0	37943	25972	0	0	5392	5225	0	0	0	0	0	0	251	228	0	0	0	0	0	0	1940	1901	0	0	3249	3126		
44929																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
45038																								0	0	23011	19959					0	0	946	823	0	0	3513	2945	0	0	0	0	0	0	705	629	0	0	0	0		
45047																								0	0	9524	8843	0	0	6429	5580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
45056																								0	0	7617	6976	0	0	4307	3866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
45430																								0	0	2000	1716	0	0	31160	25586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
45458																								0	0	4568	3868	0	0	24406	20152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	304	0	0	0	0		
45551																								0	0	14598	13148	0	0	61868	52257	0	0	5359	4868	0	0	4650	4027	0	0	0	0	0	0	2010	1706	0	0	0	0		
45560																								0	0	24447	20212					0	0	14377	13937	0	0	0	0	0	0	0	0	0	0	14860	14450	0	0	0	0		
45775																								0	0	17484	14094	0	0	14462	11556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
46053																								3582	2882	24430	21570	10178	9890	19499	17126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
46941																								0	0	15158	13911	0	0	23372	19363	0	0	0	0	0	0	779	674	0	0	0	0	0	0	0	0	0	0	0	0		
47247																								0	0	510	475					0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	118	0	0	0	0		
47500																								0	0	9957	8999	0	0	40884	32439	0	0	0	0	0	0	1909	1574	0	0	0	0	0	0	0	0	0	0	0	0		
48057																								0	0	10841	9535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
48150																								0	0	0	0	0	0	1411	1229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
48374																								0	0	38323	36772	0	0	15161	12535	0	0	5097	4332	0	0	0	0	0	0	0	0	0	0	6876	5414	0	0	0	0		
48440																								0	0	10874	8638	0	0	10404	8641	0	0	0	0	0	0	8885	7209	0	0	0	0	0	0	0	0	0	0	0	0		
49054																								0	0	22785	19351	0	0	1366	1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49148																								0	0	0	0	0	0	37060	31051	0	0	0	0	0	0	438	403	0	0	0	0	0	0	0	0	0	0	0	0		
49241																								0	0	22235	20121	4615	3759	4105	3346	0	0	0	0	1836	1575	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49652																								0	0	8469	8168	0	0	7070	6046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49858																								0	0	0	0	0	0	5105	4942	0	0	0	0	0	0	2951	2861	0	0	0	0	0	0	0	0	0	0	0	0		
49951																								0	0	8448	7163	0	0	14093	11761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
50144																								0	0	0	0	42608	35364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
50461																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
51253																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
51356																								0	0	24994	23822					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
51459																								0	0	30002	27714	0	0	72287	61755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
51842																								0	0	34600	28858					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
52719																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
52951																								0	0	15345	14813	0	0	54151	50064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
53051																								0	0	0	0	25809	21580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
54058																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
