"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
106676																																																																																																						
107244																																																														4241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0						0	0						0	
107570																																																																																																						
107758																																																																																																						
108072																																																																																																						
108269																																																																																																						
108652																																																																																																						
108746																																																																																																						
108951																																																																																																						
109136																																																																																																						
109154																																																																																																						
109453																																																																																																						
109574																																																																																																						
109659																																																																																																						
110413																																																														120604	0	0	0	0	0	0	0	0			0	0	0	0	0	70247					0	0	0	0		0						0	0						0	
110936																																																																																																						
110945																																																																																																						
110972																																																																																																						
111157																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
111205																																																																																																						
111942																																																																																																						
111979																																																																																																						
112163																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
112332																																																																																																						
112510																																																																																																						
112556																																																																																																						
112837	82492903	0	0	0	0	61357	0	0	0	0	0	0	0	0	0	0	0	0	0	3724	0	0	0	0	0	0	3424	0	0	69719	755632	0	0	0	0	0	0	0	0	0	25111830	0	6632401	0	0	0	0	0	0	0	0	0	0	0	0	13372	0	0	0	0	0																											0	0	0	0	202	0	0	0	0	0	0	0	0	0	
113003																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
113030																																																																																																						
113441																																																																																																						
113601																																																																																																						
113740																																																														12948	0	0	0	0	0	0	0	0			85059	0	85059	0	0	28544					0	0	0	0		0						0	0						0	
114149																																																																																																						
114260																																																														261452	0	0	0	0	0	0	0	0			0	0	0	0	0	1158638					0	3645	0	0		0						0	0						0	
114457																																																																																																						
114774																																																																																																						
114840																																																																																																						
114859																																																																																																						
115146																																																																																																						
115575																																																																																																						
116358																																																																																																						
116554																																																																																																						
116741																																																																																																						
117038																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
117074																																																																																																						
117458																																																																																																						
117775																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
118156																																																																																																						
118660																																																																																																						
118736																																																																																																						
119153																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
119779																																																														5624	0	0	0	0	0	0	0	0			970	0	134	0	824	256444					0	0	0	0		0						0	0						0	
119872																																																																																																						
120476																																																																																																						
120542																																																																																																						
120609																																																																																																						
120953																																																																																																						
121642																																																														246405	0	0	0	0	0	0	0	0			0	0	0	0	0	11186					0	0	0	0		0						0	0						0	
121651																																																																																																						
121914																																																																																																						
122153																																																																																																						
122546																																																																																																						
122854																																																														0	0	0	0	0	0	0	0	0	0	0	73905	0	65225	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
123075																																																																																																						
123374																																																																																																						
124344																																																																																																						
124830																																																																																																						
125154																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
125855																																																																																																						
125873																																																																																																						
126012																																																																																																						
126049																																																																																																						
126375																																																																																																						
126553																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
126834																																																																																																						
127055																																																																																																						
127224																																																																																																						
128258																																																																																																						
128904																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76195	0	0	0	0		0	0	0	0	0						0	0						0	
129349																																																																																																						
129358																																																																																																						
129732																																																														1855461	0	0	0	0	0	0	0	0			0	0	0	0	0	924					0	0	0	0		0						0	0						0	
129853																																																																																																						
129910																																																																																																						
130345																																																																																																						
130541																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	1459538					0	0	0	0		0						0	0						0	
131436																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	39238						0	0	0		0						0	0						0	
131717																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
131940																																																																																																						
132107																																																																																																						
132451																																																																																																						
132778																																																																																																						
132938																																																																																																						
133579																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	20270					0	0	0	0		0						0	0						0	
133850																																																																																																						
133971																																																																																																						
134156																																																																																																						
134437																																																																																																						
134455																																																																																																						
134848																																																																																																						
135836																																																																																																						
135854																																																																																																						
136048																																																																																																						
136338																																																																																																						
136655																																																																																																						
137205																																																																																																						
137447																																																																																																						
137456																																																																																																						
137559																																																																																																						
137643																																																																																																						
137652																																																														1362201	447274	0	1772	0	0	0	0	0			1929	0	1929	0	0	32942022						38082	0	0		0						0	0						0	
137915																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	324170					0	0	0	0		0						0	0						0	
138051																																																																																																						
138257																																																																																																						
138556																																																																																																						
139133																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
139478																																																																																																						
139553																																																																																																						
139656																																																														426155	0	0	0	0	0	0	0	0			30406	0	1177	0	30406	0					0	0	0	0		0						0	0						0	
139740																																																														111695	0	0	0	0	0	0	0	0			19373	0	94	0	0	0					0	0	0	0		0						0	0						0	
139843																																																														440484	0	0	0	0	0	0	0	0			75248	0	1585	0	75248	368959						136	0	0		0						0	0						0	
140157																																																																																																						
140362																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
140634																																																																																																						
141350																																																																																																						
141556	289333	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	5531						0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
141677																																																																																																						
141958																																																																																																						
142049																																																																																																						
142179																																																																																																						
142955																																																																																																						
143372																																																																																																						
143662																																																														978872	1552412	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8081039	0	0	0	0	0	4415	0	0	0	0						0	0						0	
143859																																																																																																						
143952																																																																																																						
144034																																																																																																						
144052																																																																																																						
144155																																																														5183	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
144678																																																																																																						
144856																																																																																																						
144913																																																																																																						
145059																																																																																																						
145545																																																																																																						
145554																																																																																																						
145741																																																																																																						
145844																																																																																																						
146056																																																																																																						
146663																																																																																																						
147651																																																																																																						
147679																																																																																																						
147857																																																														0	0	0	0	0	0	0	0	0			5125	0	37	0	0	0						0	0	0		0						0	0						0	
147923																																																																																																						
148171																																																																																																						
148238																																																																																																						
148340																																																																																																						
148470																																																																																																						
148715																																																																																																						
148920																																																																																																						
149150																																																																																																						
150035																																																														23850	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
150044																																																																																																						
150727																																																																																																						
151546																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
151957																																																																																																						
152057																																																																																																						
152253																																																																																																						
152440																																																																																																						
153054																																																																																																						
153353																																																																																																						
154154																																																																																																						
154770																																																																																																						
155759																																																																																																						
156457																																																																																																						
156970																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	253					0	0	0	0		0						0	0						0	
157155																																																																																																						
157379																																																																																																						
157650																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
157744																																																																																																						
157856																																																																																																						
158376																																																																																																						
158741																																																																																																						
159636																																																														0	0	0	0	0	0	0	0	0			54740	0	54740	0	0	98095					0	0	0	0		0						0	0						0	
159645																																																																																																						
159953																																																																																																						
159971																																																																																																						
160360																																																																																																						
160454																																																																																																						
160959																																																														79790	0	0	0	0	0	0	0	0			83	0	2	0	0	0					0	0	0	0		0						0	0						0	
161273																																																																																																						
161602																																																																																																						
162337																																																																																																						
163343																																																																																																						
163549																																																														283096	0	0	0	0	0	0	64	0			1607	0	64	0	1607	618587						0	0	0		0						0	0						0	
163857																																																																																																						
164153																																																																																																						
164331																																																																																																						
164377																																																																																																						
164957																																																																																																						
164975																																																																																																						
165628																																																														423623	0	0	0	0	0	0	0	0	0	0	231191	0	8052	0	0	2230679	0	0	0	0		92	0	0	0	0						0	0						0	
165758																																																																																																						
166111																																																																																																						
166531																																																																																																						
166652																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	196566						0	0	0		0						0	0						0	
166849																																																																																																						
167453																																																																																																						
167752																																																																																																						
168357																																																														13620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0		0						0	0						0	
168571																																																																																																						
169354																																																																																																						
169653																																																														8751	0	0	0	0	0	0	0	0			54867	0	604	0	0	2588012					0	3139	0	0		0						0	0						0	
169756																																																																																																						
170257																																																																																																						
170275																																																																																																						
170332																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
171133	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
171656																																																														0	0	0	0	0	0	0	0	0			23078	0	502	0	0	0						0	0	0		0						0	0						0	
171759																																																																																																						
171768																																																																																																						
172251																																																																																																						
172457																																																																																																						
172475																																																																																																						
172859																																																																																																						
173306																																																														0	0	0	0	0	0	0	0	0			1761	0	98	0	1761	124340						0	0	0		0						0	0						0	
173342																																																																																																						
173557																																																																																																						
173575																																																														0	0	0	0	0	0	0	0	0			251	0	17	0	0	0						0	0	0		0						0	0						0	
173641																																																																																																						
173959																																																																																																						
174321																																																																																																						
174367																																																																																																						
174572																																																														110181	0	0	0	0	0	0	0	0			0	0	0	0	0	430309					0	0	0	0		0						0	0						0	
175056																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
175140																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	102812	32773						0	0	0		0						0	0						0	
175458																																																																																																						
175609																																																																																																						
176101																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
176325																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
176437																																																																																																						
176464																																																																																																						
176642																																																																																																						
177135																																																																																																						
177443																																																																																																						
177500																																																																																																						
177555																																																																																																						
177751																																																																																																						
177920																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
178150																																																																																																						
178244																																																																																																						
178356																																																																																																						
178851																																																																																																						
179148																																																																																																						
179335																																																																																																						
179700																																																														12694	0	0	0	0	0	0	0	0			0	0	0	0	0	58421						0	0	0		0						0	0						0	
180144																																																																																																						
180537																																																																																																						
180845																																																																																																						
181963																																																																																																						
182951																																																																																																						
183668																																																																																																						
183770																																																																																																						
183958																																																																																																						
184656																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
184759																																																																																																						
185251																																																																																																						
185448																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
185859																																																																																																						
186221																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
186548																																																																																																						
186717																																																																																																						
186744																																																																																																						
187648																																																																																																						
187947																																																														9524	0	0	0	0	0	0	0	0			0	0	0	0	0	150099						0	0	0		0						0	0						0	
188056																																																																																																						
188177																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
188430																																																														19367	0	0	0	0	0	0	0	0			0	0	0	0	0	25643						0	0	0		0						0	0						0	
188449																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
188720																																																																																																						
188739																																																																																																						
188917																																																																																																						
189129																																																																																																						
189950																																																																																																						
190563																																																																																																						
190648																																																																																																						
190947																																																																																																						
190956																																																																																																						
191355																																																														11046	0	0	0	0	0	0	0	0			0	0	0	0	0	40873					0	0	0	0		0						0	0						0	
191935																																																																																																						
192147																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
192558																																																														0	0	0	0	0	0	0	0	0			704	0	73	0	704	207941					0	433	0	0		0						0	0						0	
192651																																																																																																						
192857																																																																																																						
193162																																																																																																						
193537																																																																																																						
193649																																																																																																						
193809																																																														0	0	0	0	0	0	0	0	0			444	0	15	0	444	252179						311	0	0		0						0	0						0	
194440																																																																																																						
194570																																																																																																						
194936																																																																																																						
195111																																																																																																						
195157																																																																																																						
195456																																																																																																						
196752																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
196800																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	20999	125439						0	0	0		0						0	0						0	
197142																																																																																																						
197254																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
197302																																																																																																						
197478	3688753	0	0	0	0	0	0	25477								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5413	18756	5413	14996	5413	252166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197759																																																																																																						
198073																																																																																																						
198149																																																																																																						
198251																																																																																																						
198961																																																																																																						
199137																																																																																																						
199351																																																																																																						
199436																																																																																																						
199463																																																																																																						
200435																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
201254																																																																																																						
201834																																																														0	0	0	0	0	0	0	0	0			5580	0	5580	0	0	0					0	0	0	0		0						0	0						0	
202514																																																																																																						
202541																																																																																																						
202907																																																														510675	0	0	0	0	0	0	0	0	0	0	92996	0	3236	0	92996	418865	0	0	0	0		845	0	0	0	0						0	0						0	
203043																																																														0	0	0	0	0	0	0	0	0			28295	0	5669	0	28295	241874						0	0	0		0						0	0						0	
203052																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
203575																																																																																																						
204004																																																														0	0	0	0	0	0	0	0	0	0	0	7374	0	1629	0	7374	69461	0	0	0	0	0	4	0	0	0	0						0	0						0	
204237																																																																																																						
204826																																																																																																						
205243																																																																																																						
205346																																																																																																						
205458																																																																																																						
205542																																																																																																						
206156																																																																																																						
206174																																																																																																						
206473																																																																																																						
206772																																																																																																						
206950																																																																																																						
207041																																																																																																						
207050																																																																																																						
207452																																																																																																						
207470																																																																																																						
207555																																																																																																						
207845																																																																																																						
207872																																																																																																						
208057																																																														6178	0	0	0	0	0	0	0	0			0	0	0	0	0	180053					0	0	0	0		0						0	0						0	
208244	1292064	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12643	0	12643	0	12643	4236082	0	0	0	0	0	1369	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208347																																																														0	0	0	0	0	0	0	0	0			17740	0	555	0	0	22124					0	0	0	0		0						0	0						0	
208440																																																																																																						
208459																																																																																																						
208570																																																																																																						
208655																																																																																																						
208972																																																																																																						
209148																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	99469					0	0	0	0		0						0	0						0	
209362																																																																																																						
209559																																																																																																						
209858																																																																																																						
210238																																																																																																						
210256																																																																																																						
210434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211114																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
211271																																																														0	637574	0	5363	0	0	0	0	0			16037	0	7635	0	0	1923568					0	0	0	0		0						0	0						0	
211338																																																																																																						
211851																																																																																																						
212018																																																														16633	0	0	0	0	0	0	0	0			0	0	0	0	0	16417						0	0	0		0						0	0						0	
212344																																																																																																						
212522																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	311542					0	0	0	0		0						0	0						0	
212577																																																														306824	0	0	0	0	0	0	0	0			0	0	0	0	0	70618					0	0	0	0		0						0	0						0	
213471																																																																																																						
213538																																																																																																						
213912																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	23624					0	0	0	0		0						0	0						0	
213958																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
214106																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
214414																																																														277623	0	0	0	0	0	0	0	0			0	0	0	0	0	363483					0	385	0	0		0						0	0						0	
214722																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	282847						0	0	0		0						0	0						0	
214807																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
214843																																																																																																						
215345																																																																																																						
215653																																																																																																						
215662																																																														0	0	0	0	0	0	0	0	0			4603	0	394	0	0	0						0	0	0		0						0	0						0	
215710																																																																																																						
216164																																																																																																						
216230																																																																																																						
216922																																																														344115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0						0	0						0	
217059																																																														0	0	0	0	0	0	0	0	0			411	0	2	0	411	0						0	0	0		0						0	0						0	
