"IDRSSD"	RCONG554	RCONG555	RCONG556	RCONG557	RCONG558	RCONG559	RCONG560	RCONG561	RCONG562	RCONG563	RCONG564	RCONG565	RCONG566	RCONG567	RCONG568	RCONG569	RCONG570	RCONG571	RCONG572	RCONG573	RCONG574	RCONG575	RCONG576	RCONG577	RCONG578	RCONG579	RCONG580	RCONG581	RCONG582	RCONG583	RCONG584	RCONG585	RCONG586	RCONG587	RCONG588	RCONG589	RCONG590	RCONG804	RCONG805	RCONG806	RCONG807	RCONG808	RCONG809	RCONHT87	RCONHT88	RCONHT89	RCONHT91	RCONHT92	RCONHT93	RCONJA36	TEXTG546	TEXTG551	TEXTG556	TEXTG561	TEXTG571	TEXTG576	TEXTG581	TEXTG586	
265452																																																											
265676																																																											
266066																																																											
266244																																																											
266253																																																											
266655																																																											
266851																																																											
266945																																																											
267652																																																											
268006													134			134																						0	134	0	0	134	0	0	0	0	0	0	0	369101									
268136																																																											
268677																																						140	0	0	0	0	0	0	0	0	0	0	0	48030									
268828																																																											
268976																																																											
269049																																																											
269058																																																											
269571																																																											
269759																																																											
270148																																																											
270353																																																											
270504																																																											
270531																																																											
270652																																																											
271136																																																											
271275																																																											
271341																																																											
271529																																																											
272030																																																											
272058																																																											
272151																																																											
272272																																																											
272302																																						0	0	0	0	0	0	0	0	0	0	0	0	498600									
273336	4613		4505				4505											4613			4613																	5861	4613	0	0	4613	0	0	0	0	0	0	0	644268	Investment in Renewable Energy Tax Credit	Gross Positive Fair Value of Back to Back SWAPs	Net FV of LLP fund assets		Gross Negative Fair Value of Back to Back SWAPs				
273550																																																											
273653																																																											
273662																																																											
273840																																																											
273859																																																											
274025																																																											
274052																																																											
274829																																																											
274856																																																											
275255																																																											
275358																																																											
275479																																																											
275657																																																											
276074																																																											
276159																																																											
276551																																																											
276579													388496			388496																						116342	464731	0	76235	388496	0	0	0	0	0	0	0	10102957	Bank owned life insurance								
276645																																																											
276654																																																											
276850																																																											
276953																																																											
277240																																																											
277277																																																											
277736																																																											
277820																																																											
278256																																																											
278555																																																											
278733																																																											
278751																																																											
278818													63			63																						0	63	0	0	63	0	0	0	0	0	0	0	394413									
278872																																																											
279105																																						0	0	0	0	0	0	0	0	0	0	0	0	311961									
279842																																																											
279954																																						0	0	0	0	0	0	0	0	0	0	0	0	352419									
280110																																																			Equity securities without readily determinable fair values								
280138																																																											
280352																																																											
280558																																																											
282075																																																											
282226																																																											
282824																																																											
283157																																																											
283438																																						0	0	0	0	0	0	0	0	0	0	0	0	338394									
283652																																																											
283737																																																											
283867																																																											
284154																																																											
284239																																																											
284556																																																											
284752																																																											
284958																																																											
285151																																																											
285348																																																											
285544																																						0	0	0	0	0	0	0	0	0	0	0	0	9089									
285553																																																											
285740																																						0	0	0	0	0	0	0	0	0	0	0	0	136633									
285852																																																											
285928																																																											
286251																																																											
286457																																																											
286840																																																											
287007																																																											
287342																																																											
287922																																																											
287959																																																											
288152																																																											
288376																																																											
288853																																						12434	42	0	0	2	40	0	251946	0	0	277583	0	5861320									
289056																																																											
289225																																																											
289515																																																											
289702																																																											
289739																																																											
289757																																																											
290249																																																											
290838																																																											
290922																																																											
291059																																																											
291376																																																											
291611																																																											
291732																																																											
292234																																																											
292467																																																											
292850																																																											
292908																																						1098	0	0	0	0	0	0	0	0	0	0	0	268476									
293053																																																											
293352																																																											
293437																																																											
293651																																																											
293754																																																											
294023																																																											
294751																																																											
294779																																						0	0	0	0	0	0	0	0	0	0	0	0	62585									
294827																																																											
295011																																																											
295057																																																											
295646																																																											
296456																																																											
296474																																																											
296559																																																											
296755																																																											
296858																																																											
297051																																																											
297761																																																											
298049																																																											
298218																																																											
298245																																																											
299868																																																											
300009																																																											
300063																																																											
300353																																																											
300933																																																											
300942																																																											
300960																																																											
301574																																																											
301800																																						0	0	0	0	0	0	0	0	0	0	0	0	172743									
302030																																																											
302133																																																											
302553																																																											
302656													2561			2561																						0	2561	0	0	2561	0	0	0	0	0	0	0	581001									
303653																																																											
303701																																																											
303747																																																											
303952																																																											
304173																																																											
304520																																																											
304575																																																											
304762																																																											
304913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
305059																																																											
305077																																																											
305237																																																											
305442																																																											
306056																																																											
306159																																																											
306337																																																											
306908																																																											
307062																																																											
307334																																																											
307361																																																											
307679																																																											
308256																																																											
308340																																																											
308836																																																											
309150																																																											
309655																																																											
309851																																																											
310754																																																											
310950																																																											
310978													13302			13302																						1924	13302	0	0	13302	0	175084	0	0	172381	0	0	204967									
311050																																																											
311144																																																											
311256																																																											
311265																																																											
311603																																																											
311658																																																											
311845																		25596				25596																337617	25925	828	0	1153	25600	192093	0	0	203216	0	0	6315209					GNMA ROAP early buyout eligible loans				
311939																																																											
312244																																																											
312356																																																											
313009																																																											
313157																																																											
313223																																																											
313577																																																											
314257																																																											
314444																																																											
315656																																																											
316840	466																	77			77																	0	77	0	0	77	0	80884	0	6093	80681	0	6131	582469		Rate Lock Loan Commitments			Mandatory Forward Contracts				
316859																																																											
316934																																																											
317258																																																											
317342													10745			10745																						0	10745	0	0	10745	0	6462	0	0	6338	0	0	993808									
317379																																																											
317650																																																											
318974																																																											
319047																																																											
319458																																																											
319551																																																											
320034																																																											
320052																																																											
320070																																																											
320119													21476			21476																						0	21476	0	0	21476	0	0	0	0	0	0	0	1570301									
321152																																																											
321255																																																											
321273																																																											
321330																																																											
321947																																																											
322449																																																											
322551																																																											
323204																																																											
323651																																																											
324153																																																											
324229																																																											
324256																																																											
324340													17			17																						0	17	0	0	17	0	0	0	0	0	0	0	510017									
324854																																																											
324863																																						0	0	0	0	0	0	0	0	0	0	0	0	195837									
324975																																																											
325141																																																											
325459																																																											
325534																																																											
326054																																																											
326344																																																											
326858																																																											
326979																																																											
327220																																																											
327305																																						0	0	0	0	0	0	0	0	0	0	0	0	149505									
327435																																																											
327556																																																											
327855																																																											
328058																																																											
328357																																						0	0	0	0	0	0	0	1588	0	0	1604	0	5879									
328656																																																											
328777													206			206																						0	206	0	0	206	0	0	0	0	0	0	0	620815	SBIC Investment								
329149																																																											
329345																																																											
329550																																																											
329952																																																											
330239																																																											
330248																																																											
330855																																						0	0	0	0	0	0	0	0	0	0	0	0	293252									
330873																																																											
330949																																																											
331076																																																											
331375																																																											
331544																																																											
331713																																																											
332224																																																											
332345																																																											
332671																																																											
332756																																																											
333034																																																											
333203																																						0	0	0	0	0	0	0	0	0	0	0	0	259178									
333650																																																											
333856																																																											
333940																																																											
334264																																																											
335346																																																											
336147																																																											
336361																																																											
336576																																																											
337340																																																											
338646																																																											
338945																																																											
339072																																						0	0	0	0	0	0	0	0	0	0	0	0	34656									
339353																																																											
339456																																																											
339607																																																											
339773													29299			29299																						0	29299	0	0	29299	0	0	0	0	0	0	0	207169									
339858	0	0	0	0	0	0	0	0	0	0	0	0	1364	0	0	1364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319330	1364	0	0	1364	0	73090	0	0	73937	0	0	12667669									
340135																																																											
340144																																																											
340256																																																											
340443																																																											
340742	213		1			1		7			7							130			130		5			5		22			22		61			61		0	218	0	0	218	0	0	0	0	0	0	0	119300	Interest rate swap	Mortgage interest rate lock commitments	Mortgage written options	TBAs related to mortgage banking	Interest Rate Swap	Mortgage interest rate lock commitments	Mortgage written options	TBAs related to mortgage banking	
340751																																																											
341310																																																											
342054																																																											
342362																																																											
342410													430			428	2																					56	430	0	0	428	2	535	0	0	517	0	0	514789									
342634													2810			2810																						139201	2810	0	0	2810	0	95197	0	0	93598	0	0	1702299	Loans held for sale								
343051																																																											
343248																																																											
343770																																																											
343903																																																											
343958																																																											
344647																																						0	43	0	0	43	0	0	0	0	0	0	0	307646									
344852																																																											
345309																																						0	0	0	0	0	0	0	0	0	0	0	0	334779									
345345																																																											
345747																																																											
345756																																						0	0	0	0	0	0	0	0	0	0	0	0	36463									
345877																																																											
346379																																																											
346566																																																											
346771																																																											
347022																																																											
347639																																																											
347956																		9082			9082																	0	9082	0	0	9082	0	0	0	0	0	0	0	45965	INTEREST RATE SWAPS				INTEREST RATE SWAPS				
348159																																																											
348720																																																											
349129																																																											
349343																																																											
350572																																																											
350657																																																											
350750																																																											
351131																																																											
351560																																																											
351878																																																											
352370																																																											
352651																																																											
352745																																																											
352772													40227	6095		46255	67																					10507	40227	6095	0	46255	67	7208	0	0	7000	0	0	2254832	Investments in limited partnerships at fair value								
353238																																																											
353546																																																											
353555																																						0	0	0	0	0	0	0	0	0	0	0	0	434217									
353957																																																											
354057																																																											
354253																																																											
354310																		8206			8206																	0	8973	0	0	8252	721	0	0	0	0	0	0	353447	Interest Rate Locks				Interest Rate Swaps				
354552																																																											
354851																																																											
355120																																																											
355559																																																											
355858																																						0	0	0	0	0	0	0	0	0	0	0	0	187817									
356239																																																											
356659																																																											
356752																																																											
357526																																																											
357553																																																											
357777																																																											
357937																																																											
358112																																																											
358448																																																											
358756																																																											
359472																																																											
359744																																																											
360777																																																											
361055																																																											
361167													21786	1851		23637																						1979	21786	1851	0	23637	0	0	0	0	0	0	0	1410473									
361279																																																											
361354																																																											
361439																																																											
362043																																																											
362155																																																											
362717																																						0	0	0	0	0	0	0	0	0	0	0	0	290568									
362856																																																											
362940																																																											
363442																																																											
363648																																																											
363657																																						0	0	0	0	0	0	0	0	0	0	0	0	507319									
363778																																																											
364131																																																											
364270																																																											
364430																																																											
364850																																																											
365325													26				26																					1157	26	0	0	0	26	44426	0	0	43378	0	0	3610287									
365745																																																											
365848																																																											
365950																																																											
366078																																																											
366238																																						0	0	0	0	0	0	0	0	0	0	0	0	385065									
366247																																																											
366359																																																											
366658																																																											
366854																																																											
367150																																																											
367178																																																											
367431																																																											
367543																																																											
368054																																																											
368344																																																											
368522																																																											
368933																																																											
368951																																																											
369453																																																											
369659																																																											
370020																																																											
370347																																																											
370721																																																											
370833																																																											
370954																																																											
371223																																																											
371232																																																											
371362																																																											
371559																																																											
371755																																																											
371849																																																											
371924																																																											
371942																																																											
372444																																																											
372538																																																											
372640																																																											
372855																																																											
373272																																																											
373553																																																											
373601																																						0	4	0	0	4	0	0	0	0	0	0	0	1080055									
374130																																																											
374653																																						0	14	0	0	14	0	0	0	0	0	0	0	525679									
374774																																																											
375043																																						0	0	0	0	0	0	0	0	0	0	0	0	94435									
375379																																																											
375502																																																											
375566																																																											
375650																																																											
376237																																																											
376273																																						0	0	0	0	0	0	0	0	0	0	0	0	4182									
376442																																																											
376947																																																											
377663																																																											
377850																																																											
378044																																																											
378110																																																											
379050																																																											
379153																																																											
379470																																																											
379649																																																											
379920													2664			2595	69																					3245	2664	0	0	2595	69	99847	39593	0	110074	40031	0	3225945									
380346																																																											
380458																																																											
380533																																																											
380878																																																											
380944																																																											
381026																																																											
381932																																																											
381950																																																											
382050																																																											
382069																																						0	0	0	0	0	0	0	0	0	0	0	0	281409									
382256																																																											
382274																																																											
382443																																																											
382537																																																											
382649																																																											
382658																																																											
382742																																																											
382854																																																											
384018																																																											
384278													547			547																						0	576	0	0	576	0	91166	0	0	90062	0	0	2165509									
384353																																																											
384652																																																											
384830																																																											
385350																																																											
385471																																																											
385547																																																											
385686																																																											
386432																																																											
386450																																																											
386731																																																											
386825																																																											
387055																																																											
387671																																																											
388155																																																											
388258																																																											
388557																																																											
388744																																																											
388753																																																											
388874																																																											
389358																																																											
389376																																																											
389826																																																											
390372																																																											
390840																																																											
391418																																																											
391557																																																											
391575																																																			Variable Derivative								
391959																																																											
391977																																																											
392152																																																											
392255																																																											
392778																																																											
393252																																																											
393355																																																											
393953																																																											
394156																																																											
394259																																																											
395238																		44759		44759																		9229	47836	0	44759	3077	0	36698	0	0	35793	0	0	9709405	Rabbi Trusts				Rabbi Trusts				
396057																																																											
396244																																																											
396253																																																											
396954																																																											
397456																																																											
397531																																																											
397540																																						0	0	0	0	0	0	0	0	0	0	0	0	196526	positive int rate swap								
397559																																																											
397755																																																											
397858																																																											
398051																																																											
398248																																																											
398668																																																											
398837																																																											
399357																																																											
399517																																																											
399731																																																											
399973																																																											
400057																																																											
400141																																																											
400365																																																											
400767																																																											
401072																																																											
401559																																																											
401755																																																											
401906																																																											
401951																																																											
402846																																																											
402873																																																											
403067																																																											
403151																																						0	0	0	0	0	0	0	0	0	0	0	0	293043									
403179																																																											
403254																																																											
403656																																																											
403870																																																											
403946																																																											
404653																																																											
404943																																																											
406022																																																											
406059																																																											
406666																																																											
406974																																																											
407168																																																											
407506																																																											
407645																																																											
407850																																																											
408307																																																											
408642																																																											
408875																																																											
409265																																																											
410159																																																											
410560																																																											
410748																																																											
410917																																																											
411062																																																											
411174																																																											
411231																																																											
411240																																																											
411549																																																											
411576																																																											
411624																																																											
411651																																																											
412153																																																											
412452																																																											
412555																																																											
412667																																																											
412751													17444			17444																						0	17444	0	0	17444	0	0	0	0	0	0	0	611718									
412845																																																											
412872																																																											
413141																																						0	0	0	0	0	0	0	0	0	0	0	0	93021									
413208																																																											
413347																																																											
413543																																																											
413646																																																											
413673																																																											
413758																																																											
414102																																																											
414652																																																											
414764																																																											
414858																																																											
416245													64777			64777																						9	64777	0	0	64777	0	0	0	0	0	0	0	1897330									
416272																																																											
416339																																																											
416357																																																											
416656																																																											
416674																																																											
417626																																																											
417710																																																											
418100																																																											
418249																																																											
418436																																																											
418856																																																											
419406	9024												23784			23784		61			61																	0	23845	0	0	23845	0	0	0	0	0	0	0	1671639	MORTGAGE DERIVATIVE	CASH FLOW HEDGES			MORTGAGE DERIVATIVE				
419460																																																											
419675																																																											
419947																																																											
420578																																																											
420644																																																											
420653																																																											
420877																																																											
421445																																																											
421539																																																											
422059																																																											
422116																																																											
422433																																						504	0	0	0	0	0	0	0	0	0	0	0	38190									
422657																																																											
423159																																																											
423449																																																											
423636																																																											
423739																																																											
424156																																																											
424240																																																											
424352																																																											
424437																																																											
424633																																																											
425050																																																											
425108																																																											
425818																																																											
425845																																																											
425911																																																											
426057																																																											
426141																																																											
426534													7507			7507																						19081	7507	0	0	7507	0	0	0	0	0	0	0	671622									
426758																																																											
426945																																																											
427241																																																											
427353																																																											
427858																																																											
427960																																																											
428060																																																											
428462																																																											
428547													3057			3057																						0	3057	0	0	3057	0	0	0	0	0	0	0	228311									
428855																																																											
429021																																																											
429487																																																											
430036																																																											
430054																																																											
430344																																																											
431172													461			461																						0	461	0	0	461	0	0	0	0	0	0	0	1154652									
431323																																																											
431350																																																											
432058																																																											
432432																																																											
433505																																						0	0	0	0	0	0	0	0	0	0	0	0	432581									
433550																																																											
433608													25			25																						0	25	0	0	25	0	0	0	0	0	0	0	1367127									
433859																																																											
433943																																																											
434203																																						0	0	0	0	0	0	0	0	0	0	0	0	150518									
434539																																																											
