"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
144913																																																																																																																																																																																																																																																	
145059																																																																																																																																																																																																																																																	
145545																																																																																																																																																																																																																																																	
145554																																																																																																																																																																																																																																																	
145741																																																																																																																																																																																																																																																	
145844																																																																																																																																																																																																																																																	
146056																																																																																																																																																																																																																																																	
146663																																																																																																																																																																																																																																																	
147651																																																																																																																																																																																																																																																	
147679																																																																																																																																																																																																																																																	
147857																																																																																																																																																																																																																																																	
147923																																																																																																																																																																																																																																																	
148171																																																																																																																																																																																																																																																	
148238																																																																																																																																																																																																																																																	
148340																																																																																																																																																																																																																																																	
148470																																																																																																																																																																																																																																																	
148715																																																																																																																																																																																																																																																	
148920																																																																																																																																																																																																																																																	
149150																																																																																																																																																																																																																																																	
150035																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		34761	0	0	34761	0	0	669552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704313	0	0	704313	0	0	0	0	0	0	0	0	0	0	5938	0	0	5938	0											34761			34761					
150044																																																																																																																																																																																																																																																	
150727																																																																																																																																																																																																																																																	
151546																																																																																																																																																																																																																																																	
151957																																																																																																																																																																																																																																																	
152057																																																																																																																																																																																																																																																	
152253																																																																																																																																																																																																																																																	
152440																																																																																																																																																																																																																																																	
153054																																																																																																																																																																																																																																																	
153353																																																																																																																																																																																																																																																	
154154																																																																																																																																																																																																																																																	
154770																																																																																																																																																																																																																																																	
155759																																																																																																																																																																																																																																																	
156457																																																																																																																																																																																																																																																	
156970																																																																																																																																																																																																																																																	
157155																																																																																																																																																																																																																																																	
157379																																																																																																																																																																																																																																																	
157650																																																																																																																																																																																																																																																	
157744																																																																																																																																																																																																																																																	
157856																																																																																																																																																																																																																																																	
158376																																																																																																																																																																																																																																																	
158741																																																																																																																																																																																																																																																	
159636																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	4404	852606	0	4324	0	0	4324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	861334	0	4404	856930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
159645																																																																																																																																																																																																																																																	
159953																																																																																																																																																																																																																																																	
159971																																																																																																																																																																																																																																																	
160360																																																																																																																																																																																																																																																	
160454																																																																																																																																																																																																																																																	
160959																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	383798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383798	0	0	383798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
161273																																																																																																																																																																																																																																																	
161602																																																																																																																																																																																																																																																	
162337																																																																																																																																																																																																																																																	
163343																																																																																																																																																																																																																																																	
163549																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2622	0	0	2622	0	0	344731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347353	0	0	347353	0	0	0	0	0	0	0	0	0	0	2840	0	0	2840	0						2622			2622										
163857																																																																																																																																																																																																																																																	
164153																																																																																																																																																																																																																																																	
164331																																																																																																																																																																																																																																																	
164377																																																																																																																																																																																																																																																	
164957																																																																																																																																																																																																																																																	
164975																																																																																																																																																																																																																																																	
165628																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1395	293742	0	295137	0	31108	2797666	32129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2862298	293742	31108	3092803	32129	0	0	0	0	0	0	0	0	0	247	293742	0	293989	0						1395	293742		295137										
165758																																																																																																																																																																																																																																																	
166111																																																																																																																																																																																																																																																	
166531																																																																																																																																																																																																																																																	
166652																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	101038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101038	0	0	101038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
166849																																																																																																																																																																																																																																																	
167453																																																																																																																																																																																																																																																	
167752																																																																																																																																																																																																																																																	
168357																																																																																																																																																																																																																																																	
168571																																																																																																																																																																																																																																																	
169354																																																																																																																																																																																																																																																	
169653																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		54826	0	0	54826	0	1716	1229030	0	12134	0	0	12134	0	0	0	0	0	0	0	0	0	0	5715	0	5715	0	0	1303421	0	7431	1295990	0	0	0	0	0	0	0	0	0	0	17913	0	0	17913	0	33532			33532		21294			21294										
169756																																																																																																																																																																																																																																																	
170257																																																																																																																																																																																																																																																	
170275																																																																																																																																																																																																																																																	
170332																																																																																																																																																																																																																																																	
171133																																																																																																																																																																																																																																																	
171656																																																																																																																																																																																																																																																	
171759																																																																																																																																																																																																																																																	
171768																																																																																																																																																																																																																																																	
172251																																																																																																																																																																																																																																																	
172457																																																																																																																																																																																																																																																	
172475																																																																																																																																																																																																																																																	
172859																																																																																																																																																																																																																																																	
173306																																																																																																																																																																																																																																																	
173342																																																																																																																																																																																																																																																	
173557																																																																																																																																																																																																																																																	
173575																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	274673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274673	0	274673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
173641																																																																																																																																																																																																																																																	
173959																																																																																																																																																																																																																																																	
174321																																																																																																																																																																																																																																																	
174367																																																																																																																																																																																																																																																	
174572																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		19242	0	0	19242	0	233951	867453	9911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1130557	0	233951	886695	9911	0	0	0	0	0	0	0	0	0	15963	0	0	15963	0						19242			19242										
175056																																																																																																																																																																																																																																																	
175140																																																																																																																																																																																																																																																	
175458																																																																																																																																																																																																																																																	
175609																																																																																																																																																																																																																																																	
176101																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	476077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476077	0	0	476077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
176325																																																																																																																																																																																																																																																	
176437																																																																																																																																																																																																																																																	
176464																																																																																																																																																																																																																																																	
176642																																																																																																																																																																																																																																																	
177135																																																																																																																																																																																																																																																	
177443																																																																																																																																																																																																																																																	
177500																																																																																																																																																																																																																																																	
177555																																																																																																																																																																																																																																																	
177751																																																																																																																																																																																																																																																	
177920																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	161309	6581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167890	0	0	161309	6581	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
178150																																																																																																																																																																																																																																																	
178244																																																																																																																																																																																																																																																	
178356																																																																																																																																																																																																																																																	
178851																																																																																																																																																																																																																																																	
179148																																																																																																																																																																																																																																																	
179335																																																																																																																																																																																																																																																	
179700																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	149584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149584	0	149584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
180144																																																																																																																																																																																																																																																	
180537																																																																																																																																																																																																																																																	
180845																																																																																																																																																																																																																																																	
181963																																																																																																																																																																																																																																																	
182951																																																																																																																																																																																																																																																	
183668																																																																																																																																																																																																																																																	
183770																																																																																																																																																																																																																																																	
183958																																																																																																																																																																																																																																																	
184656																																																																																																																																																																																																																																																	
184759																																																																																																																																																																																																																																																	
185251																																																																																																																																																																																																																																																	
185448																																																																																																																																																																																																																																																	
185859																																																																																																																																																																																																																																																	
186221																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	-22274	0	170853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193127	-22274	0	170853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
186548																																																																																																																																																																																																																																																	
186717																																																																																																																																																																																																																																																	
186744																																																																																																																																																																																																																																																	
187648																																																																																																																																																																																																																																																	
187947																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		9892	0	0	9892	0	0	436843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446735	0	0	446735	0	0	0	0	0	0	0	0	0	0	6122	0	0	6122	0						9892			9892										
188056																																																																																																																																																																																																																																																	
188177																																																																																																																																																																																																																																																	
188430																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		465	0	0	465	0	0	12590	0	42223	0	0	42223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55278	0	0	55278	0	0	0	0	0	0	0	0	0	0	114	0	0	114	0						465			465										
188449																																																																																																																																																																																																																																																	
188720																																																																																																																																																																																																																																																	
188739																																																																																																																																																																																																																																																	
188917																																																																																																																																																																																																																																																	
189129																																																																																																																																																																																																																																																	
189950																																																																																																																																																																																																																																																	
190563																																																																																																																																																																																																																																																	
190648																																																																																																																																																																																																																																																	
190947																																																																																																																																																																																																																																																	
190956																																																																																																																																																																																																																																																	
191355																																																																																																																																																																																																																																																	
191935																																																																																																																																																																																																																																																	
192147																																																																																																																																																																																																																																																	
192558																																																																																																																																																																																																																																																	
192651																																																																																																																																																																																																																																																	
192857																																																																																																																																																																																																																																																	
193162																																																																																																																																																																																																																																																	
193537																																																																																																																																																																																																																																																	
193649																																																																																																																																																																																																																																																	
193809																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		5818	0	0	2959	0	60380	353094	0	789	0	0	0	789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420081	0	60380	356053	3648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2859				2859	2959			2959										
194440																																																																																																																																																																																																																																																	
194570																																																																																																																																																																																																																																																	
194936																																																																																																																																																																																																																																																	
195111																																																																																																																																																																																																																																																	
195157																																																																																																																																																																																																																																																	
195456																																																																																																																																																																																																																																																	
196752																																																																																																																																																																																																																																																	
196800																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1688	0	0	0	0	0	84972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86660	0	0	84972	1688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1688				1688														
197142																																																																																																																																																																																																																																																	
197254																																																																																																																																																																																																																																																	
197302																																																																																																																																																																																																																																																	
197478	0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		132976	489262	0	621908	0	641496	7783511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8557983	489262	641496	8405419	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	543466	134963	0	678429	0						132976	489262		621908	330																					543466	134963		678429																						330	543466	134963	0	678429	0	0	0	0	0	0	0	8425007																																																																																						
197759																																																																																																																																																																																																																																																	
198073																																																																																																																																																																																																																																																	
198149																																																																																																																																																																																																																																																	
198251																																																																																																																																																																																																																																																	
198961																																																																																																																																																																																																																																																	
199137																																																																																																																																																																																																																																																	
