"IDRSSD"	RCONFT04	RCONFT05	RCONHT81	RCONHT82	RCONHT86	RCONL191	RCONL192	RCONM288	RIADHT85	
70638	15601	2871				CONF	CONF			
70955						CONF	CONF			
71073	21662	2903				CONF	CONF			
71457						CONF	CONF			
71859						CONF	CONF			
72258						CONF	CONF			
72351						CONF	CONF			
72454						CONF	CONF			
72678						CONF	CONF			
73116						CONF	CONF			
73152						CONF	CONF			
73554						CONF	CONF			
73956						CONF	CONF			
74056						CONF	CONF			
74140	1324	366	1690	0	0	CONF	CONF	0	147	
74403						CONF	CONF			
74449						CONF	CONF			
75259						CONF	CONF			
75446						CONF	CONF			
75455						CONF	CONF			
75633	103983	43035	120338	0	1037	CONF	CONF	5343	6279	
75651						CONF	CONF			
76153	0	0	0	0	0	CONF	CONF	0	0	
76443						CONF	CONF			
76854						CONF	CONF			
77150						CONF	CONF			
77253						CONF	CONF			
77422						CONF	CONF			
77851	27549	6261	27903	0	0	CONF	CONF	0	1091	
78157						CONF	CONF			
78241						CONF	CONF			
78559						CONF	CONF			
79042						CONF	CONF			
79127						CONF	CONF			
79145						CONF	CONF			
79257						CONF	CONF			
79855						CONF	CONF			
80150						CONF	CONF			
80374						CONF	CONF			
80431						CONF	CONF			
81175						CONF	CONF			
82033						CONF	CONF			
82257						CONF	CONF			
82350						CONF	CONF			
83151						CONF	CONF			
83375						CONF	CONF			
83638	45702	22850	12403	42672	0	CONF	CONF	38	397	
83834						CONF	CONF			
83852						CONF	CONF			
83955						CONF	CONF			
84046						CONF	CONF			
84541	9371	1925				CONF	CONF			
85052						CONF	CONF			
85472	29965	4702	24766	0	0	CONF	CONF	663	392	
85931						CONF	CONF			
86349						CONF	CONF			
86675						CONF	CONF			
87047						CONF	CONF			
87234	22593	7480				CONF	CONF			
87476						CONF	CONF			
87579						CONF	CONF			
88231	211047	45097				CONF	CONF			
88259						CONF	CONF			
88352						CONF	CONF			
88455						CONF	CONF			
89032						CONF	CONF			
89135						CONF	CONF			
89854						CONF	CONF			
89957						CONF	CONF			
90047						CONF	CONF			
90177						CONF	CONF			
90328						CONF	CONF			
90337						CONF	CONF			
90579						CONF	CONF			
91615						CONF	CONF			
91754						CONF	CONF			
91950						CONF	CONF			
92144						CONF	CONF			
92676						CONF	CONF			
92706						CONF	CONF			
92902						CONF	CONF			
93244						CONF	CONF			
93543						CONF	CONF			
93619						CONF	CONF			
94139						CONF	CONF			
94522	0	825				CONF	CONF			
94755						CONF	CONF			
94858						CONF	CONF			
95051	0	0	0	0	0	CONF	CONF	0	0	
95677						CONF	CONF			
96553						CONF	CONF			
97055						CONF	CONF			
97279						CONF	CONF			
97457						CONF	CONF			
97804						CONF	CONF			
97943						CONF	CONF			
98351						CONF	CONF			
98463						CONF	CONF			
98717	0	0	0	0	0	CONF	CONF	0	0	
99143						CONF	CONF			
99376	7143	1241	6373	0	0	CONF	CONF	450	424	
99442						CONF	CONF			
99536						CONF	CONF			
99853						CONF	CONF			
100236						CONF	CONF			
100357						CONF	CONF			
100562	10156	1346	10858	0	0	CONF	CONF	0	700	
100777						CONF	CONF			
100843						CONF	CONF			
101037						CONF	CONF			
101439						CONF	CONF			
101671						CONF	CONF			
101738						CONF	CONF			
101952						CONF	CONF			
102333						CONF	CONF			
102342						CONF	CONF			
102557						CONF	CONF			
102874						CONF	CONF			
103134						CONF	CONF			
104234						CONF	CONF			
104542						CONF	CONF			
104971						CONF	CONF			
105026						CONF	CONF			
105473						CONF	CONF			
105530						CONF	CONF			
106359						CONF	CONF			
106452						CONF	CONF			
106676						CONF	CONF			
107244	0	0	0	0	0	CONF	CONF	0	0	
107570						CONF	CONF			
107758						CONF	CONF			
108072						CONF	CONF			
108269						CONF	CONF			
108652						CONF	CONF			
108746						CONF	CONF			
108951	9923	1170				CONF	CONF			
109136						CONF	CONF			
109154						CONF	CONF			
109453						CONF	CONF			
109574						CONF	CONF			
109659						CONF	CONF			
110413						CONF	CONF			
110936						CONF	CONF			
110945						CONF	CONF			
110972						CONF	CONF			
111157	0	0	0	0	0	CONF	CONF	0	0	
111205						CONF	CONF			
111942						CONF	CONF			
111979						CONF	CONF			
112163	7291	874	7189	0	0	CONF	CONF	0	184	
112332						CONF	CONF			
112510						CONF	CONF			
112556						CONF	CONF			
112837	0	0	0	0	0	CONF	CONF	0	0	
113003						CONF	CONF			
113030						CONF	CONF			
113441						CONF	CONF			
113601						CONF	CONF			
113740	39732	7605	42481	0	0	CONF	CONF	0	1376	
114149						CONF	CONF			
114260	8089	8014	10723	0	0	CONF	CONF	0	624	
114457						CONF	CONF			
114774	5555	341				CONF	CONF			
114840						CONF	CONF			
114859						CONF	CONF			
115146						CONF	CONF			
115575						CONF	CONF			
116358						CONF	CONF			
116554	9000	6526				CONF	CONF			
116741						CONF	CONF			
117038	0	0	0	0	0	CONF	CONF	0	0	
117074						CONF	CONF			
117458						CONF	CONF			
117775	0	0	0	0	0	CONF	CONF	0	0	
118156						CONF	CONF			
118660						CONF	CONF			
118736						CONF	CONF			
119153						CONF	CONF			
119779						CONF	CONF			
119872						CONF	CONF			
120476						CONF	CONF			
120542						CONF	CONF			
120609						CONF	CONF			
120953						CONF	CONF			
121642	50636	7119	51230	0	0	CONF	CONF	0	968	
121651						CONF	CONF			
121914						CONF	CONF			
122153						CONF	CONF			
122546						CONF	CONF			
122854	52990	21299	57971	0	0	CONF	CONF	0	1012	
123075						CONF	CONF			
123374						CONF	CONF			
124344						CONF	CONF			
124830						CONF	CONF			
125154						CONF	CONF			
125855	5883	992				CONF	CONF			
125873						CONF	CONF			
126012						CONF	CONF			
126049						CONF	CONF			
126375						CONF	CONF			
126553	8199	4598	11618	0	0	CONF	CONF	0	0	
126834						CONF	CONF			
127055						CONF	CONF			
127224						CONF	CONF			
128258						CONF	CONF			
128904	19945	2204	20331	0	0	CONF	CONF	0	-8	
129349						CONF	CONF			
129358	19721	3427				CONF	CONF			
129732	0	0	0	0	0	CONF	CONF	115	0	
129853						CONF	CONF			
129910	6035	1829				CONF	CONF			
130345						CONF	CONF			
130541	21013	922	20518	0	0	CONF	CONF	0	1065	
131436						CONF	CONF			
131717	0	0	0	0	0	CONF	CONF	0	0	
131940						CONF	CONF			
132107	11701	1869				CONF	CONF			
132451						CONF	CONF			
132778						CONF	CONF			
132938						CONF	CONF			
133579	0	0	0	0	0	CONF	CONF	0	0	
133850	12757	1129				CONF	CONF			
133971						CONF	CONF			
134156						CONF	CONF			
134437						CONF	CONF			
134455						CONF	CONF			
134848						CONF	CONF			
135836						CONF	CONF			
135854						CONF	CONF			
136048						CONF	CONF			
136338						CONF	CONF			
136655						CONF	CONF			
137205						CONF	CONF			
137447						CONF	CONF			
137456						CONF	CONF			
137559						CONF	CONF			
137643						CONF	CONF			
137652	222760	58058	232398	1358	0	CONF	CONF	521	14931	
137915	1453	91	950	0	0	CONF	CONF	0	232	
138051						CONF	CONF			
138257						CONF	CONF			
138556						CONF	CONF			
139133						CONF	CONF			
139478						CONF	CONF			
139553						CONF	CONF			
139656	7399	1311	8234	0	0	CONF	CONF	0	280	
139740						CONF	CONF			
139843	11575	1917	9995	0	0	CONF	CONF	0	419	
140157						CONF	CONF			
140362	0	0	0	0	0	CONF	CONF	0	0	
140634						CONF	CONF			
141350						CONF	CONF			
141556						CONF	CONF			
141677						CONF	CONF			
141958						CONF	CONF			
142049						CONF	CONF			
142179						CONF	CONF			
142955						CONF	CONF			
143372						CONF	CONF			
143662	72118	47201	88155	0	6732	CONF	CONF	200	4634	
143859						CONF	CONF			
143952						CONF	CONF			
144034	13135	2785				CONF	CONF			
144052						CONF	CONF			
144155						CONF	CONF			
144678						CONF	CONF			
144856						CONF	CONF			
144913						CONF	CONF			
145059						CONF	CONF			
145545						CONF	CONF			
145554						CONF	CONF			
145741						CONF	CONF			
145844						CONF	CONF			
146056						CONF	CONF			
146663						CONF	CONF			
147651						CONF	CONF			
147679						CONF	CONF			
147857						CONF	CONF			
147923						CONF	CONF			
148171	921	592				CONF	CONF			
148238						CONF	CONF			
148340						CONF	CONF			
148470						CONF	CONF			
148715						CONF	CONF			
148920						CONF	CONF			
149150						CONF	CONF			
150035	2308	0	0	1838	0	CONF	CONF	0	59	
150044	6853	182				CONF	CONF			
150727						CONF	CONF			
151546						CONF	CONF			
151957	4506	391				CONF	CONF			
152057						CONF	CONF			
152253						CONF	CONF			
152440						CONF	CONF			
153054						CONF	CONF			
153353						CONF	CONF			
154154						CONF	CONF			
154770						CONF	CONF			
155759						CONF	CONF			
156457						CONF	CONF			
156970						CONF	CONF			
157155						CONF	CONF			
157379						CONF	CONF			
157650	0	0	0	0	0	CONF	CONF	0	0	
157744						CONF	CONF			
157856						CONF	CONF			
158376						CONF	CONF			
158741						CONF	CONF			
159636	11975	4324	18846	0	0	CONF	CONF	0	583	
159645						CONF	CONF			
159953						CONF	CONF			
159971						CONF	CONF			
160360						CONF	CONF			
160454						CONF	CONF			
160959	0	0	0	0	0	CONF	CONF	0	0	
161273						CONF	CONF			
161602	20444	3288				CONF	CONF			
162337						CONF	CONF			
163343						CONF	CONF			
163549	12725	3317	14452	0	0	CONF	CONF	0	455	
163857	12493	2183				CONF	CONF			
164153						CONF	CONF			
164331						CONF	CONF			
164377						CONF	CONF			
164957						CONF	CONF			
164975						CONF	CONF			
165628	78684	11534	80504	0	0	CONF	CONF	0	4385	
165758						CONF	CONF			
166111						CONF	CONF			
166531						CONF	CONF			
166652	0	0	0	0	0	CONF	CONF	0	0	
166849						CONF	CONF			
167453						CONF	CONF			
167752						CONF	CONF			
168357						CONF	CONF			
168571						CONF	CONF			
169354						CONF	CONF			
169653	78977	12134	77865	0	0	CONF	CONF	510	3618	
169756						CONF	CONF			
170257						CONF	CONF			
170275						CONF	CONF			
170332	0	0	0	0	0	CONF	CONF	0	0	
171133						CONF	CONF			
171656						CONF	CONF			
171759						CONF	CONF			
171768						CONF	CONF			
172251						CONF	CONF			
172457						CONF	CONF			
172475						CONF	CONF			
172859						CONF	CONF			
173306						CONF	CONF			
173342						CONF	CONF			
173557						CONF	CONF			
173575						CONF	CONF			
173641						CONF	CONF			
173959						CONF	CONF			
174321						CONF	CONF			
174367						CONF	CONF			
174572	228	0	0	0	0	CONF	CONF	0	376	
175056	0	0	0	0	0	CONF	CONF	0	0	
175140						CONF	CONF			
175458						CONF	CONF			
175609						CONF	CONF			
176101	0	0	0	0	0	CONF	CONF	0	0	
176325	0	0	0	0	0	CONF	CONF	0	0	
176437						CONF	CONF			
176464	4199	0				CONF	CONF			
176642						CONF	CONF			
177135						CONF	CONF			
177443						CONF	CONF			
177500						CONF	CONF			
177555						CONF	CONF			
177751						CONF	CONF			
177920	629	0	813	0	0	CONF	CONF	0	93	
178150						CONF	CONF			
178244						CONF	CONF			
178356						CONF	CONF			
178851						CONF	CONF			
179148						CONF	CONF			
179335						CONF	CONF			
179700						CONF	CONF			
180144						CONF	CONF			
180537						CONF	CONF			
180845						CONF	CONF			
181963						CONF	CONF			
182951						CONF	CONF			
183668						CONF	CONF			
183770						CONF	CONF			
183958						CONF	CONF			
184656	0	0	0	0	0	CONF	CONF	0	0	
184759						CONF	CONF			
185251						CONF	CONF			
185448	0	0	0	0	0	CONF	CONF	0	0	
185859	2713	0				CONF	CONF			
186221	911	0	451	0	0	CONF	CONF	91	16	
186548						CONF	CONF			
186717						CONF	CONF			
186744						CONF	CONF			
187648						CONF	CONF			
187947	12426	1939	837	12365	0	CONF	CONF	0	81	
188056						CONF	CONF			
188177						CONF	CONF			
188430	148328	42223	7195	157974	0	CONF	CONF	220	1227	
188449						CONF	CONF			
188720						CONF	CONF			
188739						CONF	CONF			
188917						CONF	CONF			
189129						CONF	CONF			
189950						CONF	CONF			
190563						CONF	CONF			
190648						CONF	CONF			
190947						CONF	CONF			
190956						CONF	CONF			
191355						CONF	CONF			
191935						CONF	CONF			
192147	0	0	0	0	0	CONF	CONF	0	0	
192558						CONF	CONF			
192651						CONF	CONF			
192857						CONF	CONF			
193162						CONF	CONF			
193537						CONF	CONF			
193649						CONF	CONF			
193809	6136	789	6925	0	0	CONF	CONF	0	179	
194440						CONF	CONF			
194570						CONF	CONF			
194936						CONF	CONF			
195111	1971	893				CONF	CONF			
195157						CONF	CONF			
195456						CONF	CONF			
196752						CONF	CONF			
196800	11099	0	0	0	0	CONF	CONF	0	354	
197142						CONF	CONF			
197254	0	0	0	0	0	CONF	CONF	0	0	
197302						CONF	CONF			
197478	0	0	0	0	0	CONF	CONF	0	0	
197759						CONF	CONF			
198073						CONF	CONF			
198149						CONF	CONF			
198251	6440	30				CONF	CONF			
198961						CONF	CONF			
199137						CONF	CONF			
199351						CONF	CONF			
199436						CONF	CONF			
199463						CONF	CONF			
200435						CONF	CONF			
201254						CONF	CONF			
201834	5580	0	5072	0	0	CONF	CONF	0	92	
202514						CONF	CONF			
202541						CONF	CONF			
202907	1182	88	1684	0	0	CONF	CONF	0	345	
203043	2754	423	4289	0	0	CONF	CONF	0	250	
203052						CONF	CONF			
203575						CONF	CONF			
204004	0	0	0	0	0	CONF	CONF	0	0	
204237						CONF	CONF			
204826						CONF	CONF			
205243						CONF	CONF			
205346						CONF	CONF			
205458						CONF	CONF			
205542						CONF	CONF			
206156						CONF	CONF			
206174						CONF	CONF			
206473						CONF	CONF			
206772						CONF	CONF			
206950						CONF	CONF			
207041						CONF	CONF			
207050	94236	37923				CONF	CONF			
207452						CONF	CONF			
207470						CONF	CONF			
207555						CONF	CONF			
207845	8894	1068				CONF	CONF			
207872						CONF	CONF			
208057	1661	0	1661	0	0	CONF	CONF	0	104	
208244	111587	19418	112817	0	218	CONF	CONF	925	1697	
208347	0	0	0	0	0	CONF	CONF	0	0	
208440						CONF	CONF			
208459						CONF	CONF			
208570						CONF	CONF			
208655						CONF	CONF			
208972						CONF	CONF			
209148						CONF	CONF			
209362						CONF	CONF			
209559						CONF	CONF			
209858						CONF	CONF			
210238						CONF	CONF			
210256						CONF	CONF			
210434	0	0	0	0	0	CONF	CONF	0	0	
211114	0	0	0	0	0	CONF	CONF	0	0	
211271	20623	9317	23506	0	0	CONF	CONF	220	2348	
211338						CONF	CONF			
211851						CONF	CONF			
212018						CONF	CONF			
212344						CONF	CONF			
212522	0	0	5787	0	0	CONF	CONF	0	239	
212577	23781	203561	16246	39954	0	CONF	CONF	475	340	
213471						CONF	CONF			
213538						CONF	CONF			
213912						CONF	CONF			
213958	0	0	0	0	0	CONF	CONF	0	0	
214106						CONF	CONF			
214414	5481	247	5630	0	35	CONF	CONF	0	263	
214722	2720	246	30391	0	0	CONF	CONF	0	205	
214807	0	0	0	0	0	CONF	CONF	0	0	
214843						CONF	CONF			
215345						CONF	CONF			
215653						CONF	CONF			
215662						CONF	CONF			
215710						CONF	CONF			
216164						CONF	CONF			
216230						CONF	CONF			
216922	19011	6703	16934	0	0	CONF	CONF	0	338	
217059						CONF	CONF			
218131						CONF	CONF			
218261						CONF	CONF			
218878						CONF	CONF			
219044						CONF	CONF			
219651						CONF	CONF			
219679						CONF	CONF			
220059						CONF	CONF			
220527	0	1292	3703	3097	0	CONF	CONF	0	0	
220844						CONF	CONF			
220974						CONF	CONF			
221775						CONF	CONF			
222156						CONF	CONF			
222558						CONF	CONF			
222754						CONF	CONF			
223322	7539	14476	8193	0	0	CONF	CONF	0	408	
223452						CONF	CONF			
223751						CONF	CONF			
223845						CONF	CONF			
224954						CONF	CONF			
225054						CONF	CONF			
225157						CONF	CONF			
225559	19212	3289				CONF	CONF			
225942						CONF	CONF			
226949						CONF	CONF			
227151						CONF	CONF			
227357						CONF	CONF			
227656						CONF	CONF			
227777						CONF	CONF			
228000						CONF	CONF			
228158						CONF	CONF			
228279						CONF	CONF			
228345						CONF	CONF			
229070						CONF	CONF			
229173						CONF	CONF			
229342						CONF	CONF			
229454						CONF	CONF			
229801	40178	17639	37581	0	0	CONF	CONF	0	498	
229913	0	0	0	0	0	CONF	CONF	0	0	
230423						CONF	CONF			
230610						CONF	CONF			
230759						CONF	CONF			
231279						CONF	CONF			
232847						CONF	CONF			
232856	17864	8150				CONF	CONF			
233031	347000	232000	399000	0	1000	CONF	CONF	3000	41000	
233246						CONF	CONF			
233358						CONF	CONF			
233442						CONF	CONF			
233527	63271	10535				CONF	CONF			
233554	2510	1261				CONF	CONF			
234355	5622	1107	4172	448	0	CONF	CONF	1004	818	
234506						CONF	CONF			
234739						CONF	CONF			
234841						CONF	CONF			
235174						CONF	CONF			
235231						CONF	CONF			
235446						CONF	CONF			
235530						CONF	CONF			
235558						CONF	CONF			
235950						CONF	CONF			
236153	42307	5663	9115	0	0	CONF	CONF	0	1304	
236256						CONF	CONF			
236603						CONF	CONF			
236706	2005	2045	4025	0	0	CONF	CONF	0	57	
236957	0	0	0	0	0	CONF	CONF	0	0	
237066						CONF	CONF			
237619						CONF	CONF			
237954						CONF	CONF			
238139						CONF	CONF			
238250						CONF	CONF			
238737						CONF	CONF			
239556						CONF	CONF			
239613						CONF	CONF			
239659	69551	12894				CONF	CONF			
240954						CONF	CONF			
241009						CONF	CONF			
241157						CONF	CONF			
241559						CONF	CONF			
241607						CONF	CONF			
242257						CONF	CONF			
242444						CONF	CONF			
242949						CONF	CONF			
242958						CONF	CONF			
242976						CONF	CONF			
243375						CONF	CONF			
243414						CONF	CONF			
243955						CONF	CONF			
244037						CONF	CONF			
244149	334686	106467	397445	0	4410	CONF	CONF	2325	16764	
244158						CONF	CONF			
244251						CONF	CONF			
245016						CONF	CONF			
245276	19965	9370	29335	0	0	CONF	CONF	84	975	
245351						CONF	CONF			
245557	25585	1989				CONF	CONF			
246022	9125	2689	9680	0	0	CONF	CONF	0	0	
246134						CONF	CONF			
246451						CONF	CONF			
246657						CONF	CONF			
246947						CONF	CONF			
246956						CONF	CONF			
247140						CONF	CONF			
247355	8075	1262				CONF	CONF			
247476						CONF	CONF			
247551						CONF	CONF			
247908						CONF	CONF			
248240	16604	1585	16878	0	0	CONF	CONF	0	1083	
248352						CONF	CONF			
248455						CONF	CONF			
248633						CONF	CONF			
248745						CONF	CONF			
249416						CONF	CONF			
249612	58827	0	0	58827	0	CONF	CONF	0	0	
249658						CONF	CONF			
250430						CONF	CONF			
250476						CONF	CONF			
250850						CONF	CONF			
251352						CONF	CONF			
251558						CONF	CONF			
251745						CONF	CONF			
251978						CONF	CONF			
252041						CONF	CONF			
252452						CONF	CONF			
252658						CONF	CONF			
253356	0	0	0	0	0	CONF	CONF	0	0	
253468						CONF	CONF			
253646						CONF	CONF			
253730						CONF	CONF			
254317						CONF	CONF			
254504						CONF	CONF			
254849						CONF	CONF			
255350						CONF	CONF			
255547						CONF	CONF			
255556						CONF	CONF			
255574	75677	33026				CONF	CONF			
255659	35897	5012	37640	0	0	CONF	CONF	0	951	
256058						CONF	CONF			
256076						CONF	CONF			
256179						CONF	CONF			
256553	2263	642	2105	0	0	CONF	CONF	0	123	
257233						CONF	CONF			
257345						CONF	CONF			
257578	8060	3046				CONF	CONF			
257653						CONF	CONF			
257756						CONF	CONF			
258146						CONF	CONF			
258306						CONF	CONF			
258379						CONF	CONF			
258539						CONF	CONF			
258771	70379	18707	76503	0	0	CONF	CONF	1317	4400	
258874						CONF	CONF			
259059						CONF	CONF			
259330						CONF	CONF			
259442						CONF	CONF			
259956						CONF	CONF			
260055	10608	3340	17870	233	0	CONF	CONF	0	504	
260831						CONF	CONF			
261146	197327	35058	117253	94464	0	CONF	CONF	1761	4861	
261360						CONF	CONF			
261940						CONF	CONF			
262059						CONF	CONF			
262237						CONF	CONF			
262358						CONF	CONF			
262741						CONF	CONF			
262844						CONF	CONF			
262956						CONF	CONF			
263243						CONF	CONF			
263627						CONF	CONF			
264455						CONF	CONF			
264772	0	0	0	0	0	CONF	CONF	0	0	
265340						CONF	CONF			
265407						CONF	CONF			
265452						CONF	CONF			
265676						CONF	CONF			
266066						CONF	CONF			
266244						CONF	CONF			
266253						CONF	CONF			
266655						CONF	CONF			
266851						CONF	CONF			
266945						CONF	CONF			
267652						CONF	CONF			
268006	10028	1670	8315	0	0	CONF	CONF	0	408	
268136						CONF	CONF			
268677	0	0	0	0	0	CONF	CONF	0	0	
268828						CONF	CONF			
268976						CONF	CONF			
269049	9166	0				CONF	CONF			
269058						CONF	CONF			
269571						CONF	CONF			
269759						CONF	CONF			
