"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
100236																																																																																																																																																																																																																																																	
100357																																																																																																																																																																																																																																																	
100562																																																																																																																																																																																																																																																	
100777																																																																																																																																																																																																																																																	
100843																																																																																																																																																																																																																																																	
101037																																																																																																																																																																																																																																																	
101439																																																																																																																																																																																																																																																	
101671																																																																																																																																																																																																																																																	
101738																																																																																																																																																																																																																																																	
101952																																																																																																																																																																																																																																																	
102333																																																																																																																																																																																																																																																	
102342																																																																																																																																																																																																																																																	
102557																																																																																																																																																																																																																																																	
102874																																																																																																																																																																																																																																																	
103134																																																																																																																																																																																																																																																	
104234																																																																																																																																																																																																																																																	
104542																																																																																																																																																																																																																																																	
104971																																																																																																																																																																																																																																																	
105026																																																																																																																																																																																																																																																	
105473																																																																																																																																																																																																																																																	
105530																																																																																																																																																																																																																																																	
106359																																																																																																																																																																																																																																																	
106452																																																																																																																																																																																																																																																	
106676																																																																																																																																																																																																																																																	
107244																																																																																																																																																																																																																																																	
107570																																																																																																																																																																																																																																																	
107758																																																																																																																																																																																																																																																	
108072																																																																																																																																																																																																																																																	
108269																																																																																																																																																																																																																																																	
108652																																																																																																																																																																																																																																																	
108746																																																																																																																																																																																																																																																	
108951																																																																																																																																																																																																																																																	
109136																																																																																																																																																																																																																																																	
109154																																																																																																																																																																																																																																																	
109453																																																																																																																																																																																																																																																	
109574																																																																																																																																																																																																																																																	
109659																																																																																																																																																																																																																																																	
110413																																																																																																																																																																																																																																																	
110936																																																																																																																																																																																																																																																	
110945																																																																																																																																																																																																																																																	
110972																																																																																																																																																																																																																																																	
111157																																																																																																																																																																																																																																																	
111205																																																																																																																																																																																																																																																	
111942																																																																																																																																																																																																																																																	
111979																																																																																																																																																																																																																																																	
112163																																																																																																																																																																																																																																																	
112332																																																																																																																																																																																																																																																	
112510																																																																																																																																																																																																																																																	
112556																																																																																																																																																																																																																																																	
112837	478877080	15379601	0	10063548	374403773	51007655	45947253	5060402	0	0	0	0	0	0	35995631	50261215	0	647063	1501134	0	0	0	0	46116250	2505363	217425	48185	18142717	84658526	58531903	6326776	302374523	1189708	1189708	99256	0	0	1086983	221994	110997	791	0	0	110206	9455	1891	0	0	0	1891	0	0	0	0	0	0	6576969	6576969	0	0	5730761	842572	38354498	19177249	0	944597	0	17359162	86098611	60332339	12057537	323818586	0	12066468	6028769	323818586	364340225	3093396	0	0	0	0	0	0	0	0	0	0	0	0	91758	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	5262851	0	0	1822585	508342	2413	0	1824998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76757077	0	0	0	0	0	0	0	0	-10146832	0	0	0	0	0	0	0	0	7098	0	7098	18024	0	0	0	0	0	18024	1605977	0	0	0	0	1605977	0	2394040	0	0	2256459	137581	0	0	0	6682381	0	0	0	0	10947	6671434	289055510	0	210279	2992861	4022132	281830238	0	1501134	0	18022953	0	0	0	0	0	0	0	1913166	1913166	0	
113003																																																																																																																																																																																																																																																	
113030																																																																																																																																																																																																																																																	
113441																																																																																																																																																																																																																																																	
113601																																																																																																																																																																																																																																																	
113740																																																																																																																																																																																																																																																	
114149																																																																																																																																																																																																																																																	
114260																																																																																																																																																																																																																																																	
114457																																																																																																																																																																																																																																																	
114774																																																																																																																																																																																																																																																	
114840																																																																																																																																																																																																																																																	
114859																																																																																																																																																																																																																																																	
115146																																																																																																																																																																																																																																																	
115575																																																																																																																																																																																																																																																	
116358																																																																																																																																																																																																																																																	
116554																																																																																																																																																																																																																																																	
116741																																																																																																																																																																																																																																																	
117038																																																																																																																																																																																																																																																	
117074																																																																																																																																																																																																																																																	
117458																																																																																																																																																																																																																																																	
117775																																																																																																																																																																																																																																																	
118156																																																																																																																																																																																																																																																	
118660																																																																																																																																																																																																																																																	
118736																																																																																																																																																																																																																																																	
119153																																																																																																																																																																																																																																																	
119779																																																																																																																																																																																																																																																	
119872																																																																																																																																																																																																																																																	
120476																																																																																																																																																																																																																																																	
120542																																																																																																																																																																																																																																																	
120609																																																																																																																																																																																																																																																	
120953																																																																																																																																																																																																																																																	
121642																																																																																																																																																																																																																																																	
121651																																																																																																																																																																																																																																																	
121914																																																																																																																																																																																																																																																	
122153																																																																																																																																																																																																																																																	
122546																																																																																																																																																																																																																																																	
122854																																																																																																																																																																																																																																																	
123075																																																																																																																																																																																																																																																	
123374																																																																																																																																																																																																																																																	
124344																																																																																																																																																																																																																																																	
124830																																																																																																																																																																																																																																																	
125154																																																																																																																																																																																																																																																	
125855																																																																																																																																																																																																																																																	
125873																																																																																																																																																																																																																																																	
126012																																																																																																																																																																																																																																																	
126049																																																																																																																																																																																																																																																	
126375																																																																																																																																																																																																																																																	
126553																																																																																																																																																																																																																																																	
126834																																																																																																																																																																																																																																																	
127055																																																																																																																																																																																																																																																	
127224																																																																																																																																																																																																																																																	
128258																																																																																																																																																																																																																																																	
128904																																																																																																																																																																																																																																																	
129349																																																																																																																																																																																																																																																	
129358																																																																																																																																																																																																																																																	
129732																																																																																																																																																																																																																																																	
129853																																																																																																																																																																																																																																																	
129910																																																																																																																																																																																																																																																	
130345																																																																																																																																																																																																																																																	
130541																																																																																																																																																																																																																																																	
131436																																																																																																																																																																																																																																																	
131717																																																																																																																																																																																																																																																	
131940																																																																																																																																																																																																																																																	
132107																																																																																																																																																																																																																																																	
132451																																																																																																																																																																																																																																																	
132778																																																																																																																																																																																																																																																	
132938																																																																																																																																																																																																																																																	
133579																																																																																																																																																																																																																																																	
133850																																																																																																																																																																																																																																																	
133971																																																																																																																																																																																																																																																	
134156																																																																																																																																																																																																																																																	
134437																																																																																																																																																																																																																																																	
134455																																																																																																																																																																																																																																																	
134848																																																																																																																																																																																																																																																	
135836																																																																																																																																																																																																																																																	
135854																																																																																																																																																																																																																																																	
136048																																																																																																																																																																																																																																																	
136338																																																																																																																																																																																																																																																	
136655																																																																																																																																																																																																																																																	
137205																																																																																																																																																																																																																																																	
137447																																																																																																																																																																																																																																																	
137456																																																																																																																																																																																																																																																	
137559																																																																																																																																																																																																																																																	
137643																																																																																																																																																																																																																																																	
137652																																																																																																																																																																																																																																																	
137915																																																																																																																																																																																																																																																	
138051																																																																																																																																																																																																																																																	
138257																																																																																																																																																																																																																																																	
138556																																																																																																																																																																																																																																																	
139133																																																																																																																																																																																																																																																	
139478																																																																																																																																																																																																																																																	
139553																																																																																																																																																																																																																																																	
139656																																																																																																																																																																																																																																																	
139740																																																																																																																																																																																																																																																	
139843																																																																																																																																																																																																																																																	
140157																																																																																																																																																																																																																																																	
140362																																																																																																																																																																																																																																																	
140634																																																																																																																																																																																																																																																	
141350																																																																																																																																																																																																																																																	
141556	3157327	77991	0	43142	2862823	398757	362513	36244	0	0	0	0	0	0	14255	71760	0	96	0	0	0	0	0	121856	225	3946	0	96494	376993	232419	106579	2401263	14688	14688	0	0	0	14688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346671	173336	0	0	0	173336	376993	232419	106579	2604640	0	46484	53290	2604640	2819681	0	0	0	0	0	0	0	0	0	0	0	0	0	528	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83138	0	0	0	0	0	0	0	0	-2973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126084	0	0	106579	19505	84563	0	84563	24501	0	0	9218	0	0	15283	2396419	0	0	111251	0	2285168	0	0	0	18701	1962	0	0	0	0	0	0	0	0	0	
141677																																																																																																																																																																																																																																																	
141958																																																																																																																																																																																																																																																	
142049																																																																																																																																																																																																																																																	
142179																																																																																																																																																																																																																																																	
142955																																																																																																																																																																																																																																																	
143372																																																																																																																																																																																																																																																	
143662																																																																																																																																																																																																																																																	
143859																																																																																																																																																																																																																																																	
143952																																																																																																																																																																																																																																																	
144034																																																																																																																																																																																																																																																	
144052																																																																																																																																																																																																																																																	
144155																																																																																																																																																																																																																																																	
144678																																																																																																																																																																																																																																																	
144856																																																																																																																																																																																																																																																	
144913																																																																																																																																																																																																																																																	
145059																																																																																																																																																																																																																																																	
145545																																																																																																																																																																																																																																																	
145554																																																																																																																																																																																																																																																	
145741																																																																																																																																																																																																																																																	
145844																																																																																																																																																																																																																																																	
146056																																																																																																																																																																																																																																																	
146663																																																																																																																																																																																																																																																	
147651																																																																																																																																																																																																																																																	
147679																																																																																																																																																																																																																																																	
147857																																																																																																																																																																																																																																																	
147923																																																																																																																																																																																																																																																	
148171																																																																																																																																																																																																																																																	
148238																																																																																																																																																																																																																																																	
