"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
207872																																																																																																						
208057																																																														7776	0	0	0	0	0	0	0	0			0	0	0	0	0	187298					0	0	0	0		0						0	0						0	
208244	1092145	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	15138	0	0	0	0	0	0	0	0	0	18129	0	2991	0	18129	4306667	0	0	0	0	0	2453	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208347																																																														0	0	0	0	0	0	0	0	0			15582	0	393	0	0	24944					0	0	0	0		0						0	0						0	
208440																																																																																																						
208459																																																																																																						
208570																																																																																																						
208655																																																																																																						
208972																																																																																																						
209148																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	108791					0	0	0	0		0						0	0						0	
209362																																																																																																						
209559																																																																																																						
209858																																																																																																						
210238																																																																																																						
210256																																																																																																						
210434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211114																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
211271																																																														0	705145	0	3853	0	0	0	0	0			328935	0	67106	0	0	2088549					0	0	0	0		0						0	0						0	
211338																																																																																																						
211851																																																																																																						
212018																																																														16955	0	0	0	0	0	0	0	0			0	0	0	0	0	16569						0	0	0		0						0	0						0	
212344																																																																																																						
212465	227057	311907	0	0	0	0	0	0	0	0	0	0	0	0	0	4884	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	86751	0	0	0	0	0	0	0	0	0	0	0	11343942	0	0	0	0	0	8948	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
212522																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	330526					0	0	0	0		0						0	0						0	
212577																																																														211829	0	0	0	0	0	0	0	0			0	0	0	0	0	56447					0	0	0	0		0						0	0						0	
213471																																																																																																						
213538																																																																																																						
213912																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	26721					0	0	0	0		0						0	0						0	
213958																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
214106																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
214414																																																														224497	0	0	0	0	0	0	0	0			0	0	0	0	0	375213					0	302	0	0		0						0	0						0	
214722																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	303855						0	0	0		0						0	0						0	
214807																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
214843																																																																																																						
215345																																																																																																						
215653																																																																																																						
215662																																																														0	0	0	0	0	0	0	0	0			4759	0	394	0	0	0						0	0	0		0						0	0						0	
215710																																																																																																						
216164																																																																																																						
216230																																																																																																						
216922																																																														392370	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
217059																																																														0	0	0	0	0	0	0	0	0			579	0	2	0	579	0					0	0	0	0		0						0	0						0	
218131																																																																																																						
218261																																																																																																						
218850																																																																																																						
218878																																																														0	0	0	0	0	0	0	0	0			367	0	34	0	357	79658						0	0	0		0						0	0						0	
219044																																																																																																						
219651																																																																																																						
219679																																																																																																						
220059																																																																																																						
220527																																																														3638	0	0	0	0	0	0	0	0			1	0	1	0	1	284						0	0	0		0						0	0						0	
220844																																																																																																						
220974																																																																																																						
221775																																																																																																						
222156																																																																																																						
222558																																																																																																						
222754																																																																																																						
223322																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	1210	666536					0	0	0	0		0						0	0						0	
223452																																																																																																						
223751																																																																																																						
223845																																																																																																						
224954																																																																																																						
225054																																																																																																						
225157																																																																																																						
225559																																																																																																						
225942																																																																																																						
226949																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
227151																																																																																																						
227357																																																																																																						
227656																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0		0						0	0						0	
227777																																																																																																						
228000																																																																																																						
228158																																																																																																						
228279																																																																																																						
228345																																																																																																						
229070																																																																																																						
229173																																																																																																						
229342																																																														0	0	0	0	0	0	0	0	0			210	0	6	0	0	0					0	0	0	0		0						0	0						0	
229454																																																																																																						
229801																																																														1413051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3400598	0	0	0	0	0	0	0	0	0	0						0	0						0	
229913	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
230423																																																																																																						
230610																																																																																																						
230759																																																														209835	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
231279																																																																																																						
232847																																																																																																						
232856																																																																																																						
233031	20330000	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7000	5001000	7000	1643000	7000	54871000	0	0	0	0	0	28000	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
233246																																																																																																						
233358																																																																																																						
233442																																																																																																						
233527																																																																																																						
233554																																																																																																						
234355																																																														0	0	0	0	0	0	0	0	0			285	0	10	0	285	861996					0	1453	0	0		0						0	0						0	
234506																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
234739																																																																																																						
234841																																																																																																						
235174																																																																																																						
235231																																																																																																						
235316																																																																																																						
235446																																																																																																						
235530																																																																																																						
235558																																																																																																						
235950																																																																																																						
236153																																																														0	0	0	0	0	0	0	0	0			39574	0	37246	0	0	703458					0	0	0	0		0						0	0						0	
236256																																																																																																						
236603																																																																																																						
236706																																																														227353	0	0	0	0	0	0	0	0			0	0	0	0	0	2589						0	0	0		0						0	0						0	
236957																																																														134776	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
237066																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
237619																																																														132129	0	0	0	0	0	0	0	0			0	0	0	0	0	16208						0	0	0		0						0	0						0	
237954																																																																																																						
238139																																																																																																						
238250																																																																																																						
238737																																																																																																						
239556																																																																																																						
239613																																																																																																						
239659																																																																																																						
240954																																																																																																						
241009																																																																																																						
241157																																																														0	0	0	0	0	0	0	400	0			7996	0	400	0	7996	68035						0	0	0		0						0	0						0	
241559																																																																																																						
241607																																																																																																						
242257																																																																																																						
242444																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	294354						0	0	0		0						0	0						0	
242949																																																																																																						
242958																																																																																																						
242976																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
243375																																																																																																						
243414																																																																																																						
243955																																																																																																						
244037																																																																																																						
244149																																																														0	22291	0	467	0	265	0	0	0			112966	0	109264	0	39894	4341900						1472	0	0		0						0	0						0	
244158																																																																																																						
244251																																																																																																						
245016	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
245276																																																														0	1917161	0	15931	0	0	0	0	0	0	0	110891	0	110891	0	108192	5431071	0	0	0	0	0	23697	0	0	0	0						0	0						0	
245351																																																																																																						
245557																																																																																																						
246022																																																														0	0	0	0	0	0	0	0	0			8886	0	8886	0	0	0					0	0	0	0		0						0	0						0	
246134																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
246451																																																																																																						
246657																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
246947																																																																																																						
246956																																																																																																						
247140																																																																																																						
247355																																																																																																						
247476																																																																																																						
247551																																																																																																						
247908																																																																																																						
248240																																																														212841	0	0	0	0	0	0	8	0			794	0	2	0	691	981861					0	516	0	0		0						0	0						0	
248352																																																																																																						
248455																																																																																																						
248633																																																																																																						
248745																																																																																																						
249416																																																																																																						
249612																																																														23430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2869	0	0	0	0		0	0	0	0	0						0	0						0	
249658																																																																																																						
250430																																																																																																						
250476																																																																																																						
250850																																																																																																						
251352																																																														0	0	0	0	0	0	0	0	0			2802	0	63	0	2802	0					0	0	0	0		0						0	0						0	
251558																																																																																																						
251745																																																																																																						
251978																																																																																																						
252041																																																																																																						
252452																																																																																																						
252658																																																																																																						
253356																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
253468																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
253646																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
253730																																																																																																						
254317																																																																																																						
254504																																																																																																						
254849																																																																																																						
255350																																																																																																						
255547																																																														0	0	0	0	0	0	0	0	0			59102	0	977	0	59102	0						0	0	0		0						0	0						0	
255556																																																																																																						
255574																																																																																																						
255659																																																														0	0	0	0	0	0	0	0	0			74458	0	74458	0	0	0					0	0	0	0		0						0	0						0	
256058																																																																																																						
256076																																																																																																						
256179																																																																																																						
256553																																																														0	0	0	0	0	0	0	0	37			378601	0	378601	0	378601	0					0	0	0	0		0						0	0						0	
257233																																																																																																						
257345																																																																																																						
257578																																																																																																						
257653																																																																																																						
257756																																																																																																						
258146																																																																																																						
258306																																																																																																						
258379																																																																																																						
258445																																																																																																						
258539																																																																																																						
258771																																																														117918	0	0	0	0	0	0	0	0			10284	0	10284	0	2875	5440436					0	4976	0	0		0						0	0						0	
258874																																																																																																						
259059																																																																																																						
259330																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
259442																																																																																																						
259956																																																																																																						
260055																																																														0	0	0	0	0	0	0	0	0			38126	0	38126	0	0	0					0	0	0	0		0						0	0						0	
260831																																																																																																						
261146																																																														52407	0	0	0	0	0	0	0	0			344599	0	4016	0	0	1131440						0	0	0		0						0	0						0	
261360																																																																																																						
261940																																																																																																						
262059																																																																																																						
262237																																																																																																						
262358																																																																																																						
262741																																																																																																						
262844																																																																																																						
262956																																																																																																						
263243																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
263627																																																																																																						
264455																																																																																																						
264772																																																														10024552	0	0	0	0	0	0	0	0			0	0	0	0	0	127					0	0	0	0		0						0	0						0	
265340																																																																																																						
265407																																																																																																						
265452																																																																																																						
265676																																																																																																						
266066																																																																																																						
266244																																																																																																						
266253																																																																																																						
266655																																																																																																						
266851																																																																																																						
266945																																																																																																						
267652																																																																																																						
268006																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	2387	349571					0	0	0	0		0						0	0						0	
268136																																																																																																						
268677																																																														0	0	0	0	0	0	0	0	0			12767	0	12767	0	12542	225					0	0	0	0		0						0	0						0	
268828																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
268976																																																																																																						
269049																																																																																																						
269058																																																														0	0	0	0	0	0	0	0	0			65870	0	1284	0	65870	0					0	0	0	0		0						0	0						0	
269571																																																																																																						
269759																																																																																																						
270148																																																																																																						
270353																																																																																																						
270504																																																																																																						
270531																																																																																																						
270652																																																																																																						
271136																																																																																																						
271275																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	157808					0	0	0	0		0						0	0						0	
271341																																																																																																						
271529																																																																																																						
272030																																																																																																						
272058																																																																																																						
272151																																																																																																						
272272																																																																																																						
272302																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
273336																																																														55249	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
273550																																																																																																						
273653																																																																																																						
273662																																																																																																						
273840																																																																																																						
273859																																																																																																						
274025																																																																																																						
274052																																																																																																						
274548																																																																																																						
274829																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
274856																																																																																																						
275255																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
275358																																																																																																						
275479																																																																																																						
275657																																																																																																						
276074																																																																																																						
276159																																																																																																						
276551																																																																																																						
276579																																																														2365797	0	0	0	0	0	0	0	0	0	0	65284	0	65284	0	0	3184019	0	0	0	0	0	2349	0	0	0	0						0	0						0	
276645																																																																																																						
276654																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
276850																																																																																																						
276953																																																																																																						
277240																																																																																																						
277277																																																														0	0	0	0	0	0	0	7574	0			103823	0	7574	0	105193	5967					0	0	0	0		0						0	0						0	
277679																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
277736																																																																																																						
277820																																																																																																						
278256																																																																																																						
278555																																																																																																						
278733																																																																																																						
278751																																																																																																						
278818																																																														0	0	0	0	0	0	0	0	0			3953	0	140	0	3953	144665						0	0	0		0						0	0						0	
278872																																																																																																						
279105																																																														0	0	0	0	0	0	0	0	5324			0	0	0	0	0	38462					0	0	0	0		0						0	0						0	
279842																																																																																																						
279954																																																														159584	0	0	0	0	0	0	0	0			0	0	0	0	6147	92272						0	0	0		0						0	0						0	
280110	493203778	0	0	0	0	455522	0	475940	0	0	0	0	0	0	0	0	0	0	0	9491	0	0	0	0	0	0	5926	0	0	0	0	0	0	0	0	0	0	0	0	14223	22044555	247	6774359	14223	10991033	0	0	0	0	0	20352	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	3129	0	0	0	0	0	0	833	0	0	
280138																																																																																																						
280352																																																																																																						
280558																																																																																																						
282075																																																														0	0	0	0	0	0	0	0	0			25730	0	70	0	25730	24463					0	0	0	0		0						0	0						0	
282226																																																																																																						
282824																																																																																																						
283157																																																																																																						
283438																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
283652																																																																																																						
283737																																																																																																						
283867																																																																																																						
284154																																																																																																						
284239																																																																																																						
284556																																																																																																						
284752																																																																																																						
284958																																																																																																						
285151																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
285348																																																																																																						
285544																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
285553																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
285740																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
285777																																																																																																						
285852																																																																																																						
285928																																																																																																						
286251																																																																																																						
286457																																																																																																						
286840																																																																																																						
287007																																																																																																						
287342																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
287922																																																																																																						
287959																																																																																																						
288152																																																																																																						
288376																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	1211					0	0	0	0		0						0	0						0	
288853																																																														0	0	0	0	0	0	0	0	0	0	0	173568	0	498	0	173568	268708	0	0	0	0	0	0	0	0	0	0						0	0						0	
289056																																																																																																						
289225																																																																																																						
289515																																																																																																						
289702																																																																																																						
289739																																																																																																						
289757																																																																																																						
290249																																																														0	0	0	0	0	0	0	0	0			7620	0	7169	0	7620	466241					0	0	0	0		0						0	0						0	
290838																																																																																																						
290922																																																																																																						
291059																																																																																																						
291330																																																																																																						
291376																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
291611																																																																																																						
291732																																																																																																						
292234																																																																																																						
292467																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
292850																																																																																																						
292908																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	116191					0	0	0	0		0						0	0						0	
293053																																																																																																						
293352																																																																																																						
293437																																																																																																						
293651																																																																																																						
293754																																																																																																						
294023																																																																																																						
294564																																																														226074	0	0	0	0	0	0	0	0			114076	0	1978	0	0	728640					0	503	0	0		0						0	0						0	
294751																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
294779																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	400724					0	0	0	0		0						0	0						0	
294827																																																																																																						
295011																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	107903					0	0	0	0		0						0	0						0	
295057																																																																																																						
295646																																																																																																						
296456																																																																																																						
296474																																																																																																						
296559																																																																																																						
296755																																																																																																						
296858																																																																																																						
297051																																																																																																						
297631																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
297761																																																																																																						
298049																																																																																																						
298218																																																																																																						
298245																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
299868																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
300009																																																																																																						
300063																																																																																																						
300157																																																																																																						
300353																																																																																																						
300456																																																																																																						
300933																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
300942																																																														0	0	0	0	0	0	0	0	0			3363	0	33	0	0	0					0	0	0	0		0						0	0						0	
300960																																																																																																						
301574																																																																																																						
301800																																																														0	0	0	0	0	0	0	0	0			270	0	270	0	270	1072984						2392	0	0		0						0	0						0	
302030																																																																																																						
302133																																																																																																						
302553																																																																																																						
302656																																																														208430	0	0	0	0	0	0	0	0			25817	0	25817	0	0	408655					0	0	0	0		0						0	0						0	
303653																																																																																																						
303701																																																																																																						
303747																																																																																																						
