"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
1669																																																																																																																																																								116	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	9651									
1856																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
2161																																																																																																																																																								0	14260	0	0	0	0	0	0	0	0	0	2444	0	303		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																																																																																																																								0	26000	0	0				0	0	0	9394	0		1830		0			0	0	0	0	0	0																																																								0	0									
2750																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
3252																																																																																																																																																								0	97982	0	0				73982	0	0	0	0		10		353			0	0	0	0	0	0																																																								0	0									
3458																																																																																																																																																								0	1500	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
3720																																																																																																																																																								0	5000	0	0				0	0	0	5542	0		228		0			0	0	0	0	0	0																													352																				0							0	0									
3971																																																																																																																																																								0	0	0	0				0	0	0	43772	0		6650		0			0	0	0	0	0	0																																																								0	0									
4156																																																																																																																																																								0	0	0	0				0	0	0	5192	0		397		0			0	0	0	0	0	0																																																								0	0									
4231																																																																																																																																																								0	0	0	0				0	0	0	109	0		85		0			0	0	0	0	0	0																																																								0	0									
5069																																																																																																																																																								0	0	0	0				0	0	0	112	0		475		0			0	0	0	0	0	0																																																								0	0									
5135																																																																																																																																																								0	0	0	0				0	0	0	0	2095		2011		0			0	0	0	0	0	0																																																								0	0									
5210																																																																																																																																																								0	0	0	0				0	0	0	158635	0		0		11429			0	0	0	0	0	0																																																								0	0									
5461																																																																																																																																																								0	49000	0	0				0	0	0	10796	0		470		0			0	0	0	0	0	3350																																																								0	0									
5751																																																																																																																																																								0	0	0	0				0	0	0	1870	0		679		0			0	0	0	0	0	0																																																								0	0									
6039																																																																																																																																																								55	0	0	0	0	0	0	0	0	0	182	2124	0	0		48		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6329																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	10435	0	0	1869	0	12002	0	0	0	0	0	0	0	0	0	0	0	0	10178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																													6000																				0							0	0									
7045																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	479	2344	0	0		113		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7072																																																																																																																																																								0	13000	0	0				0	0	0	9355	0		0		272			0	0	0	0	0	0																																																								0	0									
7456																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
7634																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
8033																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		817			0	0	0	0	0	0																																																								2800	0									
8462																																																																																																																																																								0	0	0	0				0	0	0	0	0		223		319			0	0	0	0	0	0																																																								0	944									
8631																																																																																																																																																								0	0	0	0				0	0	0	0	0		210		0			0	0	0	0	0	0																																																								0	0									
9357																																																																																																																																																								0	0	0	0				0	0	0	3796	0		464		259			0	0	0	0	0	0																																																								0	0									
9553																																																																																																																																																								0	0	0	0				0	0	0	0	0		146		0			0	0	0	0	0	0																																																								0	0									
9807																																																																																																																																																								0	40000	0	0	0	0	0	40000	0	0	75748	0	0	7011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955																																																																																																																																																								0	0	0	0				0	0	0	1086	0		0		11			0	0	0	0	0	0																																																								0	0									
10250																																																																																																																																																								0	0	0	0				0	0	0	15641	692		0		1322			0	0	0	0	0	0																																																								0	0									
10849																																																																																																																																																								0	0	0	0				0	0	0	646	0		0		0			0	0	0	0	0	0																																																								0	0									
11145																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	9254	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																																																																																																																																																								0	0	0	0				0	0	0	0	0		453		0			0	0	0	0	0	0																																																								0	0									
11837																																																																																																																																																								0	0	0	0				0	0	0	1550	271		10		0			0	0	0	0	0	0																																																								0	0									
12030																																																																																																																																																								0	0	0	0				0	0	0	0	2538		1480		0			0	0	0	0	0	0																																																								0	0									
12142																																																																																																																																																								253	0	0	0				0	0	0	2696	0		0		0			0	0	0	0	0	0																																																								0	0									
12311	15097	0	0	0	0	0	81581032	0	0	0	14117919	4129590	0	643796	39551	123210	13438	0	0	0	0	0	0	230668	525000	0	0	4807	816000	4764643	0	0	0	0	0	0	0	0	0	0	1462025	163217	0	13151	1025330	163217	0	13151	555127	731084	555127	762193	43500827	201718	0	0	1137278	68044	0	113906	1178607	67501	2591	112973	1008043	1715	0	0	966825	137	0	0	16735	41908560	4889359	10406654	0	51	22	776	0	0	0	0	0	0	0	0	1607763	2312296	0	377525	3393317	0	0	1607763	2312296	0	0	0	0	213223	1083993	310547	0	0	0	152922	1243822	915552	515859	0	0	127378	737607	0	0	1500	0	0	0	0	0	0	0	0	6449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	744056	0	0	1500	3478106	651484	29210217	510737	2986994																																																																																										
12647																																																																																																																																																								0	0	0	0				0	0	0	2045	935		580		80			0	0	0	0	0	0																																																								0	0									
12656																																																																																																																																																								75	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
12946																																																																																																																																																								0	479625	0	0				0	0	0	0	15189		2864		0			0	0	0	0	0	0																													0																				0							0	0									
13103																																																																																																																																																								0	0	0	0	0	0	221173	0	0	0	67316	0	0	2072	11	313	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221173	0	0	0	0	0	0	0	0	0	0	0	13810	0	0	0	13810	0	0	0	0	0	221173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																													0																				380							0	0									
13457																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
