"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
39327																																																																																																																																																																																																																																																	
39756																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	59470	126879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186349	0	59470	126879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
40033																																																																																																																																																																																																																																																	
40499																																																																																																																																																												28525	28525	0	0	0	0	0	0				0	0	0	0	0	0		0	0		56939	0	0	56452	0	0	301149	0	18544	0	0	18544	0	0	0	0	0	0	0	0	28525	0	0	0	0	0	0	405157	0	0	404670	487	0	0	28525	0	0	0	0	0	0	28629	0	0	28525	104	48138			48138															
40855																																																																																																																																																																																																																																																	
41553																																																																																																																																																																																																																																																	
41629																																																																																																																																																																																																																																																	
41825																																																																																																																																																																																																																																																	
42037																																																																																																																																																																																																																																																	
42354																																																																																																																																																																																																																																																	
42372																																																																																																																																																																																																																																																	
42420																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		89781	0	0	70920	0	0	762010	0	11869	0	0	11869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	863660	0	0	844799	18861	0	0	0	0	0	0	0	0	0	89298	0	0	89298	0						45676			45676		26414			25244	1170	17691			
42448																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42457																																																																																																																																																																																																																																																	
43052																																																																																																																																																																																																																																																	
43351																																																																																																																																																																																																																																																	
43856																																																																																																																																																																																																																																																	
43959																																																																																																																																																																																																																																																	
44040																																																																																																																																																																																																																																																	
44433																																																																																																																																																																																																																																																	
44741																																																																																																																																																																																																																																																	
44750																																																																																																																																																																																																																																																	
44929																																																																																																																																																																																																																																																	
45038																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45047																																																																																																																																																																																																																																																	
45056																																																																																																																																																																																																																																																	
45430																																																																																																																																																																																																																																																	
45458																																																																																																																																																																																																																																																	
45551																																																																																																																																																																																																																																																	
45560																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	902008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	902008	0	0	902008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
45775																																																																																																																																																																																																																																																	
46053																																																																																																																																																																																																																																																	
46941																																																																																																																																																																																																																																																	
47247																																																																																																																																																												480	339	0	0	0	0	0	0				0	0	0	0	0	0		0	0		125	0	0	125	0	0	35003	0	11864	0	0	11864	0	0	0	0	0	0	0	0	480	0	0	0	0	0	0	47472	0	0	47472	0	0	0	339	0	0	0	0	0	0	339	0	0	339	0						125			125										
47256																																																																																																																																																																																																																																																	
47452																																																																																																																																																																																																																																																	
47500																																																																																																																																																																																																																																																	
48057																																																																																																																																																																																																																																																	
48150																																																																																																																																																																																																																																																	
48374																																																																																																																																																																																																																																																	
48440																																																																																																																																																																																																																																																	
49054																																																																																																																																																																																																																																																	
49148																																																																																																																																																																																																																																																	
49241																																																																																																																																																																																																																																																	
49652																																																																																																																																																																																																																																																	
49858																																																																																																																																																																																																																																																	
49951																																																																																																																																																																																																																																																	
50144																																																																																																																																																																																																																																																	
50461																																																																																																																																																																																																																																																	
51253																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3040	0	3040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51356																																																																																																																																																																																																																																																	
51459																																																																																																																																																																																																																																																	
51842																																																																																																																																																																																																																																																	
52719																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52951																																																																																																																																																																																																																																																	
53051																																																																																																																																																																																																																																																	
54058																																																																																																																																																																																																																																																	
54656																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
54973																																																																																																																																																																																																																																																	
55336																																																																																																																																																																																																																																																	
55635																																																																																																																																																																																																																																																	
55653																																																																																																																																																																																																																																																	
55970																																																																																																																																																																																																																																																	
56258																																																																																																																																																																																																																																																	
56351																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	567115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	567115	0	0	567115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
56548																																																																																																																																																																																																																																																	
56717																																																																																																																																																																																																																																																	
57040																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57451																																																																																																																																																																																																																																																	
58225																																																																																																																																																																																																																																																	
58243																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		64683	0	0	64683	0	0	186189	7500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258372	0	0	250872	7500	0	0	0	0	0	0	0	0	0	66569	0	0	66569	0						64683			64683										
58355																																																																																																																																																																																																																																																	
58551																																																																																																																																																																																																																																																	
58636																																																																																																																																																																																																																																																	
58757																																																																																																																																																																																																																																																	
58971																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		780	0	0	780	0	0	536230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	537010	0	0	537010	0	0	0	0	0	0	0	0	0	0	780	0	0	780	0						780			780										
59316																																																																																																																																																																																																																																																	
59352																																																																																																																																																																																																																																																	
59370																																																																																																																																																																																																																																																	
59754																																																																																																																																																																																																																																																	
60143	502000	1047000	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2000	0	0	1000	0	2707000	16348000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	824000	0	1326000	0	0	0	0	0	0	19559000	824000	2707000	17675000	1000	0	0	0	0	0	648000	0	1695000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1063000	648000	0	1699000	12000						2000			1000	1000																					12000				12000																					1000	16000	0	0	4000	12000	0	0	0	0	0	0	19055000																																																																																						
60330																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5239	0	0	5239	0	0	199776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205015	0	0	205015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5239	0	0	5239	0	0	0	0	0	0	0	0	0	
60545																																																																																																																																																																																																																																																	
60554																																																																																																																																																																																																																																																	
60648																																																																																																																																																																																																																																																	
61122																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110018	1269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111287	0	0	110018	1269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61355																																																																																																																																																																																																																																																	
61476																																																																																																																																																																																																																																																	
61757																																																																																																																																																																																																																																																	
61832																																																																																																																																																																																																																																																	
61953																																																																																																																																																																																																																																																	
62044																																																																																																																																																																																																																																																	
62110																																																																																																																																																																																																																																																	
62147																																																																																																																																																																																																																																																	
63050																																																																																																																																																																																																																																																	
63069	0	0	385082	385082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7943	1539859	0	1546925	0	149030	16864149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395213	0	0	395213	0	17416335	1539859	149030	18806287	877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740258	286000	0	1026217	41	0	0	0	0	0	7644	1540158	0	1546925	877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740217	286000	0	1026217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	877	740258	286000	0	1026217	41	0	0	0	0	0	0	17013179																																																																																						
63201																																																																																																																																																																																																																																																	
63573																																																																																																																																																																																																																																																	
63733																																																																																																																																																																																																																																																	
63742																																																																																																																																																																																																																																																	
64150																																																																																																																																																																																																																																																	
64552																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	36947	0	22673	-181	0	22492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59620	-181	0	59439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
64730																																																																																																																																																																																																																																																	
65205																																																																																																																																																																																																																																																	
65513																																																																																																																																																																																																																																																	
65559																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	484401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484401	0	0	484401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
65858																																																																																																																																																																																																																																																	
66154																																																																																																																																																																																																																																																	
66275																																																																																																																																																																																																																																																	
66677																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		3313	0	0	0	0	0	6367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9680	0	0	6367	3313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3313				3313														
67142																																																																																																																																																																																																																																																	
67151																																																																																																																																																																																																																																																	
67209																																																																																																																																																																																																																																																	
67254																																																																																																																																																																																																																																																	
67656																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	141047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141047	0	0	141047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
67870																																																																																																																																																																																																																																																	
68671																																																																																																																																																																																																																																																	
68756																																																																																																																																																																																																																																																	
68831																																																																																																																																																																																																																																																	
69333																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229844	0	0	229844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
69678																																																																																																																																																																																																																																																	
70218																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70414																																																																																																																																																																																																																																																	
70638																																																																																																																																																																																																																																																	
70955																																																																																																																																																																																																																																																	
71073																																																																																																																																																																																																																																																	
71457																																																																																																																																																																																																																																																	
71859																																																																																																																																																																																																																																																	
72258																																																																																																																																																																																																																																																	
72351																																																																																																																																																																																																																																																	
72454																																																																																																																																																																																																																																																	
72678																																																																																																																																																																																																																																																	
73116																																																																																																																																																																																																																																																	
73152																																																																																																																																																																																																																																																	
73554																																																																																																																																																																																																																																																	
73956																																																																																																																																																																																																																																																	
74056																																																																																																																																																																																																																																																	
74140																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	580481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	580481	0	0	580481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
74403																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	17760	112683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130443	0	17760	112683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
74449																																																																																																																																																																																																																																																	
75259																																																																																																																																																																																																																																																	
75446																																																																																																																																																																																																																																																	
75455																																																																																																																																																																																																																																																	
75633	59388	124147	0	0	0	1722884	1722884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450972	-446337	0	4555	0	29852	42552282	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63457	0	122845	0	57771	0	3775	53996	0	43150649	-382880	33627	42733678	464	0	0	0	0	0	62452	0	186599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1849432	67900	0	1917306	26	0	0	0	0	0	0	0	0	0	0	447414	-447414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2401	5448	0	7823	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	2401	5448	0	7823	26	0	0	0	0	0	0	42582518																																																																																						
75651																																																																																																																																																																																																																																																	
76153																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
76443																																																																																																																																																																																																																																																	
76854																																																																																																																																																																																																																																																	
77150																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
77253																																																																																																																																																																																																																																																	
77422																																																																																																																																																																																																																																																	
77851																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
78157																																																																																																																																																																																																																																																	
78241																																																																																																																																																																																																																																																	
78559																																																																																																																																																																																																																																																	
79042																																																																																																																																																																																																																																																	
79127																																																																																																																																																																																																																																																	
79145																																																																																																																																																																																																																																																	
79257																																																																																																																																																																																																																																																	
79855																																																																																																																																																																																																																																																	
80150																																																																																																																																																																																																																																																	
80374																																																																																																																																																																																																																																																	
80431																																																																																																																																																																																																																																																	
81175																																																																																																																																																																																																																																																	
82033																																																																																																																																																																																																																																																	
82257																																																																																																																																																																																																																																																	
82350																																																																																																																																																																																																																																																	
83151																																																																																																																																																																																																																																																	
83375																																																																																																																																																																																																																																																	
83638	0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		79390	0	0	78083	0	0	1055625	0	0	0	0	0	0	62438	0	0	62438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1197453	0	0	1196146	1307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77115	0	0	77115	0						78083			78083																						77115			77115																						1307	77115	0	0	77115	0	53014	9424	0	52409	9424	0	1055625																																																																																						
83834																																																																																																																																																																																																																																																	
