"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
73554																																																																																																																																																																																																																																																	
73956																																																																																																																																																																																																																																																	
74056																																																																																																																																																																																																																																																	
74140																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	568650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568650	0	0	568650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
74403																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	17991	113150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131141	0	17991	113150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
74449																																																																																																																																																																																																																																																	
75259																																																																																																																																																																																																																																																	
75446																																																																																																																																																																																																																																																	
75455																																																																																																																																																																																																																																																	
75633	85360	349839	0	0	0	2311790	2311790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475113	-378012	0	96872	0	5198518	53269981	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158443	0	243803	0	97493	0	97493	0	0	59126798	-219569	5296011	53610656	562	0	0	0	0	0	58772	0	408611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2713919	62043	0	2775495	467	0	0	0	0	0	0	0	0	0	0	451602	-451602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52290	3271	0	55094	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	52290	3271	0	55094	467	0	0	0	0	0	0	58468832																																																																																						
75651																																																																																																																																																																																																																																																	
76153																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
76443																																																																																																																																																																																																																																																	
76854																																																																																																																																																																																																																																																	
77150																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
77253																																																																																																																																																																																																																																																	
77422																																																																																																																																																																																																																																																	
77851																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
78157																																																																																																																																																																																																																																																	
78241																																																																																																																																																																																																																																																	
78559																																																																																																																																																																																																																																																	
79042																																																																																																																																																																																																																																																	
79127																																																																																																																																																																																																																																																	
79145																																																																																																																																																																																																																																																	
79257																																																																																																																																																																																																																																																	
79855																																																																																																																																																																																																																																																	
80150																																																																																																																																																																																																																																																	
80374																																																																																																																																																																																																																																																	
80431																																																																																																																																																																																																																																																	
81175																																																																																																																																																																																																																																																	
82033																																																																																																																																																																																																																																																	
82257																																																																																																																																																																																																																																																	
82350																																																																																																																																																																																																																																																	
83151																																																																																																																																																																																																																																																	
83375																																																																																																																																																																																																																																																	
83638	0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		62217	0	0	60788	0	0	1043881	0	0	0	0	0	0	65289	0	0	65289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1171387	0	0	1169958	1429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59262	0	0	59262	0						60788			60788																						59262			59262																						1429	59262	0	0	59262	0	49762	15527	0	49183	15527	0	1043881																																																																																						
83834																																																																																																																																																																																																																																																	
83852																																																																																																																																																																																																																																																	
83955																																																																																																																																																																																																																																																	
84046																																																																																																																																																																																																																																																	
84541																																																																																																																																																																																																																																																	
85052																																																																																																																																																																																																																																																	
85472																																																																																																																																																												0	0	0	0	0	0	0	0								0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
85931																																																																																																																																																																																																																																																	
86349																																																																																																																																																																																																																																																	
86675																																																																																																																																																																																																																																																	
87047																																																																																																																																																																																																																																																	
87234																																																																																																																																																																																																																																																	
87476																																																																																																																																																																																																																																																	
87579																																																																																																																																																																																																																																																	
88231																																																																																																																																																																																																																																																	
88259																																																																																																																																																																																																																																																	
88352																																																																																																																																																																																																																																																	
88455																																																																																																																																																																																																																																																	
88950																																																																																																																																																																																																																																																	
89032																																																																																																																																																																																																																																																	
89135																																																																																																																																																																																																																																																	
89854																																																																																																																																																																																																																																																	
89957																																																																																																																																																																																																																																																	
90047																																																																																																																																																																																																																																																	
90177																																																																																																																																																																																																																																																	
90328																																																																																																																																																																																																																																																	
90337																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32023	0	0	32023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90579																																																																																																																																																																																																																																																	
91615																																																																																																																																																																																																																																																	
91754																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
91950																																																																																																																																																																																																																																																	
92144																																																																																																																																																																																																																																																	
92676																																																																																																																																																																																																																																																	
92706																																																																																																																																																																																																																																																	
92902																																																																																																																																																																																																																																																	
93244																																																																																																																																																																																																																																																	
93543																																																																																																																																																																																																																																																	
93619																																																																																																																																																																																																																																																	
94139																																																																																																																																																																																																																																																	
94522																																																																																																																																																																																																																																																	
94755																																																																																																																																																																																																																																																	
94858																																																																																																																																																																																																																																																	
95051																																																																																																																																																																																																																																																	
95677																																																																																																																																																																																																																																																	
96553																																																																																																																																																																																																																																																	
97055																																																																																																																																																																																																																																																	
97279																																																																																																																																																																																																																																																	
97457																																																																																																																																																																																																																																																	
97804																																																																																																																																																																																																																																																	
97943																																																																																																																																																																																																																																																	
98351																																																																																																																																																																																																																																																	
98463																																																																																																																																																																																																																																																	
98717																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99143																																																																																																																																																																																																																																																	
99376																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		11458	0	0	11376	0	0	342843	60	50815	0	0	50815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405176	0	0	405034	142	0	0	0	0	0	0	0	0	0	10099	0	0	10099	0						11376			11376		82				82				
99442																																																																																																																																																																																																																																																	
99536																																																																																																																																																																																																																																																	
99853																																																																																																																																																																																																																																																	
100236																																																																																																																																																																																																																																																	
100357																																																																																																																																																																																																																																																	
100562																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6553	0	0	0	0	0	2408452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2415005	0	0	2408452	6553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6553	0	0	0	6553	0	0	0	0	0	0	0	0	0	0	0	0	0	
100777																																																																																																																																																																																																																																																	
100843																																																																																																																																																																																																																																																	
101037																																																																																																																																																																																																																																																	
101439																																																																																																																																																																																																																																																	
101671																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	288722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288722	0	0	288722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
101738																																																																																																																																																																																																																																																	
101952																																																																																																																																																																																																																																																	
102333																																																																																																																																																																																																																																																	
102342																																																																																																																																																																																																																																																	
102557																																																																																																																																																																																																																																																	
102874																																																																																																																																																																																																																																																	
103134																																																																																																																																																																																																																																																	
104234																																																																																																																																																																																																																																																	
104542																																																																																																																																																																																																																																																	
104971																																																																																																																																																																																																																																																	
105026																																																																																																																																																																																																																																																	
105473																																																																																																																																																																																																																																																	
105530																																																																																																																																																																																																																																																	
106359																																																																																																																																																												1563	1563	0	0	0	0	0	0				0	0	0	0	0	0		0	0		6170	0	0	6170	0	0	755931	8838	0	0	0	0	0	0	0	0	0	0	0	0	1563	0	0	0	0	0	0	772502	0	0	763664	8838	0	0	1563	0	0	0	0	0	0	1563	0	0	1563	0						4608			4608										
106452																																																																																																																																																																																																																																																	
106676																																																																																																																																																																																																																																																	
107244																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3414549	7482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4477	0	0	4477	0	3426508	0	0	3419026	7482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
107570																																																																																																																																																																																																																																																	
107758																																																																																																																																																																																																																																																	
108072																																																																																																																																																																																																																																																	
108269																																																																																																																																																																																																																																																	
108652																																																																																																																																																																																																																																																	
108746																																																																																																																																																																																																																																																	
108951																																																																																																																																																																																																																																																	
109136																																																																																																																																																																																																																																																	
109154																																																																																																																																																																																																																																																	
109453																																																																																																																																																																																																																																																	
109574																																																																																																																																																																																																																																																	
109659																																																																																																																																																																																																																																																	
110413																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	271392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12775	0	0	12775	0	284167	0	0	284167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
110936																																																																																																																																																																																																																																																	
110945																																																																																																																																																																																																																																																	
110972																																																																																																																																																																																																																																																	
111157																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
111205																																																																																																																																																																																																																																																	
111942																																																																																																																																																																																																																																																	
111979																																																																																																																																																																																																																																																	
112163																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		39351	0	0	38543	0	0	173744	0	1260	0	0	0	1260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214355	0	0	212287	2068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	808				808						38543			38543					
112332																																																																																																																																																																																																																																																	
112510																																																																																																																																																																																																																																																	
112556																																																																																																																																																																																																																																																	
112837	1457053	2481275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100239	139131	0	205001	0	5787014	75907791	281488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	886415	523379	1042829	777260	35905	0	0	0	35905	83569490	1025546	6310393	77155621	1129022	0	0	0	0	0	364872	526042	1479234	840871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2542900	465814	526042	1615275	867397	0	0	0	0	0	100239	139131	0	205001	34369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61625	100942	0	136041	26526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34369	61625	100942	0	136041	26526	0	0	0	0	0	0	81976293																																																																																						
113003																																																																																																																																																																																																																																																	
113030																																																																																																																																																																																																																																																	
113441																																																																																																																																																																																																																																																	
113601																																																																																																																																																																																																																																																	
113740																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	268717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268717	0	268717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
114149																																																																																																																																																																																																																																																	
114260																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1127297	1478721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2606018	0	1127297	1478721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
114457																																																																																																																																																																																																																																																	
114774																																																																																																																																																																																																																																																	
114840																																																																																																																																																																																																																																																	
114859																																																																																																																																																																																																																																																	
115146																																																																																																																																																																																																																																																	
115575																																																																																																																																																																																																																																																	
116358																																																																																																																																																																																																																																																	
116554																																																																																																																																																																																																																																																	
116741																																																																																																																																																																																																																																																	
117038																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117074																																																																																																																																																																																																																																																	
117458																																																																																																																																																																																																																																																	
117775																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
118156																																																																																																																																																																																																																																																	
118660																																																																																																																																																																																																																																																	
118736																																																																																																																																																																																																																																																	
119153																																																																																																																																																																																																																																																	
119779																																																																																																																																																												7038	7038	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	460	3882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7038	0	0	0	0	0	11380	0	460	3882	7038	0	0	0	7038	0	0	0	0	0	7038	0	0	0	7038																			
119872																																																																																																																																																																																																																																																	
120476																																																																																																																																																																																																																																																	
120542																																																																																																																																																																																																																																																	
120609																																																																																																																																																																																																																																																	
