"IDRSSD"	RCON8725	RCONA126	RCONC391	RCONFT00	RCONFT01	RCONFT02	RCONFT03	RCONFT04	RCONFT05	RCONFT06	RCONFT07	RCONFT08	RCONFT09	RCONFT10	RCONFT11	RCONFT12	RCONFT13	RCONFT14	RCONFT15	RCONFT16	RCONFT17	RCONFT18	RCONFT19	RCONFT20	RCONFT21	RCONFT22	RCONHK18	RCONHK19	RCONK102	RCONK103	RCONK104	RCONK192	RIADC388	RIADC389	RIADC390	RIADF551	RIADF553	
10849				false			false			false	false		false		false		false			false	false																	
11145	0	0																											0	0	0	0						
11640				false			false			false	false		false		false		false			false	false																	
11837				false			false			false	false		false		false		false			false	false																	
12030				false			false			false	false		false		false		false			false	false																	
12142				false			false			false	false		false		false		false			false	false																	
12311								882976	455140																								0	0	6075	-12552	0	
12647				false			false			false	false		false		true	6506	false			false	false																	
12656				false			false			false	false		false		false		false			false	false																	
12946	0	0		true	8597	0	true	14458	3062	false	false		false		true	5881	false			false	false																	
13103	219215	0						0	541																				0	0	0	0						
13251	0	608		true	0	0	false			false	true	10293	true	29389	true	39682	false			false	false																	
13457				false			false			false	false		false		false		false			false	false																	
14155				false			false			false	false		true	1553	true	1553	false			false	false																	
14650				false			false			false	false		false		false		false			false	false																	
14753				false			false			false	false		false		false		false			false	false																	
14865				false			false			false	false		false		false		false			false	false																	
14977	0	0						0	0																				0	0	0	0						
16551	905	0		true	0	0	false			false	false		true	20900	true	310953	false			false	false																	
17110	0	0						0	0																				0	0	0	0						
17147	2600786	0						55239	9218																				0	0	0	0						
17259				false			false			false	false		false		false		false			false	false																	
17950				false			false			false	false		false		false		false			false	false																	
17978				false			false			false	false		false		false		false			false	false																	
18050				false			false			false	false		false		false		false			false	false																	
18827	230209	0		true	0	0	false			true	false		false		false		false			false	false						9421	7957								84	-103	
18836				false			false			false	false		false		false		false			false	false																	
18854	0	0																											0	0	918	0						
19356				false			false			false	false		false		false		false			false	false																	
19936				false			false			false	false		false		false		false			false	false																	
19972				false			false			false	false		false		false		false			false	false																	
20053				false			false			false	false		true	7075	true	67996	false			false	false																	
20633				false			false			false	false		true	1613	true	41021	false			false	false																	
20857				false			false			false	false		false		true	43919	false			false	false																	
21256				false			false			false	false		false		false		false			false	false																	
21359				false			false			false	false		false		false		false			false	false																	
21658	0	0																											0	0	0	0						
22048				false			false			false	false		false		false		false			false	false																	
22543	2202	0		true	0	0	false			true	false		false		true	296806	false			false	false						3971	0								99	0	
22552				false			false			false	false		false		false		false			false	false																	
22730				false			false			false	false		true	5900	false		false			false	false																	
23456				false			false			false	false		false		false		false			false	false																	
23504	150000	2843110						2220	470																				0	0	0	0						
23643				false			false			false	false		false		false		false			false	false																	
23755	2856	1679		true	0	0	false			false	false		true	141	true	225068	false			false	false																	
24006	0	294094		true	0	0	false			false	false		false		true	63952	false			false	false																	
24378				false			false			false	false		false		false		false			false	false																	
24659				false			false			false	false		false		false		false			false	false																	
24949				false			false			false	false		true	7481	true	174840	false			false	false																	
25357				false			false			false	false		false		false		false			false	false																	
25647	0	0																											0	0	0	0						
26765				false			false			false	false		true	69990	false		false			false	false																	
27070				false			false			false	true	37487	false		false		false			false	false																	
27548	7025	0		true	0	0	true	14987	2353	true	false		false		true	607909	false			false	false						5906	0								96	-37	
27614				false			false			false	false		false		true	27313	false			false	false																	
27847				false			false			false	false		false		false		false			false	false																	
28013	0	123450																											0	0	0	0						
28152	38634	0																											0	0	0	0						
28675	0	0																											0	0	0	0						
28732				false			false			false	false		false		false		false			false	false																	
29476				false			false			false	false		false		false		false			false	false																	
29636				false			false			false	false		false		false		false			false	false																	
29878	0	0																											0	0	0	0						
30052				false			false			false	false		false		false		false			false	false																	
30502	106082	0		true	0	0	false			false	false		true	455	true	106266	false			false	false																	
30650				false			false			false	false		false		false		false			false	false																	
30810																																	185568	0	232000			
31134	0	0																											0	0	0	0						
31255	0	0						0	0																				0	0	0	0						
31657				false			false			false	false		false		false		false			false	false																	
31826	0	0																											0	0	0	0						
31835				false			false			false	false		false		false		false			false	false																	
32234	95000	0		true	0	0	false			false	false		false		false		false			false	false																	
32766				false			false			false	false		false		false		false			false	false																	
32971				false			false			false	false		false		true	115880	false			false	false																	
33147				false			false			false	false		false		false		false			false	false																	
33259				false			false			false	false		false		false		false			false	false																	
33370				false			false			false	false		false		false		false			false	false																	
33839				false			false			false	false		true	883	false		false			false	false																	
33857	3192	0						7464	889																				0	0	0	0						
34434				false			false			false	false		false		false		false			false	false																	
34537	1169208	0						9818	2765																				0	0	0	0				73	0	
34555	0	0						0	0																				0	0	0	0						
34742				false			true	7428	1212	false	false		true	7277	false		false			false	false																	
35057	1040	0						0	12123																				0	0	0	0						
35301								0	0																													
35646				false			false			false	false		false		false		false			false	false																	
35879				false			false			false	false		false		true	57471	false			false	false																	
36456				false			false			false	false		false		false		false			false	false																	
36933				false			false			false	false		false		false		false			false	false																	
37051				false			false			false	false		false		false		false			false	false																	
37341				false			false			false	false		false		false		false			false	false																	
37435	13306	0		true	0	0	true	10391	143	false	false		true	10391	true	416313	false			false	false																	
37640	277668	0						24108	6011																				0	0	0	0				-29	0	
37659	0	0						0	0																				0	0	0	0						
37949				false			false			false	false		false		false		false			false	false																	
38740				false			false			false	false		false		false		false			false	false																	
39327				false			false			false	false		false		false		false			false	false																	
39756	0	0																											0	0	0	0						
40033				false			false			false	false		false		false		false			false	false																	
40499	174816	774229						79536	13956																				0	0	0	0				809	0	
40855				false			false			false	false		true	3359	false		false			false	false																	
41553				false			false			false	false		false		false		false			false	false																	
41629				false			false			false	false		false		false		false			false	false																	
41825	1703	0						5886	1703																				0	0	0	0						
42037				false			false			false	false		false		false		false			false	false																	
42354				false			false			false	false		false		false		false			false	false																	
42372				false			false			false	false		false		false		false			false	false																	
42420	2258195	0						28894	6512																				0	0	0	0						
42448	1081	0						0	0																				0	0	0	0						
42457				false			false			false	false		false		false		false			false	false																	
43052				false			false			false	false		false		true	30893	false			false	false																	
43351				false			false			false	false		false		false		false			false	false																	
43856				false			false			false	false		true	15476	false		false			false	false																	
43959				false			false			false	false		false		false		false			false	false																	
44040				false			false			false	false		false		false		false			false	false																	
44433	30000	0																											0	0	0	0						
44741				false			false			false	false		false		true	119006	false			false	false																	
44750				false			false			false	false		false		false		false			false	false																	
44929	0	0																											0	0	0	0						
45038	0	0						0	0																				0	0	0	0						
45047				false			false			false	false		false		false		false			false	false																	
45056				false			false			false	false		false		false		false			false	false																	
45430				false			false			false	false		false		false		false			false	false																	
45458				false			false			false	false		true	15968	true	15968	false			false	false																	
45551				false			false			false	false		true	7388	false		false			false	false																	
45560	4363	0						30691	1549																				0	0	0	0						
45775				false			false			false	false		false		false		false			false	false																	
46053	0	10		true	0	0	false			false	false		true	38190	true	107323	false			false	false																	
46941				false			false			false	false		false		false		false			false	false																	
47247	47245	8366						47639	8080																				0	0	0	0				0	0	
47256				false			false			false	false		true	2209	true	40514	false			false	false																	
47500				false			false			false	false		true	26739	true	27136	false			false	false																	
48057				false			false			false	false		true	9640	true	9640	false			false	false																	
48150				false			false			false	false		false		false		false			false	false																	
48374				false			true	12705	2914	false	false		false		true	965604	false			false	false																	
48440	240	0		true	0	0	false			false	false		true	83721	true	114686	false			false	false																	
49054				false			false			false	false		false		false		false			false	false																	
49148				false			false			false	false		false		false		false			false	false																	
49241	10831	0		true	0	0	false			true	false		false		false		false			false	false						1521	1521								745	-745	
49652				false			false			false	false		false		true	16216	false			false	false																	
49858				false			false			false	false		false		false		false			false	false																	
49951				false			false			false	false		false		false		false			false	false																	
50144				false			false			false	false		false		false		false			false	false																	
50461	0	0																											0	0	0	0						
51253	0	0						0	0																				0	0	0	0						
51356	0	0																											0	0	0	0						
51459				false			false			true	false		false		false		false			false	false						3004	0								170	0	
51842	0	0																											0	0	0	0						
52719	0	0						0	0																				0	0	0	0						
52951				false			false			false	false		false		false		false			false	false																	
53051				false			false			false	false		false		false		false			false	false																	
54058	0	0																											0	0	0	0						
54656	0	0						0	0																				0	0	0	0						
54973	4717	0						5678	660																				0	0	0	0						
55336				false			false			false	false		false		false		false			false	false																	
55635				false			false			false	false		false		false		false			false	false																	
55653				false			false			false	false		false		false		false			false	false																	
55970				false			false			false	false		false		true	152533	false			false	false																	
56258				false			false			false	false		false		false		false			false	false																	
56351	0	0																											0	0	0	0				-24118	0	
56548	1010	0		true	0	0	false			false	false		false		true	201209	false			false	false																	
56717	9550	0		true	0	0	false			false	false		true	28249	true	136170	false			false	false																	
57040	0	0						0	0																				0	0	0	0						
57451				false			false			false	false		false		true	134633	false			false	false																	
58225				false			false			false	false		false		false		false			false	false																	
58243	1534452	0						20319	4662																				0	0	0	0						
58355	670	0		true	0	0	false			false	false		false		false		false			false	false																	
58551				false			false			false	false		false		false		false			false	false																	
58636				false			false			false	false		false		false		false			false	false																	
58757				false			false			false	false		false		false		false			false	false																	
58971	98628	0						9691	1101																				0	0	0	0						
59316	10653	0		true	0	0	false			false	false		false		true	58615	false			false	false																	
59352				false			false			false	false		false		false		false			false	false																	
59370				false			false			false	false		false		false		false			false	false																	
59754				false			false			false	false		false		false		false			false	false																	
60143								9000	1000																													
60330	38574	0						0	0																				0	0	0	0						
60545				false			false			false	false		false		false		false			false	false																	
60554				false			false			false	false		false		false		false			false	false																	
60648				false			false			false	false		false		true	59215	false			false	false																	
61122	0	0						0	0																				0	0	0	0						
61355	16406	0		true	0	0	true	0	2249	false	false		false		true	898241	false			false	false																	
61476				false			false			false	false		true	71410	true	121383	false			false	false																	
61757	0	0																											0	0	0	0						
61832				false			false			false	false		false		false		false			false	false																	
61953				false			false			false	false		false		false		false			false	false																	
62044				false			false			false	false		false		true	521	false			false	false																	
62110				false			false			false	false		false		false		false			false	false																	
62147				false			false			false	false		true	64	true	48143	false			false	false																	
63050				false			false			false	false		false		false		false			false	false																	
63069																																				16049	0	
63201				false			false			false	false		false		false		false			false	false																	
63573				false			false			false	false		false		true	39298	false			false	false																	
63733	0	0						2435	714																				0	0	0	0						
64150				false			true	4830	692	false	false		false		false		false			false	false																	
64552	36973	0						21453	21973																				0	0	0	0						
64730				false			false			false	false		false		false		false			false	false																	
65205	0	0		true	0	14594	false			false	false		true	101	true	101	false			false	false																	
65513																																						
65559	0	0						4246	546																				0	0	0	0						
65858				false			false			false	false		true	436	true	49	false			false	false																	
66154				false			false			false	false		false		false		false			false	false																	
66275				false			false			false	false		false		true	10	false			false	false																	
66677	33472	0						20446	4072																				0	0	0	0				466	0	
67142				false			false			false	false		false		false		false			false	false																	
67151	94666	0		true	0	0	false			false	false		false		false		false			false	false																	
67209	80000	182999		true	0	48294	false			true	false		true	61884	true	181492	false			false	false						1458	0								-48	0	
67254				false			false			false	false		false		false		false			false	false																	
67656	0	0																											0	0	0	0						
67870				false			false			false	false		false		true	508	false			false	false																	
68671	20000	0		true	0	0	false			false	false		false		false		false			false	false																	
68756	0	0																											0	0	0	0						
68831				false			false			false	false		false		false		false			false	false																	
69333	227	0						6823	0																				0	0	0	0						
69678				false			false			true	false		false		true	84386	false			false	false						282	0								-16	0	
70218	0	0						0	0																				0	0	0	0						
70414				false			false			false	false		false		true	126841	false			false	false																	
70638				false			true	15501	3698	false	false		true	1582	false		false			false	false																	
70955				false			false			false	false		false		false		false			false	false																	
71073				false			true	21354	3867	false	false		false		false		false			false	false																	
71457	3034	0		true	0	0	false			false	false		true	82906	true	5840	false			false	false																	
71859				false			false			false	false		false		false		false			false	false																	
72258				false			true	1493	0	false	false		false		false		false			false	false																	
72351				false			false			false	false		false		false		false			false	false																	
72454				false			false			false	false		false		false		false			false	false																	
72678				false			false			false	false		false		false		false			false	false																	
73116				false			false			false	false		false		true	10947	false			false	false																	
73152				false			false			false	false		false		false		false			false	false																	
73554				false			false			false	true	16739	true	247	true	16986	false			false	false																	
73956				false			false			false	false		false		false		false			false	false																	
74056				false			false			false	false		false		false		false			false	false																	
74140	3021	0						1727	171																				0	0	0	0						
74403	2186	0																											0	0	0	0						
74449				false			false			false	false		false		false		false			false	false																	
75259				false			true	2435	0	false	false		false		true	221510	false			false	false																	
75446	1253	0		true	0	0	false			false	false		true	23739	true	48084	false			false	false																	
75455				false			false			false	false		false		false		false			false	false																	
75633								91316	25832																								1670	0	0	0	-41135	
75651				false			false			false	false		true	7819	false		false			false	false																	
76153	0	0						0	0																				0	0	0	0						
76443				false			false			false	false		false		true	55238	false			false	false																	
76854	40000	0		true	0	0	false			false	false		false		false		false			false	false																	
77150	0	0						0	0																				0	0	0	0						
77253				false			false			false	false		false		false		false			false	false																	
77422				false			false			false	false		false		false		false			false	false																	
77851	32177	0						13172	2153																				0	0	0	0						
78157				false			false			false	false		false		false		false			false	false																	
78241				false			false			false	false		false		false		false			false	false																	
78559				false			false			false	false		false		false		false			false	false																	
79042	0	0																											0	0	0	0						
79127				false			false			false	false		false		false		false			false	false																	
79145	482	0		true	0	0	false			false	false		true	26712	true	187270	false			false	false																	
79257				false			false			false	false		false		false		false			false	false																	
79855	9936	0		true	0	0	false			false	false		false		false		false			false	false																	
80150				false			false			false	false		false		false		false			false	false																	
80374				false			false			false	false		false		true	4157	false			false	false																	
80431				false			false			false	false		false		false		false			false	false																	
81175	3442	0		true	0	0	false			false	false		true	34000	true	163184	false			false	false																	
82033				false			false			false	false		false		false		false			false	false																	
82257				false			false			false	false		false		false		false			false	false																	
82350				false			false			false	false		false		false		false			false	false																	
83151	103	0		true	0	0	false			false	false		false		true	92619	false			false	false																	
83375				false			false			false	false		false		false		false			false	false																	
83638								40014	49762																											-26	0	
83834				false			false			false	false		false		false		false			false	false																	
83852				false			false			false	false		false		false		false			false	false																	
83955				false			false			false	false		false		false		false			false	false																	
84046				false			false			false	false		false		false		false			false	false																	
84541	9349	0		true	0	0	true	7370	1316	false	false		false		false		false			false	false																	
85052				false			false			false	false		false		false		false			false	false																	
85472	3008327	0																											0	0	0	0						
85931				false			false			false	false		false		false		false			false	false																	
86349				false			false			false	false		false		false		false			false	false																	
86675				false			false			false	false		false		false		false			false	false																	
87047				false			false			false	false		false		false		false			false	false																	
87234	22713	12250		true	0	0	true	20335	4505	false	false		false		false		false			false	false																	
87476				false			false			false	false		false		true	26770	false			false	false																	
87579	0	0																											0	0	0	0						
88231	259875	0		true	0	0	true	219961	30529	true	false		false		true	1039501	false			false	false						30696	211								550	34	
88259				false			false			false	false		false		true	11503	false			false	false																	
88352	0	0																											0	0	0	0						
88455				false			false			false	false		true	2222	false		false			false	false																	
88950				false			false			false	false		false		false		false			false	false																	
89032				false			false			false	false		false		true	46	false			false	false																	
89135				false			false			false	false		false		false		false			false	false																	
89854				false			false			false	false		false		false		false			false	false																	
89957				false			false			false	false		false		false		false			false	false																	
90047				false			false			false	false		false		false		false			false	false																	
90177				false			false			false	false		true	17276	true	17276	false			false	false																	
90328				false			false			false	false		false		false		false			false	false																	
90337	0	0						0	0																				0	0	0	0						
90579				false			false			false	false		false		false		false			false	false																	
91615				false			false			false	false		false		false		false			false	false																	
91754	0	0						0	0																				0	0	0	0						
91950				false			false			false	false		false		false		false			false	false																	
92144				false			false			false	false		false		false		false			false	false																	
92676	0	0																											0	0	0	0						
92706				false			false			false	false		true	8394	true	27758	false			false	false																	
92902				false			false			false	false		false		false		false			false	false																	
93244	326	0		true	0	0	false			false	false		true	46182	true	108167	false			false	false																	
93543	13391	0		true	0	0	false			false	false		false		true	217129	false			false	false																	
93619																																						
94139				false			false			false	false		false		false		false			false	false																	
94522				false			true	3540	0	true	false		false		false		false			false	false						7818	0								-131	0	
94755				false			false			false	false		false		false		false			false	false																	
94858				false			false			false	false		false		false		false			false	false																	
95051	108731	0						24309	136324																				0	0	0	0						
95677				false			false			false	false		true	7098	true	2854	false			false	false																	
96553	119	0		true	0	0	false			false	false		false		true	34179	false			false	false																	
97055				false			false			false	false		false		false		false			false	false																	
97279				false			false			false	false		false		false		false			false	false																	
97457				false			false			false	false		false		false		false			false	false																	
97804	57500	0		true	0	0	false			true	false		true	2088	true	58597	false			false	false						4235	4272								0	0	
97943	1809	0		true	0	0	false			false	false		true	3915	false		false			false	false																	
98351				false			false			false	false		false		false		false			false	false																	
98463				false			false			false	false		false		false		false			false	false																	
98717	0	0						0	0																				0	0	0	0						
99143	5907	0		true	0	0	false			false	false		false		false		false			false	false																	
99376	360583	0						5865	1210																				0	0	0	0				2214	0	
99442				false			false			false	false		false		false		false			false	false																	
99536				false			false			false	false		false		false		false			false	false																	
99853				false			false			false	false		false		false		false			false	false																	
100236				false			false			false	false		false		false		false			false	false																	
100357				false			false			false	false		false		false		false			false	false																	
100562	0	0						7902	225																				0	0	0	0						
100777				false			false			false	false		false		false		false			false	false																	
100843	1	0		true	0	0	false			false	false		true	1893	true	7892	false			false	false																	
101037				false			false			false	false		false		false		false			false	false																	
101439				false			false			false	false		false		false		false			false	false																	
101671	0	0																											0	0	0	0						
101738				false			false			false	false		false		false		false			false	false																	
101952				false			false			false	false		false		false		false			false	false																	
102333				false			false			false	false		false		false		false			false	false																	
102342	1071	0		true	0	0	false			false	false		true	26166	true	26166	false			false	false																	
102557				false			false			false	false		false		false		false			false	false																	
102874	0	0																											0	0	0	0						
103134				false			false			false	false		false		false		false			false	false																	
104234				false			false			false	false		false		false		false			false	false																	
104542				false			false			false	false		false		false		false			false	false																	
104971				false			false			false	false		false		false		false			false	false																	
105026				false			false			false	false		false		false		false			false	false																	
105473				false			false			false	false		false		true	52	false			false	false																	
105530				false			false			false	false		false		false		false			false	false																	
106359	50000	27312																											0	0	0	0						
106452				false			false			false	false		false		false		false			false	false																	
106676				false			false			false	false		false		true	13944	false			false	false																	
107244	4292	0						0	0																				0	0	0	0						
107570				false			false			false	false		false		true	185815	false			false	false																	
107758				false			false			false	false		false		false		false			false	false																	
108072				false			false			false	false		false		false		false			false	false																	
108269				false			false			false	false		false		false		false			false	false																	
108652				false			false			false	false		false		false		false			false	false																	
108746				false			false			false	false		false		false		false			false	false																	
108951	15000	0		true	0	0	true	7542	851	false	false		true	7262	false		false			false	false																	
109136				false			false			false	false		false		false		false			false	false																	
109154				false			false			false	false		true	39	false		false			false	false																	
109453				false			false			false	false		false		false		false			false	false																	
109574				false			false			false	false		true	2438	true	3644	false			false	false																	
109659				false			false			false	false		false		true	99961	false			false	false																	
110413	0	0																											0	0	0	0						
110936				false			false			false	false		false		false		false			false	false																	
110945				false			false			false	false		false		false		false			false	false																	
110972				false			false			false	false		false		false		false			false	false																	
111157	0	0						0	0																				0	0	0	0						
111205	3037	0		true	1968	-1	false			false	false		true	16737	true	69564	false			false	false																	
111942	1376	0		true	0	0	false			false	false		true	85981	true	303336	false			false	false																	
111979				false			false			false	false		false		false		false			false	false																	
112163	1260	0						17005	1260																				0	0	0	0						
112332				false			false			false	false		false		false		false			false	false																	
112510				false			false			false	false		false		false		false			false	false																	
112556				false			false			false	false		false		false		false			false	false																	
112837								0	0																								418631	0	590033			
113003	0	0																											0	0	0	0						
113030				false			false			false	false		false		false		false			false	false																	
113441	100000	0		true	0	0	false			true	false		false		true	48847	false			false	false						466	0								-9	0	
113601				false			false			false	false		false		false		false			false	false																	
113740	11179	0						10325	1981																				0	0	0	0						
114149				false			false			false	false		false		false		false			false	false																	
114260	5778	0						8860	4689																				0	0	0	0						
114457				false			false			false	false		false		false		false			false	false																	
114774	2748	0		true	0	0	true	5907	488	true	false		false		true	505578	false			false	false						1449	0								9	0	
114840	14628	0		true	0	0	false			false	false		false		false		false			false	false																	
114859				false			false			false	false		true	9071	true	9449	false			false	false																	
115146				false			false			false	false		false		false		false			false	false																	
115575				false			false			false	false		true	8788	true	98721	false			false	false																	
116358				false			false			false	false		false		false		false			false	false																	
116554				false			true	8004	583	false	false		false		false		false			false	false																	
116741				false			false			false	false		false		false		false			false	false																	
117038	6352	0						0	0																				0	0	0	0						
117074				false			false			false	false		false		false		false			false	false																	
117458	0	3081		true	0	0	false			false	false		false		false		false			false	false																	
117775	0	0						0	0																				0	0	0	0						
118156				false			false			false	false		false		false		false			false	false																	
118660				false			false			false	false		false		true	5602	false			false	false																	
118736				false			false			false	false		false		false		false			false	false																	
119153	0	0																											0	0	0	0						
119779	0	64422																											0	0	0	0						
119872				false			false			false	false		false		true	35255	false			false	false																	
120476				false			false			false	false		false		false		false			false	false																	
120542				false			false			false	false		false		true	43637	false			false	false																	
120609				false			false			false	false		true	10571	true	174564	false			false	false																	
120953				false			false			false	false		false		false		false			false	false																	
121642	53740	0						44780	8357																				0	0	0	0						
121651				false			false			true	false		false		false		false			false	false						0	249312								0	1287	
121914				false			false			false	false		false		false		false			false	false																	
122153				false			false			false	false		false		false		false			false	false																	
122546				false			false			false	false		false		false		false			false	false																	
122854	510762	0						50989	16576																				0	0	0	0				103	0	
123075				false			false			false	false		false		false		false			false	false																	
123374				false			false			false	false		false		false		false			false	false																	
124344	76872	0		true	0	0	false			false	false		false		true	231333	false			false	false																	
124830				false			false			false	false		false		false		false			false	false																	
125154	0	0																											0	0	0	0						
125855	9327	0		true	0	0	true	8316	382	true	false		false		true	33003	false			false	false						2866	0								-3	0	
125873				false			false			false	false		false		true	27128	false			false	false																	
126012				false			false			false	false		false		false		false			false	false																	
126049				false			false			false	false		false		false		false			false	false																	
126375				false			false			false	false		false		false		false			false	false																	
126553	17176	0						22953	5351																				0	0	0	0						
126834	252	0		true	0	0	false			false	false		false		true	109121	false			false	false																	
127055				false			false			false	false		true	83	true	39638	false			false	false																	
127224				false			false			false	false		true	195	false		false			false	false																	
128258				false			false			false	false		false		false		false			false	false																	
128904	4812643	0						9056	3068																				0	0	0	0						
129349				false			false			false	false		true	9391	false		false			false	false																	
129358				false			true	20301	3324	false	false		false		false		false			false	false																	
129479				false			true	12750	2552	false	false		false		false		false			false	false																	
129732	550000	577363						0	0																				0	0	0	0				656	0	
129853				false			false			false	false		false		false		false			false	false																	
129910	1	0		true	0	0	true	3358	1779	false	false		false		true	1270	false			false	false																	
130345				false			false			false	false		true	169	true	158540	false			false	false																	
130541	1100702	0						23887	2409																				0	0	0	0						
131436	0	0						0	0																				0	0	0	0						
131717	0	0						0	0																				0	0	0	0						
131940				false			false			false	false		false		false		false			false	false																	
132107	257249	0		true	0	49506	false			false	false		true	23681	true	217385	false			false	false																	
132451				false			false			false	false		false		false		false			false	false																	
132778				false			false			false	false		false		true	45892	false			false	false																	
132938				false			false			false	false		false		false		false			false	false																	
133579	0	0						0	0																				0	0	0	0						
133850				false			true	18119	4233	false	false		false		false		false			false	false																	
133971				false			false			false	false		false		false		false			false	false																	
134156				false			false			false	false		false		false		false			false	false																	
134437	3882	0		true	0	0	false			true	false		false		true	62824	false			false	false						25707	0								181	0	
134455				false			false			false	false		false		false		false			false	false																	
134848				false			false			false	false		false		false		false			false	false																	
135836				false			false			false	false		false		false		false			false	false																	
135854				false			false			false	false		false		true	44634	false			false	false																	
136048				false			false			false	false		true	2076	false		false			false	false																	
136338	5000	0		true	0	0	false			false	false		false		false		false			false	false																	
136459				false			false			false	false		false		false		false			false	false																	
136655				false			false			false	false		true	19509	false		false			false	false																	
137205	25000	0		true	0	0	false			false	false		false		true	167710	false			false	false																	
137447				false			false			false	false		false		false		false			false	false																	
137456				false			false			false	false		false		false		false			false	false																	
137559				false			false			false	false		false		false		false			false	false																	
137643				false			false			false	false		false		false		false			false	false																	
137652	266784	0						180963	55102																				0	0	0	0				299	0	
