"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
256179																																																																																																																																																																																																																																																	
256553																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		5225	0	0	5112	0	0	589069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594294	0	0	594181	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5112			5112							113				113				
257233																																																																																																																																																																																																																																																	
257345																																																																																																																																																																																																																																																	
257578																																																																																																																																																																																																																																																	
257653																																																																																																																																																																																																																																																	
257756																																																																																																																																																																																																																																																	
258146																																																																																																																																																																																																																																																	
258306																																																																																																																																																																																																																																																	
258379																																																																																																																																																																																																																																																	
258539																																																																																																																																																																																																																																																	
258771																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		75314	10118	133	10640	0	0	1246645	1860	12848	0	0	12848	0	1280	0	0	0	1280	0	0	0	0	24698	0	24698	0	0	1362645	10118	24831	1270133	77799	0	0	0	0	0	0	0	0	0	10588	195	3	10780	0	74249				74249														
258874																																																																																																																																																																																																																																																	
259059																																																																																																																																																																																																																																																	
259330																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		150	0	0	150	0	0	135565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135715	0	0	135715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
259442																																																																																																																																																																																																																																																	
259956																																																																																																																																																																																																																																																	
260055																																																																																																																																																												8925	8925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	29	0	0	698848	0	4155	0	0	4155	0	0	0	0	0	0	0	0	8925	0	0	0	0	0	0	711957	0	0	711957	0	0	0	8925	0	23	0	23	0	0	8961	0	23	8938	0	0	0	0	0	0	29	0	0	29	0	0	0	0	0	0	0	0	0	
260831																																																																																																																																																																																																																																																	
261146																																																																																																																																																																																																																																																	
261360																																																																																																																																																																																																																																																	
261940																																																																																																																																																																																																																																																	
262059																																																																																																																																																																																																																																																	
262237																																																																																																																																																																																																																																																	
262358																																																																																																																																																																																																																																																	
262741																																																																																																																																																																																																																																																	
262844																																																																																																																																																																																																																																																	
262956																																																																																																																																																																																																																																																	
263243																																																																																																																																																																																																																																																	
263627																																																																																																																																																																																																																																																	
264455																																																																																																																																																																																																																																																	
264772																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38027	0	0	3525	0	0	370466	1246843	407773	0	0	0	407773	253800	0	0	0	253800	0	0	0	0	0	0	0	0	0	2316909	0	0	373991	1942918	0	0	0	0	0	0	0	0	0	18444	0	0	12072	6372	0	0	0	0	0	0	0	0	0	0	34502	0	0	0	34502	0	0	0	
265340																																																																																																																																																																																																																																																	
265407																																																																																																																																																																																																																																																	
265452																																																																																																																																																																																																																																																	
265676																																																																																																																																																																																																																																																	
266066																																																																																																																																																																																																																																																	
266244																																																																																																																																																																																																																																																	
266253																																																																																																																																																																																																																																																	
266655																																																																																																																																																																																																																																																	
266851																																																																																																																																																																																																																																																	
266945																																																																																																																																																																																																																																																	
267652																																																																																																																																																																																																																																																	
268006																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	47511	0	430107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11985	0	11985	0	0	394581	47511	11985	430107	0	0	0	0	0	0	0	0	0	0	757	0	0	757	0																			
268136																																																																																																																																																																																																																																																	
268677																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		142	0	0	0	0	0	49106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49248	0	0	49106	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142				142														
268828																																																																																																																																																																																																																																																	
268976																																																																																																																																																																																																																																																	
269049																																																																																																																																																																																																																																																	
269058																																																																																																																																																																																																																																																	
269571																																																																																																																																																																																																																																																	
269759																																																																																																																																																																																																																																																	
270148																																																																																																																																																																																																																																																	
270353																																																																																																																																																																																																																																																	
270504																																																																																																																																																																																																																																																	
270531																																																																																																																																																																																																																																																	
270652																																																																																																																																																																																																																																																	
271136																																																																																																																																																																																																																																																	
271275																																																																																																																																																																																																																																																	
271341																																																																																																																																																																																																																																																	
271529																																																																																																																																																																																																																																																	
272030																																																																																																																																																																																																																																																	
272058																																																																																																																																																																																																																																																	
272151																																																																																																																																																																																																																																																	
272272																																																																																																																																																																																																																																																	
272302																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	353921	115562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469483	0	353921	115562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
273336																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		9852	0	0	3887	0	24271	613846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	647969	0	24271	617733	5965	0	0	0	0	0	0	0	0	0	3887	0	0	3887	0											1439				1439	3887			
273550																																																																																																																																																																																																																																																	
273653																																																																																																																																																																																																																																																	
273662																																																																																																																																																																																																																																																	
273840																																																																																																																																																																																																																																																	
273859																																																																																																																																																																																																																																																	
274025																																																																																																																																																																																																																																																	
274052																																																																																																																																																																																																																																																	
274829																																																																																																																																																																																																																																																	
274856																																																																																																																																																																																																																																																	
275255																																																																																																																																																																																																																																																	
275358																																																																																																																																																																																																																																																	
275479																																																																																																																																																																																																																																																	
275657																																																																																																																																																																																																																																																	
276074																																																																																																																																																																																																																																																	
276159																																																																																																																																																																																																																																																	
276551																																																																																																																																																																																																																																																	
276579																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1210373	0	127299	972289	0	970300	9808724	3	42757	0	0	42757	0	0	0	0	0	0	0	0	0	0	48262	0	0	48262	0	12080419	0	1097599	10872032	110788	0	0	0	0	0	0	0	0	0	397864	0	64508	333356	0						419281			419281		553008			553008					
276645																																																																																																																																																																																																																																																	
276654																																																																																																																																																																																																																																																	
276850																																																																																																																																																																																																																																																	
276953																																																																																																																																																																																																																																																	
277240																																																																																																																																																																																																																																																	
277277																																																																																																																																																																																																																																																	
277679																																																																																																																																																																																																																																																	
277736																																																																																																																																																																																																																																																	
277820																																																																																																																																																																																																																																																	
278256																																																																																																																																																																																																																																																	
278555																																																																																																																																																																																																																																																	
278733																																																																																																																																																																																																																																																	
278751																																																																																																																																																																																																																																																	
278818																																																																																																																																																												19833	19364	0	0	0	0	0	0				0	0	0	0	0	0		0	0		3	0	0	3	0	184057	214870	0	0	0	0	0	0	0	0	0	0	0	0	0	19833	0	0	0	0	0	0	418763	0	184057	234706	0	0	0	19364	0	0	0	0	0	0	20635	0	0	20635	0						3			3										
278872																																																																																																																																																																																																																																																	
279105																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	3165	307492	5229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315886	0	3165	307492	5229	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
279842																																																																																																																																																																																																																																																	
279954																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	34562	326772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361334	0	34562	326772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
280110	153630	1287352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16214	21486	0	37700	0	0	37185498	0	0	0	0	0	0	51148	0	0	51148	0	10282	0	0	0	10282	792834	74289	872175	0	12576	0	0	12576	0	37429348	814320	74289	38159097	10282	0	0	0	0	0	460700	58008	1689658	386	7186	0	0	7186	0	0	0	0	0	0	0	0	0	0	0	1294538	460700	58008	1696844	386	0	0	0	0	0	12480	25220	0	37700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60341	0	1089	62441	0	1131	37185498																																																																																						
280138																																																																																																																																																																																																																																																	
280352																																																																																																																																																																																																																																																	
280558																																																																																																																																																																																																																																																	
282075																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1930	0	0	1930	0	0	307174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309104	0	0	309104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1930			1930										
282226																																																																																																																																																																																																																																																	
282824																																																																																																																																																																																																																																																	
283157																																																																																																																																																																																																																																																	
283438																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	363899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363899	0	363899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
283652																																																																																																																																																																																																																																																	
283737																																																																																																																																																																																																																																																	
283867																																																																																																																																																																																																																																																	
284154																																																																																																																																																																																																																																																	
284239																																																																																																																																																																																																																																																	
284556																																																																																																																																																																																																																																																	
284752																																																																																																																																																																																																																																																	
284958																																																																																																																																																																																																																																																	
285151																																																																																																																																																																																																																																																	
285348																																																																																																																																																																																																																																																	
285544																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	8847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8847	0	0	8847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
285553																																																																																																																																																																																																																																																	
285740																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	18818	122610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141428	0	18818	122610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
285852																																																																																																																																																																																																																																																	
285928																																																																																																																																																																																																																																																	
286251																																																																																																																																																																																																																																																	
286457																																																																																																																																																																																																																																																	
286840																																																																																																																																																																																																																																																	
287007																																																																																																																																																																																																																																																	
287342																																																																																																																																																																																																																																																	
287922																																																																																																																																																																																																																																																	
287959																																																																																																																																																																																																																																																	
288152																																																																																																																																																																																																																																																	
288376																																																																																																																																																																																																																																																	
288853																																																																																																																																																												0	0	0	0	0	0	0	0				0	1966	0	2133	0	0		0	0		42307	0	0	29986	0	2054	6082830	0	0	0	0	0	0	259894	0	0	259894	0	0	0	0	0	0	0	0	0	0	6387085	0	2054	6372710	12321	0	0	0	0	0	0	0	0	0	30	0	0	7	23	12316				12316	29960			29960										
289056																																																																																																																																																																																																																																																	
289225																																																																																																																																																																																																																																																	
289515																																																																																																																																																																																																																																																	
289702																																																																																																																																																																																																																																																	
289739																																																																																																																																																																																																																																																	
289757																																																																																																																																																																																																																																																	
290249																																																																																																																																																																																																																																																	
290838																																																																																																																																																																																																																																																	
290922																																																																																																																																																																																																																																																	
291059																																																																																																																																																																																																																																																	
291376																																																																																																																																																																																																																																																	
291611																																																																																																																																																																																																																																																	
291732																																																																																																																																																																																																																																																	
292234																																																																																																																																																																																																																																																	
292467																																																																																																																																																																																																																																																	
292850																																																																																																																																																																																																																																																	
292908																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1061	0	0	0	0	0	275680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276741	0	0	275680	1061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1061				1061														
293053																																																																																																																																																																																																																																																	
293352																																																																																																																																																																																																																																																	
293437																																																																																																																																																																																																																																																	
293651																																																																																																																																																																																																																																																	
293754																																																																																																																																																																																																																																																	
294023																																																																																																																																																																																																																																																	
294751																																																																																																																																																																																																																																																	
294779																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	848	40446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41294	0	848	40446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
294827																																																																																																																																																																																																																																																	
295011																																																																																																																																																																																																																																																	
295057																																																																																																																																																																																																																																																	
295646																																																																																																																																																																																																																																																	
296456																																																																																																																																																																																																																																																	
296474																																																																																																																																																																																																																																																	
296559																																																																																																																																																																																																																																																	
296755																																																																																																																																																																																																																																																	
296858																																																																																																																																																																																																																																																	
297051																																																																																																																																																																																																																																																	
297761																																																																																																																																																																																																																																																	
