"IDRSSD"	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	RCONMG95	
1669																								0	0	4002	3758	0	0	21140	17792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1856																								0	0	222	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
2161																								0	0	0	0					0	0	0	0	0	0	3939	3743	0	0	0	0	0	0	0	0	0	0	1001	820		
2732																								0	0	14223	13571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
2750																								0	0	7570	6886	0	0	198	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3252																								0	0	13341	13207	0	0	6386	5975	0	0	0	0	0	0	12398	11918	0	0	0	0	0	0	13835	13222	0	0	0	0		
3458																								0	0	2722	2637	0	0	5122	4364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3720																								7753	6834	9969	9457	0	0	64149	54726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3971																								0	0	52444	44463	0	0	8972	7942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
4156																								0	0	9108	8103	0	0	5779	5151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
4231																								0	0	4414	4268	0	0	18185	15566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
5069																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
5135																								0	0	24607	23448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
5210																								0	0	228489	198830	2864	2678	185417	161628	0	0	0	0	0	0	37582	33025	0	0	0	0	0	0	679	638	0	0	0	0		
5461																								26836	24872	81001	75270	106170	95057	6063	5516	0	0	0	0	466	429	4066	3902	0	0	0	0	0	0	0	0	0	0	0	0		
5751																								0	0	4086	4058	0	0	12239	11954	0	0	0	0	0	0	2041	2152	0	0	0	0	0	0	190	189	0	0	3456	3294		
6039																								0	0	9500	9239					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
6329																								0	0	54100	50994					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
7009																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
7045																								0	0	1006	904					0	0	0	0	0	0	367	332	0	0	0	0	0	0	0	0	0	0	0	0		
7072																								0	0	9000	7986	39678	36570	565	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
7456																								0	0	3456	3098	0	0	253	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
7634																								0	0	1468	1375	0	0	5802	5198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
8033																								0	0	13180	12561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
8462																								0	0	30059	27391	0	0	39499	35687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
8631																								0	0	13099	11969	0	0	7811	6778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
9357																								0	0	15875	14911	0	0	11175	10662	0	0	0	0	0	0	7557	7226	0	0	0	0	0	0	1264	1259	0	0	0	0		
9553																								0	0	94	92	0	0	16861	14961	0	0	0	0	0	0	32	30	0	0	0	0	0	0	0	0	0	0	0	0		
9807																								27496	26915	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
9955																								0	0	15409	13959	0	0	399	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
10250																								0	0	19276	16911	0	0	117367	103237	0	0	0	0	0	0	586	558	0	0	0	0	0	0	0	0	0	0	0	0		
10849																								0	0	8419	7929	0	0	11041	9930	0	0	31	26	0	0	6366	5815	0	0	0	0	0	0	0	0	0	0	0	0		
11145																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32776	30013	-821	
11640																								0	0	22081	19059	0	0	12481	10026	0	0	0	0	0	0	12135	10872	0	0	0	0	0	0	0	0	0	0	0	0		
11837																								0	0	14315	13257	0	0	36201	30716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
12030																								0	0	3611	3625	0	0	0	0	0	0	0	0	219	220	2349	2361	0	0	0	0	0	0	0	0	0	0	0	0		
12142																								10046	9185	1	1	34467	31345	13344	12179	0	0	0	0	5018	4594	4442	4026	0	0	0	0	2277	1942	1883	1727	0	0	0	0		
12311																																																					
12647																								23922	21060	0	0	6559	5580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	197	0	0	0	0	0	0		
12946																								0	0	168502	149099	0	0	98047	84217	0	0	62	52	0	0	8599	6993	0	0	0	0	0	0	0	0	0	0	0	0		
13103																								27092	27092	0	0					0	0	70514	65826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
13251																								0	0	0	0	0	0	1550	1339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
13457																								0	0	1412	1267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14155																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14650																								0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14753																								0	0	4945	4542	90	87	456	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14865																								0	0	122986	116808	1300	1189	10126	9757	0	0	4542	4484	0	0	44741	42785	0	0	0	0	0	0	5350	5165	0	0	0	0		
14977																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
16551																								0	0	1997	1905	0	0	582	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
17110																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
17147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381915	312449	114585	97087					0	0	0	0	11433	10856	47097	40703	0	0	0	0	5671	5309	2001	1863	0	0	0	0		
17259																								0	0	2500	2379	0	0	6222	5242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
17950																								0	0	6142	5598	0	0	128284	112342	0	0	0	0	0	0	20339	18332	0	0	0	0	0	0	825	744	0	0	0	0		
17978																								88867	79078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
18050																								0	0	0	0	0	0	173145	152408	0	0	22461	20176	0	0	0	0	0	0	0	0	0	0	1674	1513	0	0	0	0		
18827																								0	0	34154	30365	0	0	7038	6285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
18836																								0	0	5489	5098	0	0	6335	5573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
18854																								0	0	160	154					0	0	0	0	0	0	12127	11067	0	0	0	0	0	0	2219	2012	0	0	0	0		
19356																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
19936																								0	0	17715	15435	41	41	26921	23968	0	0	0	0	0	0	1735	1711	0	0	0	0	0	0	0	0	0	0	0	0		
19972																								0	0	0	0	45	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
20053																								0	0	1262	1177	0	0	1357	1247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
20633																								0	0	12250	11075	0	0	12200	10853	0	0	0	0	0	0	7063	6178	0	0	0	0	0	0	0	0	0	0	0	0		
20857																								2500	2272	0	0	0	0	2119	1982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
21256																								0	0	3399	3187	0	0	13	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
21359																								0	0	1788	1568	0	0	10886	9360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
21658																								0	0	20270	18585					0	0	0	0	0	0	1490	1384	0	0	0	0	0	0	0	0	0	0	0	0		
22048																								0	0	4479	4024	0	0	28816	24660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
22543																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
22552																								0	0	0	0	0	0	12045	10559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
22730																								0	0	3311	3000	0	0	44994	39607	0	0	873	755	0	0	6146	5701	0	0	0	0	0	0	2465	2234	0	0	0	0		
23456																								0	0	0	0	0	0	54280	47569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
23504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10701	8740	53650	49846	89359	76075	0	0					10701	8740	53650	49846	79236	68724	20950	18505	0	0	0	0	177443	153993	118980	101636	0	0	0	0		
23643																								0	0	2040	1984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
23755																								0	0	7264	6373	19770	19229	21177	18721	0	0	0	0	0	0	3693	3218	0	0	0	0	0	0	0	0	0	0	0	0		
24006																								0	0	38920	38601	0	0	49629	48629	0	0	0	0	0	0	1376	1356	0	0	0	0	0	0	42738	40393	0	0	0	0		
24378																								2000	1945	0	0	9081	8196	5555	5318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
24659																								515	506	1000	997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
24949																								13950	12671	6187	5802	22225	21217	6621	6409	0	0	0	0	16643	15994	13035	12825	0	0	0	0	14535	13361	5829	5346	0	0	0	0		
25357																								0	0	0	0	609	603	7606	7542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
25647																								0	0	12359	11312					0	0	0	0	0	0	417	417	0	0	0	0	0	0	294	246	0	0	0	0		
26765																								0	0	0	0	0	0	184974	161666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
27070																								0	0	10975	10101	0	0	27502	24641	0	0	0	0	0	0	5265	4654	0	0	0	0	0	0	5727	5175	0	0	3881	3712		
27548																								0	0	12801	12764	0	0	18531	16692	0	0	0	0	0	0	4748	4683	0	0	0	0	0	0	5581	4803	0	0	73552	66595		
27614																								0	0	0	0	0	0	139226	118934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
27847																								0	0	0	0	34	33	28156	24715	0	0	0	0	0	0	7836	6545	0	0	0	0	0	0	0	0	0	0	0	0		
28013																								0	0	75958	72087					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
28152																								3445	3372	7497	6929					0	0	0	0	0	0	1620	1501	0	0	0	0	0	0	0	0	0	0	0	0		
28675																								0	0	6670	6456					0	0	0	0	0	0	2829	2720	0	0	0	0	0	0	0	0	0	0	0	0		
28732																								7391	7187	6474	5885	1276	1237	7059	6266	0	0	0	0	0	0	480	473	0	0	0	0	0	0	0	0	0	0	0	0		
29476																								0	0	1500	1458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
29636																								4033	3599	0	0	215632	196146	66314	57508	0	0	9387	9217	5952	5476	1352	1191	0	0	0	0	54842	48582	1909	1813	0	0	0	0		
29878																								0	0	50059	46122					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30052																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30502																								0	0	73265	63879	0	0	227493	189549	0	0	0	0	0	0	5940	5266	0	0	0	0	0	0	165	162	0	0	0	0	0	
30650																								0	0	5320	4883	0	0	6501	5762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30810																																																					
31134																								0	0	2000	1786					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31255																								0	0	267	267					0	0	0	0	0	0	949	912	0	0	0	0	0	0	0	0	0	0	0	0		
31657																								0	0	0	0	102217	88182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31826																								0	0	9598	8355					0	0	0	0	0	0	83	84	0	0	0	0	0	0	0	0	0	0	0	0		
31835																								0	0	17502	15206	0	0	1765	1473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
32234																								0	0	964	963	11188	10315	0	0	0	0	4690	4647	3821	3455	0	0	0	0	0	0	0	0	21	1	947	861	2468	2381		
32766																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
32971																								0	0	0	0	1	1	4077	3919	0	0	608	591	0	0	2855	2710	0	0	0	0	0	0	2522	2357	0	0	0	0		
33147																								0	0	2523	2251	0	0	4466	3855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	210	0	0	0	0		
33259																								0	0	31021	26771	0	0	27671	23562	0	0	0	0	0	0	950	886	0	0	0	0	0	0	0	0	0	0	0	0		
33370																								0	0	0	0	19	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
33839																								0	0	9505	8773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
33857																								0	0	0	0					0	0	1161	927	0	0	0	0	0	0	0	0	0	0	1357	1286	0	0	0	0		
34434																								0	0	14667	13500	0	0	23500	20846	0	0	0	0	0	0	503	484	0	0	0	0	0	0	6542	5771	0	0	0	0		
34537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1015	861	394655	381505	0	0	41084	40788					1015	861	394655	381505	88615	77249	282605	261644	0	0	0	0	3519	2948	44396	42234	0	0	12244	11215		
34555																								0	0	7572	7145					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
34742																								0	0	28967	26224	0	0	9591	8594	0	0	993	922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
35057																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
35301																																																					
35646																								0	0	9700	8682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
35879																								27793	27793	0	0	0	0	8439	7364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	717	629	0	0	0	0		
36456																								0	0	18988	16518	0	0	7124	6110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
36933																								0	0	5216	4690	0	0	38461	32848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
37051																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
37341																								0	0	819	797	0	0	387	335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
37435																								34823	31379	50154	48638	9481	8376	157260	137697	0	0	10718	10356	9404	8552	30344	25776	0	0	0	0	0	0	20321	18658	0	0	0	0		
37640																								0	0	21297	18793					0	0	0	0	0	0	249606	207596	0	0	0	0	0	0	4498	3587	0	0	0	0		
37659																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
37949																								0	0	4638	4587	0	0	29063	26057	0	0	4831	4799	0	0	216	215	0	0	0	0	0	0	1199	1078	0	0	0	0		
38740																								0	0	350	327	0	0	51222	43164	0	0	0	0	0	0	23082	19750	0	0	0	0	0	0	1077	856	0	0	0	0		
39327																								19406	18522	46128	42241	0	0	81514	73051	0	0	0	0	0	0	24734	22385	0	0	0	0	0	0	7136	6455	0	0	0	0		
39756																								0	0	4523	4712					0	0	0	0	0	0	4914	5222	0	0	0	0	0	0	914	703	0	0	0	0		
40033																								0	0	6936	6029	2	2	1997	1813	0	0	254	266	0	0	0	0	0	0	0	0	0	0	118	110	0	0	0	0		
40499																								19839	19005	49347	41217					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40855																								0	0	6545	6475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
41553																								0	0	64515	52466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
41629																								0	0	29988	26621	0	0	1960	1673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
41825																								1909	1734	3511	2979					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
42037																								0	0	1000	955	0	0	11929	10399	0	0	419	402	0	0	184	168	0	0	0	0	0	0	0	0	0	0	0	0		
42354																								0	0	3008	2978	0	0	23302	19835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
42372																								0	0	3450	3426	0	0	14617	13442	0	0	0	0	0	0	707	716	0	0	0	0	0	0	31551	27372	0	0	0	0		
42420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3497	3418	0	0	22381	18019	1000	883					3497	3418	0	0	0	0	0	0	0	0	0	0	35692	28918	133947	111365	0	0	0	0		
42448																								0	0	24583	22026					0	0	0	0	0	0	0	0	0	0	0	0	0	0	677	612	0	0	0	0		
42457																								0	0	1000	942	0	0	8595	7356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1977	1964		
43052																								0	0	3077	2936	0	0	9268	8778	0	0	0	0	0	0	905	835	0	0	0	0	0	0	0	0	0	0	0	0		
43351																								0	0	0	0	0	0	569	555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
43856																								0	0	1859	1744	0	0	2806	2603	0	0	0	0	0	0	4552	4348	0	0	0	0	0	0	0	0	0	0	0	0		
43959																								0	0	21595	17095	0	0	23156	20135	0	0	0	0	0	0	943	826	0	0	0	0	0	0	0	0	0	0	0	0		
44040																								0	0	17459	15834	0	0	60215	52853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
44433																								0	0	5482	4840					0	0	0	0	0	0	17093	15075	0	0	0	0	0	0	0	0	0	0	4204	3573		
44741																								0	0	47252	44058	0	0	1926	1663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
44750																								0	0	37942	27524	0	0	356	331	0	0	0	0	0	0	251	230	0	0	0	0	0	0	0	0	0	0	0	0		
44929																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
45038																								0	0	23015	20226					0	0	989	878	0	0	3538	3040	0	0	0	0	0	0	706	637	0	0	0	0		
45047																								0	0	10027	9389	0	0	6751	6046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
45056																								0	0	7605	6975	0	0	4497	4142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
45430																								0	0	2000	1741	0	0	31985	27387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
45458																								0	0	4574	4005	0	0	25163	21817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	326	0	0	0	0		
45551																								0	0	16406	14822	0	0	68608	59860	0	0	7617	7015	0	0	6183	5591	0	0	0	0	0	0	2013	1707	0	0	0	0		
45560																								0	0	24474	20671					0	0	14368	13953	0	0	0	0	0	0	0	0	0	0	14959	14524	0	0	0	0		
45775																								0	0	17483	14444	0	0	14830	12448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
46053																								0	0	26563	23287	0	0	31941	28071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
46941																								0	0	16186	14931	0	0	24061	20669	0	0	0	0	0	0	785	691	0	0	0	0	0	0	0	0	0	0	0	0		
47247																								0	0	517	484					0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	123	0	0	0	0		
47500																								0	0	9971	9116	0	0	41704	34886	0	0	0	0	0	0	1917	1646	0	0	0	0	0	0	0	0	0	0	0	0		
48057																								0	0	10840	9570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
48150																								0	0	0	0	0	0	1480	1331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
48374																								0	0	45359	43592	0	0	15670	13509	0	0	5103	4407	0	0	0	0	0	0	0	0	0	0	6905	5744	0	0	0	0		
48440																								0	0	11215	9239	0	0	10649	9246	0	0	0	0	0	0	8907	7439	0	0	0	0	0	0	0	0	0	0	0	0		
49054																								0	0	22784	19864	0	0	1403	1238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49148																								0	0	0	0	0	0	38223	33195	0	0	0	0	0	0	472	438	0	0	0	0	0	0	0	0	0	0	0	0		
49241																								0	0	22235	20088	4735	4034	4204	3571	0	0	0	0	1875	1659	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49652																								0	0	8983	8235	0	0	7385	6503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49858																								0	0	0	0	0	0	1303	1197	0	0	0	0	0	0	997	947	0	0	0	0	0	0	0	0	0	0	0	0		
49951																								0	0	8444	7321	0	0	14423	12512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
50144																								0	0	0	0	43881	37766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
50461																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
51253																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
51356																								0	0	25992	24594					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
51459																								0	0	32011	29614	0	0	75125	66552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
51842																								0	0	34600	29606					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
52719																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
52951																								0	0	15403	15007	0	0	56433	53556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
53051																								0	0	0	0	26524	23368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
54058																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
