"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
106452																																																																																																						
106676																																																																																																						
107244																																																														5996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0						0	0						0	
107570																																																																																																						
107758																																																																																																						
108072																																																																																																						
108269																																																																																																						
108652																																																																																																						
108746																																																																																																						
108951																																																																																																						
109136																																																																																																						
109154																																																																																																						
109453																																																																																																						
109574																																																																																																						
109659																																																																																																						
110413																																																														114200	0	0	0	0	0	0	0	0			0	0	0	0	0	75295					0	0	0	0		0						0	0						0	
110936																																																																																																						
110945																																																																																																						
110972																																																																																																						
111157																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
111205																																																																																																						
111942																																																																																																						
111979																																																																																																						
112163																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
112332																																																																																																						
112510																																																																																																						
112556																																																																																																						
112837	82259373	0	0	0	0	72311	0	0	0	0	0	0	0	0	0	0	0	0	0	2955	0	0	0	0	0	0	4028	0	0	77555	627786	0	0	0	0	0	0	0	0	0	25200209	0	6652808	0	0	0	0	0	0	0	0	0	0	0	0	15174	0	0	0	0	0																											0	0	0	0	945	0	0	0	0	0	0	0	0	0	
113003																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
113030																																																																																																						
113441																																																																																																						
113601																																																																																																						
113740																																																														10666	0	0	0	0	0	0	0	0			36261	0	36261	0	0	17606					0	0	0	0		0						0	0						0	
114149																																																																																																						
114260																																																														266989	0	0	0	0	0	0	0	0			0	0	0	0	0	1075019					0	1715	0	0		0						0	0						0	
114457																																																																																																						
114774																																																																																																						
114840																																																																																																						
114859																																																																																																						
115146																																																																																																						
115575																																																																																																						
116358																																																																																																						
116554																																																																																																						
116741																																																																																																						
117038																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
117074																																																																																																						
117458																																																																																																						
117775																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
118156																																																																																																						
118660																																																																																																						
118736																																																																																																						
119153																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
119779																																																														3191	0	0	0	0	0	0	0	0			1087	0	135	0	880	270056					0	0	0	0		0						0	0						0	
119872																																																																																																						
120476																																																																																																						
120542																																																																																																						
120609																																																																																																						
120953																																																																																																						
121642																																																														255761	0	0	0	0	0	0	0	0			0	0	0	0	0	11					0	0	0	0		0						0	0						0	
121651																																																																																																						
121914																																																																																																						
122153																																																																																																						
122546																																																																																																						
122854																																																														0	0	0	0	0	0	0	0	0	0	0	94770	0	80727	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
123075																																																																																																						
123374																																																																																																						
124344																																																																																																						
124830																																																																																																						
125154																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
125855																																																																																																						
125873																																																																																																						
126012																																																																																																						
126049																																																																																																						
126375																																																																																																						
126553																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
126834																																																																																																						
127055																																																																																																						
127224																																																																																																						
128258																																																																																																						
128904																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80447	0	0	0	0		0	0	0	0	0						0	0						0	
129349																																																																																																						
129358																																																																																																						
129479																																																																																																						
129732																																																														1788648	0	0	0	0	0	0	0	0			0	0	0	0	0	1546					0	0	0	0		0						0	0						0	
129853																																																																																																						
129910																																																																																																						
130345																																																																																																						
130541																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	1490534					0	0	0	0		0						0	0						0	
131436																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	40347					0	0	0	0		0						0	0						0	
131717																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
131940																																																																																																						
132107																																																																																																						
132451																																																																																																						
132778																																																																																																						
132938																																																																																																						
133579																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	21650					0	0	0	0		0						0	0						0	
133850																																																																																																						
133971																																																																																																						
134156																																																																																																						
134437																																																																																																						
134455																																																																																																						
134848																																																																																																						
135836																																																																																																						
135854																																																																																																						
136048																																																																																																						
136338																																																																																																						
136459																																																																																																						
136655																																																																																																						
137205																																																																																																						
137447																																																																																																						
137456																																																																																																						
137559																																																																																																						
137643																																																																																																						
137652																																																														1563317	336846	0	6164	0	0	0	0	0			4683	0	4683	0	0	32485362					0	30733	0	0		0						0	0						0	
137915																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	338576					0	0	0	0		0						0	0						0	
138051																																																																																																						
138257																																																																																																						
138556																																																																																																						
139133																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
139478																																																																																																						
139553																																																																																																						
139656																																																														456916	0	0	0	0	0	0	0	0			33237	0	1177	0	33237	0					0	0	0	0		0						0	0						0	
139740																																																														85010	0	0	0	0	0	0	0	0			21791	0	94	0	0	0					0	0	0	0		0						0	0						0	
139843																																																														410580	0	0	0	0	0	0	0	0			75556	0	1764	0	75556	366474						186	0	0		0						0	0						0	
140157																																																																																																						
140362																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
140634																																																																																																						
141211																																																																																																						
141350																																																																																																						
141556																																																														339455	0	0	0	0	0	0	0	0			0	0	0	0	0	5635						0	0	0		0						0	0						0	
141677																																																																																																						
141958																																																																																																						
142049																																																																																																						
142179																																																																																																						
142955																																																																																																						
143372																																																																																																						
143662																																																														1012168	1626507	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12726615	0	0	0	0	0	1560	0	0	0	0						0	0						0	
143859																																																																																																						
143952																																																																																																						
144034																																																																																																						
144052																																																																																																						
144155																																																														5347	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
144678																																																																																																						
144856																																																																																																						
144913																																																																																																						
145059																																																																																																						
145545																																																																																																						
145554																																																																																																						
145741																																																																																																						
145844																																																																																																						
146056																																																																																																						
146663																																																																																																						
147651																																																																																																						
147679																																																																																																						
147857																																																														0	0	0	0	0	0	0	0	0			4869	0	37	0	0	0					0	0	0	0		0						0	0						0	
147923																																																																																																						
148171																																																																																																						
148238																																																																																																						
148340																																																																																																						
148470																																																																																																						
148715																																																																																																						
148920																																																																																																						
149150																																																																																																						
150035																																																														24504	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
150044																																																																																																						
150727																																																																																																						
151546																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
151957																																																																																																						
152057																																																																																																						
152253																																																																																																						
152431																																																																																																						
152440																																																																																																						
153054																																																																																																						
153353																																																																																																						
154154																																																																																																						
154770																																																																																																						
155759																																																																																																						
156457																																																																																																						
156635																																																																																																						
156970																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	263					0	0	0	0		0						0	0						0	
157155																																																																																																						
157379																																																																																																						
157650																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
157744																																																																																																						
157856																																																																																																						
158376																																																																																																						
158741																																																																																																						
159636																																																														0	0	0	0	0	0	0	0	0			86259	0	86259	0	1188	0					0	0	0	0		0						0	0						0	
159645																																																																																																						
159953																																																																																																						
159971																																																																																																						
160360																																																																																																						
160454																																																																																																						
160959																																																														87892	0	0	0	0	0	0	0	0			87	0	2	0	0	0					0	0	0	0		0						0	0						0	
161273																																																																																																						
161602																																																																																																						
162337																																																																																																						
163343																																																																																																						
163549																																																														296102	0	0	0	0	0	0	70	0			1749	0	70	0	1749	626969					0	0	0	0		0						0	0						0	
163857																																																																																																						
164153																																																																																																						
164331																																																																																																						
164377																																																																																																						
164957																																																																																																						
164975																																																																																																						
165628																																																														362305	0	0	0	0	0	0	0	0	0	0	180611	0	7274	0	0	2141001	0	0	0	0		71	0	0	0	0						0	0						0	
165758																																																																																																						
166111																																																																																																						
166531																																																																																																						
166652																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	202484					0	0	0	0		0						0	0						0	
166849																																																																																																						
167453																																																																																																						
167752																																																																																																						
168357																																																														9630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0		0						0	0						0	
168571																																																																																																						
169354																																																																																																						
169653																																																														12693	0	0	0	0	0	0	0	0			0	0	0	0	0	2531163						1957	0	0		0						0	0						0	
169756																																																																																																						
170257																																																																																																						
170275																																																																																																						
170332																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
171133	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
171656																																																														0	0	0	0	0	0	0	0	0			23651	0	490	0	0	0						0	0	0		0						0	0						0	
171759																																																																																																						
171768																																																																																																						
172251																																																																																																						
172457																																																																																																						
172475																																																																																																						
172859																																																																																																						
173306																																																														0	0	0	0	0	0	0	0	0			1999	0	98	0	1999	129897						0	0	0		0						0	0						0	
173342																																																																																																						
173557																																																																																																						
173575																																																														0	0	0	0	0	0	0	0	0			271	0	18	0	0	0					0	0	0	0		0						0	0						0	
173641																																																																																																						
173959																																																																																																						
174321																																																																																																						
174367																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
174572																																																														102749	0	0	0	0	0	0	0	0			0	0	0	0	0	445571					0	0	0	0		0						0	0						0	
175056																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
175140																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	98608	34731					0	0	0	0		0						0	0						0	
175458																																																																																																						
175609																																																																																																						
176101																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
176325																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
176437																																																																																																						
176464																																																																																																						
176642																																																																																																						
177135																																																																																																						
177443																																																																																																						
177500																																																																																																						
177555																																																																																																						
177751																																																																																																						
177920																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
178150																																																																																																						
178244																																																																																																						
178356																																																																																																						
178851																																																																																																						
179148																																																																																																						
179335																																																																																																						
179700																																																														13140	0	0	0	0	0	0	0	0			0	0	0	0	0	60454						0	0	0		0						0	0						0	
180144																																																																																																						
180537																																																																																																						
180845																																																																																																						
181963																																																																																																						
182951																																																																																																						
183668																																																																																																						
183770																																																																																																						
183958																																																																																																						
184656																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
184759																																																																																																						
185251																																																																																																						
185448																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
185859																																																																																																						
186221																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
186548																																																																																																						
186717																																																																																																						
186744																																																																																																						
187648																																																																																																						
187947																																																														9841	0	0	0	0	0	0	0	0			0	0	0	0	0	160387						0	0	0		0						0	0						0	
188056																																																																																																						
188177																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
188430																																																														20475	0	0	0	0	0	0	0	0			0	0	0	0	0	27103						0	0	0		0						0	0						0	
188449																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
188720																																																																																																						
188739																																																																																																						
188917																																																																																																						
189129																																																																																																						
189745																																																														0	0	0	0	0	0	0	0	0			1388	0	1388	0	0	0					0	0	0	0		0						0	0						0	
189950																																																																																																						
190563																																																																																																						
190648																																																																																																						
190947																																																																																																						
190956																																																																																																						
191355																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	41892					0	0	0	0		0						0	0						0	
191935																																																																																																						
192147																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
192558																																																														0	0	0	0	0	0	0	0	0			808	0	73	0	808	216975					0	174	0	0		0						0	0						0	
192651																																																																																																						
192857																																																																																																						
193162																																																																																																						
193537																																																																																																						
193649																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
193809																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	259299						0	0	0		0						0	0						0	
194440																																																																																																						
194570																																																																																																						
194936																																																																																																						
195111																																																																																																						
195157																																																																																																						
195456																																																																																																						
196752																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
196800																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	15648	115652					0	0	0	0		0						0	0						0	
197142																																																																																																						
197254																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
197302																																																																																																						
197478	3890285	0	0	0	0	0	0	25966								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6367	20726	6367	14996	6367	285644	0	0	0	0	0	354	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197759																																																																																																						
198073																																																																																																						
198149																																																																																																						
198251																																																																																																						
198961																																																																																																						
199137																																																																																																						
199351																																																																																																						
199436																																																																																																						
199463																																																																																																						
200378																																																														28176	0	0	0	0	0	0	0	0			0	0	0	0	0	1618115						0	0	0		0						0	0						0	
200435																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
201254																																																																																																						
201834																																																														0	0	0	0	0	0	0	0	0			9760	0	9760	0	0	0					0	0	0	0		0						0	0						0	
202514																																																																																																						
202541																																																																																																						
202907																																																														503306	0	0	0	0	0	0	0	0	0	0	99800	0	3522	0	99800	445788	0	0	0	0		1142	0	0	0	0						0	0						0	
203043																																																														0	0	0	0	0	0	0	0	0			20849	0	4087	0	20849	260680					0	0	0	0		0						0	0						0	
203052																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
203575																																																																																																						
204004																																																														0	0	0	0	0	0	0	0	0	0	0	7644	0	1629	0	7644	75706	0	0	0	0	0	10	0	0	0	0						0	0						0	
204237																																																																																																						
204826																																																																																																						
205243																																																																																																						
205346																																																																																																						
205458																																																																																																						
205542																																																																																																						
206156																																																																																																						
206174																																																																																																						
206473																																																																																																						
206772																																																																																																						
206950																																																																																																						
207041																																																																																																						
207050																																																																																																						
207452																																																																																																						
207470																																																																																																						
207555																																																																																																						
207845																																																																																																						
207872																																																																																																						
208057																																																														8907	0	0	0	0	0	0	0	0			0	0	0	0	0	184477					0	0	0	0		0						0	0						0	
208244	1171569	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14092	0	14092	0	14092	4241081	0	0	0	0	0	1989	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208347																																																														0	0	0	0	0	0	0	0	0			16913	0	454	0	0	23401					0	0	0	0		0						0	0						0	
208440																																																																																																						
208459																																																																																																						
208570																																																																																																						
208655																																																																																																						
208972																																																																																																						
209148																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	104924					0	0	0	0		0						0	0						0	
209362																																																																																																						
209559																																																																																																						
209858																																																																																																						
210238																																																																																																						
210256																																																																																																						
210434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211114																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
211271																																																														0	682431	0	3409	0	0	0	0	0			111472	0	41503	0	0	2039869					0	0	0	0		0						0	0						0	
211338																																																																																																						
211851																																																																																																						
212018																																																														17866	0	0	0	0	0	0	0	0			0	0	0	0	0	18029						0	0	0		0						0	0						0	
212344																																																																																																						
212522																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	323296					0	0	0	0		0						0	0						0	
212577																																																														323106	0	0	0	0	0	0	0	0			0	0	0	0	0	63811					0	0	0	0		0						0	0						0	
213471																																																																																																						
213538																																																																																																						
213912																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	25777					0	0	0	0		0						0	0						0	
213958																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
214106																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
214414																																																														241440	0	0	0	0	0	0	0	0			0	0	0	0	0	365193					0	35	0	0		0						0	0						0	
214722																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	295653						0	0	0		0						0	0						0	
214807																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
