"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
1669																																																																																																																									false	false	false																																																																																																																		0				
1856																																																																																																																									false	false	false																																																																																																																		0				
2161																																																																																																																									false	false	false																																																																																																																		0				
2732																																																																																																																									true	true	false																																																																																																																		114				
2750																																																																																																																									true	false	false																																																																																																																		0				
3252																																																																																																																									true	false	false																																																																																																																		0				
3458																																																																																																																									false	false	false																																																																																																																		0				
3720																																																																																																																									true	false	false																																																																																																																		0				
3971																																																																																																																									false	false	false																																																																																																																		0				
4156																																																																																																																									false	false	false																																																																																																																		0				
4231																																																																																																																									false	false	false																																																																																																																		0				
5069																																																																																																																									false	false	false																																																																																																																		0				
5135																																																																																																																									false	false	false																																																																																																																		0				
5210																																																																																																																									true	true	true	92382	0	130	0	0	0	0	0	0	0	0	0	78539	0	284	0	0	580	161662	438	0	0	0	0	344496	580	880	10	7205	15																		0	0	0	10	0	0	11913	0	28	0	78539	0	284	0																																																					1496	15	0		
5461																																																																																																																									false	false	false																																																																																																																		0				
5751																																																																																																																									true	true	true																																																																																																																		259				
6039																																																																																																																									false	false	false																																																																																																																		0				
6329																																																																																																																									true	false	false																																																																																																																		0				
7009																																																																																																																									true	true	true	11265985	11207	2735	7	590661	0	9	0	216557	0	3	0	0	0	0	0	0	0	756670	279	0	0	0	0	12979686	12456	3049	8	21828375	6996																		3	194164	0	0	0	0	149813	1249	23	1	0	0	0	0																																																					52539	0	0		
7045																																																																																																																									true	true	true																																																																																																																		5				
7072																																																																																																																									false	false	false																																																																																																																		0				
7456																																																																																																																									false	false	false																																																																																																																		0				
7634																																																																																																																									false	false	false																																																																																																																		0				
8033																																																																																																																									false	false	false																																																																																																																		0				
8462																																																																																																																									false	false	false																																																																																																																		0				
8631																																																																																																																									false	false	false																																																																																																																		0				
9357																																																																																																																									false	false	false																																																																																																																		0				
9553																																																																																																																									false	false	false																																																																																																																		0				
9807																																																																																																																									true	true	true	0	66556	0	74	0	4834	0	17	0	0	0	0	0	38171	0	113	0	280815	0	0	0	0	0	0	0	393162	0	322	16077	5																		0	0	0	115	0	0	0	2786	0	3	0	33218	0	82																																																					177	18	0		
9955																																																																																																																									false	false	false																																																																																																																		0				
10250																																																																																																																									false	false	false																																																																																																																		0				
10849																																																																																																																									false	false	false																																																																																																																		0				
11145																																																																																																																									false	false	false																																																																																																																		0				
11640																																																																																																																									true	true	true																																																																																																																		261				
11837																																																																																																																									false	false	false																																																																																																																		0				
12030																																																																																																																									false	false	false																																																																																																																		0				
12142																																																																																																																									false	false	false																																																																																																																		0				
12311	true	true	true	5333195	719791	4381	158	3237	388316	22	148	0	0	0	0	2455111	284968	4935	340	27600	22567797	13354011	6520	444814	447598	173	85	22792860	24866911	16539	5827	109026768	1235																		0	0	39	4928	257490	159	1174892	200951	469	9	2423095	73421	4890	117																																																					0	0	0	0																																																																																																																					96759	3686	1631		
12647																																																																																																																									false	false	false																																																																																																																		0				
12946																																																																																																																									true	true	true																																																																																																																		282				
13103																																																																																																																									true	true	true																																																																																																																		0				
13251																																																																																																																									false	false	false																																																																																																																		0				
13457																																																																																																																									false	false	false																																																																																																																		0				
14155																																																																																																																									false	false	false																																																																																																																		0				
14650																																																																																																																									false	false	false																																																																																																																		0				
14753																																																																																																																									false	false	false																																																																																																																		0				
14865																																																																																																																									false	false	false																																																																																																																		0				
14977																																																																																																																									false	false	false																																																																																																																		0				
16551																																																																																																																									false	false	false																																																																																																																		0				
17110																																																																																																																									true	true	true	1858321	164505	672	44	1186101	0	80	0	172952	2	21	1	1348788	27228	2296	31	0	0	6488666	3472	0	0	0	0	12728050	846128	6976	224	7577	11																		0	0	0	0	463179	141	1673222	191214	435	7	1348788	29790	2296	34																																																					30424	0	0		
17147																																																																																																																									true	true	true	1034275	80246	895	52	18055	359671	7	132	156227	0	34	0	412530	15993	894	15	0	7345	1693850	845	0	0	0	0	3363087	479480	2707	230	2371123	88																		0	0	0	18	16225	13	48150	0	32	0	412530	29211	894	38																																																					11752	23	0		
17259																																																																																																																									false	false	false																																																																																																																		0				
17950																																																																																																																									false	false	false																																																																																																																		0				
17978																																																																																																																									false	false	false																																																																																																																		0				
18050																																																																																																																									false	false	false																																																																																																																		0				
18827																																																																																																																									false	false	false																																																																																																																		0				
18836																																																																																																																									false	false	false																																																																																																																		0				
18854																																																																																																																									false	false	false																																																																																																																		0				
19356																																																																																																																									true	false	false																																																																																																																		0				
19936																																																																																																																									false	false	false																																																																																																																		0				
19972																																																																																																																									false	false	false																																																																																																																		0				
20053																																																																																																																									false	false	false																																																																																																																		0				
20633																																																																																																																									true	true	true																																																																																																																		427				
20857																																																																																																																									false	false	false																																																																																																																		0				
21256																																																																																																																									false	false	false																																																																																																																		0				
21359																																																																																																																									false	false	false																																																																																																																		0				
21658																																																																																																																									false	false	false																																																																																																																		0				
22048																																																																																																																									true	true	true																									0		0	0																																																																																						68				
22543																																																																																																																									false	false	false																																																																																																																		0				
22552																																																																																																																									false	false	false																																																																																																																		0				
22730																																																																																																																									false	false	false																																																																																																																		0				
23456																																																																																																																									false	false	false																																																																																																																		0				
23504																																																																																																																									true	true	true																																																																																																																		0				
23643																																																																																																																									true	true	true																																																																																																																		3				
23755																																																																																																																									false	false	false																																																																																																																		0				
24006																																																																																																																									false	false	false																																																																																																																		0				
24378																																																																																																																									false	false	false																																																																																																																		0				
24659																																																																																																																									false	false	false																																																																																																																		0				
24949																																																																																																																									true	true	true																																																																																																																		4				
25357																																																																																																																									false	false	false																																																																																																																		0				
25647																																																																																																																									true	true	false																																																																																																																		14				
26765																																																																																																																									false	false	false																																																																																																																		0				
27070																																																																																																																									false	false	false																																																																																																																		0				
27548																																																																																																																									false	false	false																																																																																																																		0				
27614																																																																																																																									false	false	false																																																																																																																		0				
27847																																																																																																																									false	false	false																																																																																																																		0				
28013																																																																																																																									false	false	false																																																																																																																		0				
28152																																																																																																																									false	false	false																																																																																																																		0				
28675																																																																																																																									false	false	false																																																																																																																		0				
28732																																																																																																																									true	false	false																																																																																																																		0				
29476																																																																																																																									true	true	true																																																																																																																		0				
29636																																																																																																																									true	true	true																																																																																																																		0				
29878																																																																																																																									false	false	false																																																																																																																		0				
30052																																																																																																																									false	false	false																																																																																																																		0				
30502																																																																																																																									false	false	false																																																																																																																		0				
30650																																																																																																																									false	false	false																																																																																																																		0				
30810	false	false	false																																																																																																																																																																																																																																										0				
31134																																																																																																																									false	false	false																																																																																																																		0				
31255																																																																																																																									true	false	false																																																																																																																		0				
31657																																																																																																																									false	false	false																																																																																																																		0				
31826																																																																																																																									false	false	false																																																																																																																		0				
31835																																																																																																																									false	false	false																																																																																																																		0				
32234																																																																																																																									true	true	true																																																																																																																		88				
32766																																																																																																																									false	false	false																																																																																																																		0				
32971																																																																																																																									true	true	true																																																																																																																		270				
33147																																																																																																																									true	false	false																																																																																																																		0				
33259																																																																																																																									false	false	false																																																																																																																		0				
33370																																																																																																																									false	false	false																																																																																																																		0				
33839																																																																																																																									false	false	false																																																																																																																		0				
33857																																																																																																																									false	false	false																																																																																																																		0				
34434																																																																																																																									false	false	false																																																																																																																		0				
34537																																																																																																																									true	true	true	315992	0	171	1	0	0	0	0	0	0	0	0	87628	0	241	0	0	27	740187	376	0	0	0	0	1300521	27	802	2	60956	17																		0	0	0	1	0	0	156714	0	14	0	87628	0	241	0																																																					4607	2	0		
34555																																																																																																																									false	false	false																																																																																																																		0				
34742																																																																																																																									true	false	false																																																																																																																		0				
35057																																																																																																																									false	false	false																																																																																																																		0				
