"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
380346																																																																																																																																																																																																																																																	
380458																																																																																																																																																																																																																																																	
380533																																																																																																																																																																																																																																																	
380878																																																																																																																																																																																																																																																	
380944																																																																																																																																																																																																																																																	
381026																																																																																																																																																																																																																																																	
381932																																																																																																																																																																																																																																																	
381950																																																																																																																																																																																																																																																	
382050																																																																																																																																																																																																																																																	
382069																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	2617	247575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250192	0	2617	247575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
382256																																																																																																																																																																																																																																																	
382274																																																																																																																																																																																																																																																	
382443																																																																																																																																																																																																																																																	
382537																																																																																																																																																																																																																																																	
382649																																																																																																																																																																																																																																																	
382658																																																																																																																																																																																																																																																	
382742																																																																																																																																																																																																																																																	
382854																																																																																																																																																																																																																																																	
384018																																																																																																																																																																																																																																																	
384278																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		204617	0	0	204617	0	0	2231199	0	44147	0	0	44147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2479963	0	0	2479963	0	0	0	0	0	0	0	0	0	0	2609	0	0	2609	0	181790			181790		21650			21650										
384353																																																																																																																																																																																																																																																	
384652																																																																																																																																																																																																																																																	
384830																																																																																																																																																																																																																																																	
385350																																																																																																																																																																																																																																																	
385471																																																																																																																																																																																																																																																	
385547																																																																																																																																																																																																																																																	
385686																																																																																																																																																																																																																																																	
386432																																																																																																																																																																																																																																																	
386450																																																																																																																																																																																																																																																	
386731																																																																																																																																																																																																																																																	
386825																																																																																																																																																																																																																																																	
387055																																																																																																																																																																																																																																																	
387671																																																																																																																																																																																																																																																	
388155																																																																																																																																																																																																																																																	
388258																																																																																																																																																																																																																																																	
388557																																																																																																																																																																																																																																																	
388744																																																																																																																																																																																																																																																	
388753																																																																																																																																																																																																																																																	
388874																																																																																																																																																																																																																																																	
389358																																																																																																																																																																																																																																																	
389376																																																																																																																																																																																																																																																	
389826																																																																																																																																																																																																																																																	
390372																																																																																																																																																																																																																																																	
390840																																																																																																																																																																																																																																																	
391418																																																																																																																																																																																																																																																	
391557																																																																																																																																																																																																																																																	
391575	0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		42461	0	0	2164	0	0	610149	38040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690650	0	0	612313	78337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7341	0	0	7341	0											40250				40250																7341			7341																						40297	7341	0	0	7341	0	0	0	0	0	0	0	648189																																																																																						
391959																																																																																																																																																																																																																																																	
391977																																																																																																																																																																																																																																																	
392152																																																																																																																																																																																																																																																	
392255																																																																																																																																																																																																																																																	
392778																																																																																																																																																																																																																																																	
393252																																																																																																																																																																																																																																																	
393355																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
393953																																																																																																																																																																																																																																																	
394156																																																																																																																																																																																																																																																	
394259																																																																																																																																																																																																																																																	
395238																																																																																																																																																												118342	320872	0	0	0	0	0	0				0	0	0	0	0	0		0	0		44931	0	36380	1317	0	488657	9147285	0	62616	0	0	62616	0	0	0	0	0	0	0	0	118342	0	0	0	0	0	0	9861831	0	525037	9329560	7234	0	0	320872	0	0	0	0	0	0	388512	0	36380	352132	0											36380		36380						
396057																																																																																																																																																																																																																																																	
396244																																																																																																																																																																																																																																																	
396253																																																																																																																																																																																																																																																	
396954																																																																																																																																																																																																																																																	
397456																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
397531																																																																																																																																																																																																																																																	
397540																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7997	0	7997	0	0	0	313334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321331	0	7997	313334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7997	0	7997	0	0	0	0	0	
397559																																																																																																																																																																																																																																																	
397755																																																																																																																																																																																																																																																	
397858																																																																																																																																																																																																																																																	
398051																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
398248																																																																																																																																																																																																																																																	
398668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1042	0	1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1042																																																																																						
398837																																																																																																																																																																																																																																																	
399357																																																																																																																																																																																																																																																	
399517																																																																																																																																																																																																																																																	
399731																																																																																																																																																																																																																																																	
399973																																																																																																																																																																																																																																																	
400057																																																																																																																																																																																																																																																	
400141																																																																																																																																																																																																																																																	
400365																																																																																																																																																																																																																																																	
400767																																																																																																																																																																																																																																																	
401072																																																																																																																																																																																																																																																	
401559																																																																																																																																																																																																																																																	
401755																																																																																																																																																																																																																																																	
401906																																																																																																																																																																																																																																																	
401951																																																																																																																																																																																																																																																	
402846																																																																																																																																																																																																																																																	
402873																																																																																																																																																																																																																																																	
403067																																																																																																																																																																																																																																																	
403151																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	285587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285587	0	0	285587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
403179																																																																																																																																																																																																																																																	
403254																																																																																																																																																																																																																																																	
403656																																																																																																																																																																																																																																																	
403870																																																																																																																																																																																																																																																	
403946																																																																																																																																																																																																																																																	
404653																																																																																																																																																																																																																																																	
404943																																																																																																																																																																																																																																																	
406022																																																																																																																																																																																																																																																	
406059																																																																																																																																																																																																																																																	
406666																																																																																																																																																																																																																																																	
406974																																																																																																																																																																																																																																																	
407168																																																																																																																																																																																																																																																	
407506																																																																																																																																																																																																																																																	
407645																																																																																																																																																																																																																																																	
407850																																																																																																																																																																																																																																																	
408307																																																																																																																																																																																																																																																	
408642																																																																																																																																																																																																																																																	
408875																																																																																																																																																																																																																																																	
409265																																																																																																																																																																																																																																																	
410159																																																																																																																																																																																																																																																	
410560																																																																																																																																																																																																																																																	
410748																																																																																																																																																																																																																																																	
410917																																																																																																																																																																																																																																																	
410944																																																																																																																																																																																																																																																	
411062																																																																																																																																																																																																																																																	
411174																																																																																																																																																																																																																																																	
411231																																																																																																																																																																																																																																																	
411240																																																																																																																																																																																																																																																	
411549																																																																																																																																																																																																																																																	
411576																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411624																																																																																																																																																																																																																																																	
411651																																																																																																																																																																																																																																																	
412153																																																																																																																																																																																																																																																	
412452																																																																																																																																																																																																																																																	
412555																																																																																																																																																																																																																																																	
412667																																																																																																																																																																																																																																																	
412751																																																																																																																																																												4248	4248	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	157383	0	0	0	0	0	0	0	0	0	0	0	0	0	4248	0	0	0	0	0	0	161631	0	0	161631	0	0	0	4248	0	0	0	0	0	0	30516	0	0	30516	0																			
412845																																																																																																																																																																																																																																																	
412872																																																																																																																																																																																																																																																	
413141																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	9797	95960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105757	0	9797	95960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
413208	1317863	1433316	0	0	0	1352449	1111451	240998	0	0	0	200621	71300	207051	73300	0	0	0	0	0	0	122962	62271	0	164214	0	9778160	16494421	104808	0	0	0	0	0	271921	0	0	268627	3294	17122	0	0	17122	0	17097311	11523	18296973	106678	18171234	0	14700887	3470347	0	46278491	17159582	24490570	38711704	235799	0	0	0	0	0	15343341	10946	16657638	108073	1266540	0	1266540	0	0	426581	0	0	130552	296029	730314	0	0	730314	0	5327883	15368578	1277486	18773848	645127	0	0	0	0	0	115962	62271	0	157214	21019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118683	25237	0	143893	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21019	118683	25237	0	143893	27	0	0	0	0	0	0	26377389																																																																																						
413347																																																																																																																																																																																																																																																	
413543																																																																																																																																																																																																																																																	
413646																																																																																																																																																																																																																																																	
413673																																																																																																																																																																																																																																																	
413758																																																																																																																																																																																																																																																	
414102																																																																																																																																																																																																																																																	
414652																																																																																																																																																																																																																																																	
414764																																																																																																																																																																																																																																																	
414858																																																																																																																																																																																																																																																	
416245																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		36049	0	0	36034	0	0	2282679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2318728	0	0	2318713	15	0	0	0	0	0	0	0	0	0	68506	0	0	68506	0						36034			36034										
416272																																																																																																																																																																																																																																																	
416339																																																																																																																																																																																																																																																	
416357																																																																																																																																																																																																																																																	
416656																																																																																																																																																																																																																																																	
416674																																																																																																																																																																																																																																																	
417626																																																																																																																																																																																																																																																	
417710																																																																																																																																																																																																																																																	
418100																																																																																																																																																																																																																																																	
418249																																																																																																																																																																																																																																																	
418436																																																																																																																																																																																																																																																	
418856																																																																																																																																																																																																																																																	
419406																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		33442	0	0	33442	0	0	1812202	0	17411	0	0	17411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1863055	0	0	1863055	0	0	0	0	0	0	0	0	0	0	23249	0	0	23249	0						23239			23239		1112			1112		9091			
419460																																																																																																																																																																																																																																																	
419675																																																																																																																																																																																																																																																	
419947																																																																																																																																																																																																																																																	
420578																																																																																																																																																																																																																																																	
420644																																																																																																																																																																																																																																																	
420653																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
420877																																																																																																																																																																																																																																																	
421445																																																																																																																																																																																																																																																	
421539																																																																																																																																																																																																																																																	
422059																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
422116																																																																																																																																																																																																																																																	
422433																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	577	0	0	0	0	49453	16749	14387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81166	0	49453	16749	14964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	
422657																																																																																																																																																																																																																																																	
423159																																																																																																																																																																																																																																																	
423449																																																																																																																																																																																																																																																	
423636																																																																																																																																																																																																																																																	
423739																																																																																																																																																																																																																																																	
424156																																																																																																																																																																																																																																																	
424240																																																																																																																																																																																																																																																	
424352																																																																																																																																																																																																																																																	
424437																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
424633																																																																																																																																																																																																																																																	
